chr	start	end	strand	pvalue	qvalue	meth.diff	gene.chr	gene.start	gene.end	gene.strand	gene.startSite	gene.description	gene.withinWindow	gene.enclosesWindow	gene.distance	gene.direction	gene.closest
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	268010	269652	+	268010	ID=gene-LOC108631275;Dbxref=GeneID:108631275;Name=LOC108631275;gbkey=Gene;gene=LOC108631275;gene_biotype=protein_coding	FALSE	FALSE	22490	leftOfWindowStart	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	269590	271324	-	271324	ID=gene-LOC108631276;Dbxref=GeneID:108631276;Name=LOC108631276;gbkey=Gene;gene=LOC108631276;gene_biotype=protein_coding	FALSE	FALSE	19176	leftOfWindowStart	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	271717	272580	-	272580	ID=gene-LOC108631215;Dbxref=GeneID:108631215;Name=LOC108631215;gbkey=Gene;gene=LOC108631215;gene_biotype=protein_coding	FALSE	FALSE	17920	leftOfWindowStart	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	272668	278758	-	278758	ID=gene-LOC108631203;Dbxref=GeneID:108631203;Name=LOC108631203;gbkey=Gene;gene=LOC108631203;gene_biotype=protein_coding	FALSE	FALSE	11742	leftOfWindowStart	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	278857	281388	+	278857	ID=gene-LOC108631209;Dbxref=GeneID:108631209;Name=LOC108631209;gbkey=Gene;gene=LOC108631209;gene_biotype=protein_coding	FALSE	FALSE	11643	leftOfWindowStart	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	281482	288212	+	281482	ID=gene-LOC108631200;Dbxref=GeneID:108631200;Name=LOC108631200;gbkey=Gene;gene=LOC108631200;gene_biotype=protein_coding	FALSE	FALSE	9018	leftOfWindowStart	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	282482	284963	-	284963	ID=gene-LOC108631210;Dbxref=GeneID:108631210;Name=LOC108631210;gbkey=Gene;gene=LOC108631210;gene_biotype=protein_coding	FALSE	FALSE	5537	leftOfWindowStart	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	290988	292047	+	290988	ID=gene-LOC113465104;Dbxref=GeneID:113465104;Name=LOC113465104;gbkey=Gene;gene=LOC113465104;gene_biotype=lncRNA	TRUE	FALSE	-488	leftOfWindowStart	TRUE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	288001	291493	-	291493	ID=gene-LOC108631202;Dbxref=GeneID:108631202;Name=LOC108631202;gbkey=Gene;gene=LOC108631202;gene_biotype=protein_coding	FALSE	TRUE	493	rightOfWindowEnd	TRUE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	292044	296000	-	296000	ID=gene-LOC108631208;Dbxref=GeneID:108631208;Name=LOC108631208;gbkey=Gene;gene=LOC108631208;gene_biotype=protein_coding	FALSE	FALSE	5000	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	296099	297150	+	296099	ID=gene-LOC108631217;Dbxref=GeneID:108631217;Name=LOC108631217;gbkey=Gene;gene=LOC108631217;gene_biotype=protein_coding	FALSE	FALSE	5099	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	297342	304985	-	304985	ID=gene-LOC108631201;Dbxref=GeneID:108631201;Name=LOC108631201;gbkey=Gene;gene=LOC108631201;gene_biotype=protein_coding	FALSE	FALSE	13985	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	306797	308651	+	306797	ID=gene-LOC108631219;Dbxref=GeneID:108631219;Name=LOC108631219;gbkey=Gene;gene=LOC108631219;gene_biotype=protein_coding	FALSE	FALSE	15797	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	308582	312578	-	312578	ID=gene-LOC108631214;Dbxref=GeneID:108631214;Name=LOC108631214;gbkey=Gene;gene=LOC108631214;gene_biotype=protein_coding	FALSE	FALSE	21578	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	312793	318626	+	312793	ID=gene-LOC108631216;Dbxref=GeneID:108631216;Name=LOC108631216;gbkey=Gene;gene=LOC108631216;gene_biotype=protein_coding	FALSE	FALSE	21793	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	317128	318246	-	318246	ID=gene-LOC108631213;Dbxref=GeneID:108631213;Name=LOC108631213;gbkey=Gene;gene=LOC108631213;gene_biotype=protein_coding	FALSE	FALSE	27246	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	318579	322230	-	322230	ID=gene-LOC108631212;Dbxref=GeneID:108631212;Name=LOC108631212;gbkey=Gene;gene=LOC108631212;gene_biotype=protein_coding	FALSE	FALSE	31230	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	322473	328620	-	328620	ID=gene-LOC108631206;Dbxref=GeneID:108631206;Name=LOC108631206;gbkey=Gene;gene=LOC108631206;gene_biotype=protein_coding	FALSE	FALSE	37620	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	322893	323223	+	322893	ID=gene-LOC113465103;Dbxref=GeneID:113465103;Name=LOC113465103;gbkey=Gene;gene=LOC113465103;gene_biotype=lncRNA	FALSE	FALSE	31893	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	324682	328569	+	324682	ID=gene-LOC108631207;Dbxref=GeneID:108631207;Name=LOC108631207;gbkey=Gene;gene=LOC108631207;gene_biotype=protein_coding	FALSE	FALSE	33682	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	328664	334051	+	328664	ID=gene-LOC108631199;Dbxref=GeneID:108631199;Name=LOC108631199;gbkey=Gene;gene=LOC108631199;gene_biotype=protein_coding	FALSE	FALSE	37664	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	334042	336065	-	336065	ID=gene-LOC108631205;Dbxref=GeneID:108631205;Name=LOC108631205;gbkey=Gene;gene=LOC108631205;gene_biotype=protein_coding	FALSE	FALSE	45065	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	336622	338746	+	336622	ID=gene-LOC108631265;Dbxref=GeneID:108631265;Name=LOC108631265;gbkey=Gene;gene=LOC108631265;gene_biotype=protein_coding	FALSE	FALSE	45622	rightOfWindowEnd	FALSE
NW_017179946.1	290500	291000	*	6.39064548195281e-12	7.36209202030268e-7	-4.25650174692087	NW_017179946.1	338894	341830	+	338894	ID=gene-LOC108631264;Dbxref=GeneID:108631264;Name=LOC108631264;gbkey=Gene;gene=LOC108631264;gene_biotype=protein_coding	FALSE	FALSE	47894	rightOfWindowEnd	FALSE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	522391	527202	+	522391	ID=gene-LOC108627485;Dbxref=GeneID:108627485;Name=LOC108627485;gbkey=Gene;gene=LOC108627485;gene_biotype=protein_coding	FALSE	FALSE	21109	leftOfWindowStart	FALSE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	527738	528669	-	528669	ID=gene-LOC108627431;Dbxref=GeneID:108627431;Name=LOC108627431;gbkey=Gene;gene=LOC108627431;gene_biotype=protein_coding	FALSE	FALSE	14831	leftOfWindowStart	FALSE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	532034	533093	+	532034	ID=gene-LOC108627433;Dbxref=GeneID:108627433;Name=LOC108627433;gbkey=Gene;gene=LOC108627433;gene_biotype=protein_coding	FALSE	FALSE	11466	leftOfWindowStart	FALSE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	533885	534894	-	534894	ID=gene-LOC108627432;Dbxref=GeneID:108627432;Name=LOC108627432;gbkey=Gene;gene=LOC108627432;gene_biotype=protein_coding	FALSE	FALSE	8606	leftOfWindowStart	FALSE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	535650	540601	-	540601	ID=gene-LOC108627484;Dbxref=GeneID:108627484;Name=LOC108627484;gbkey=Gene;gene=LOC108627484;gene_biotype=protein_coding	FALSE	FALSE	2899	leftOfWindowStart	FALSE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	541671	542746	-	542746	ID=gene-LOC113464657;Dbxref=GeneID:113464657;Name=LOC113464657;gbkey=Gene;gene=LOC113464657;gene_biotype=lncRNA	FALSE	FALSE	754	leftOfWindowStart	TRUE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	542599	560405	+	542599	ID=gene-LOC108627461;Dbxref=GeneID:108627461;Name=LOC108627461;gbkey=Gene;gene=LOC108627461;gene_biotype=protein_coding	FALSE	TRUE	901	leftOfWindowStart	FALSE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	561528	565912	-	565912	ID=gene-LOC108627470;Dbxref=GeneID:108627470;Name=LOC108627470;gbkey=Gene;gene=LOC108627470;gene_biotype=protein_coding	FALSE	FALSE	21912	rightOfWindowEnd	TRUE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	566865	569069	+	566865	ID=gene-LOC108627469;Dbxref=GeneID:108627469;Name=LOC108627469;gbkey=Gene;gene=LOC108627469;gene_biotype=protein_coding	FALSE	FALSE	22865	rightOfWindowEnd	FALSE
NW_017171239.1	543500	544000	*	9.02818238739816e-11	5.33785761691796e-6	1.49924940472792	NW_017171239.1	568968	575854	+	568968	ID=gene-LOC108627440;Dbxref=GeneID:108627440;Name=LOC108627440;gbkey=Gene;gene=LOC108627440;gene_biotype=protein_coding	FALSE	FALSE	24968	rightOfWindowEnd	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	614354	644178	-	644178	ID=gene-LOC108630973;Dbxref=GeneID:108630973;Name=LOC108630973;gbkey=Gene;gene=LOC108630973;gene_biotype=protein_coding	FALSE	FALSE	42322	leftOfWindowStart	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	644528	647982	+	644528	ID=gene-LOC108630970;Dbxref=GeneID:108630970;Name=LOC108630970;gbkey=Gene;gene=LOC108630970;gene_biotype=protein_coding	FALSE	FALSE	41972	leftOfWindowStart	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	648061	654096	-	654096	ID=gene-LOC108630967;Dbxref=GeneID:108630967;Name=LOC108630967;gbkey=Gene;gene=LOC108630967;gene_biotype=protein_coding	FALSE	FALSE	32404	leftOfWindowStart	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	654151	661914	+	654151	ID=gene-LOC108630971;Dbxref=GeneID:108630971;Name=LOC108630971;gbkey=Gene;gene=LOC108630971;gene_biotype=protein_coding	FALSE	FALSE	32349	leftOfWindowStart	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	662389	666432	-	666432	ID=gene-LOC108630972;Dbxref=GeneID:108630972;Name=LOC108630972;gbkey=Gene;gene=LOC108630972;gene_biotype=protein_coding	FALSE	FALSE	20068	leftOfWindowStart	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	668764	672841	-	672841	ID=gene-LOC108630959;Dbxref=GeneID:108630959;Name=LOC108630959;gbkey=Gene;gene=LOC108630959;gene_biotype=protein_coding	FALSE	FALSE	13659	leftOfWindowStart	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	672938	675075	-	675075	ID=gene-LOC108630964;Dbxref=GeneID:108630964;Name=LOC108630964;gbkey=Gene;gene=LOC108630964;gene_biotype=protein_coding	FALSE	FALSE	11425	leftOfWindowStart	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	675134	681708	+	675134	ID=gene-LOC108631050;Dbxref=GeneID:108631050;Name=LOC108631050;gbkey=Gene;gene=LOC108631050;gene_biotype=protein_coding	FALSE	FALSE	11366	leftOfWindowStart	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	684408	686073	-	686073	ID=gene-LOC108631051;Dbxref=GeneID:108631051;Name=LOC108631051;gbkey=Gene;gene=LOC108631051;gene_biotype=protein_coding	FALSE	FALSE	427	leftOfWindowStart	TRUE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	686082	688048	-	688048	ID=gene-LOC108630981;Dbxref=GeneID:108630981;Name=LOC108630981;gbkey=Gene;gene=LOC108630981;gene_biotype=protein_coding	FALSE	TRUE	1048	rightOfWindowEnd	TRUE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	690238	709409	+	690238	ID=gene-LOC108630979;Dbxref=GeneID:108630979;Name=LOC108630979;gbkey=Gene;gene=LOC108630979;gene_biotype=protein_coding	FALSE	FALSE	3238	rightOfWindowEnd	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	709353	713577	-	713577	ID=gene-LOC108630978;Dbxref=GeneID:108630978;Name=LOC108630978;gbkey=Gene;gene=LOC108630978;gene_biotype=protein_coding	FALSE	FALSE	26577	rightOfWindowEnd	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	714762	716712	-	716712	ID=gene-LOC108630987;Dbxref=GeneID:108630987;Name=LOC108630987;gbkey=Gene;gene=LOC108630987;gene_biotype=protein_coding	FALSE	FALSE	29712	rightOfWindowEnd	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	716772	722684	+	716772	ID=gene-LOC108630975;Dbxref=GeneID:108630975;Name=LOC108630975;gbkey=Gene;gene=LOC108630975;gene_biotype=protein_coding	FALSE	FALSE	29772	rightOfWindowEnd	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	722658	726183	-	726183	ID=gene-LOC108630977;Dbxref=GeneID:108630977;Name=LOC108630977;gbkey=Gene;gene=LOC108630977;gene_biotype=protein_coding	FALSE	FALSE	39183	rightOfWindowEnd	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	725952	729141	-	729141	ID=gene-LOC108630985;Dbxref=GeneID:108630985;Name=LOC108630985;gbkey=Gene;gene=LOC108630985;gene_biotype=protein_coding	FALSE	FALSE	42141	rightOfWindowEnd	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	726758	727761	+	726758	ID=gene-LOC108630984;Dbxref=GeneID:108630984;Name=LOC108630984;gbkey=Gene;gene=LOC108630984;gene_biotype=protein_coding	FALSE	FALSE	39758	rightOfWindowEnd	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	729300	731791	+	729300	ID=gene-LOC108630983;Dbxref=GeneID:108630983;Name=LOC108630983;gbkey=Gene;gene=LOC108630983;gene_biotype=protein_coding	FALSE	FALSE	42300	rightOfWindowEnd	FALSE
NW_017179316.1	686500	687000	*	9.26702778742548e-11	5.33785761691796e-6	2.9522379797371	NW_017179316.1	731891	732728	+	731891	ID=gene-LOC108630986;Dbxref=GeneID:108630986;Name=LOC108630986;gbkey=Gene;gene=LOC108630986;gene_biotype=protein_coding	FALSE	FALSE	44891	rightOfWindowEnd	FALSE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	917104	931003	-	931003	ID=gene-LOC108631619;Dbxref=GeneID:108631619;Name=LOC108631619;gbkey=Gene;gene=LOC108631619;gene_biotype=protein_coding	FALSE	FALSE	24997	leftOfWindowStart	FALSE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	933494	936668	-	936668	ID=gene-LOC108631620;Dbxref=GeneID:108631620;Name=LOC108631620;gbkey=Gene;gene=LOC108631620;gene_biotype=protein_coding	FALSE	FALSE	19332	leftOfWindowStart	FALSE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	937079	945879	-	945879	ID=gene-LOC108631677;Dbxref=GeneID:108631677;Name=LOC108631677;gbkey=Gene;gene=LOC108631677;gene_biotype=protein_coding	FALSE	FALSE	10121	leftOfWindowStart	FALSE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	946051	951393	+	946051	ID=gene-LOC108631671;Dbxref=GeneID:108631671;Name=LOC108631671;gbkey=Gene;gene=LOC108631671;gene_biotype=protein_coding	FALSE	FALSE	9949	leftOfWindowStart	FALSE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	950142	952490	-	952490	ID=gene-LOC108631673;Dbxref=GeneID:108631673;Name=LOC108631673;gbkey=Gene;gene=LOC108631673;gene_biotype=protein_coding	FALSE	FALSE	3510	leftOfWindowStart	TRUE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	953836	957847	-	957847	ID=gene-LOC108631561;Dbxref=GeneID:108631561;Name=LOC108631561;gbkey=Gene;gene=LOC108631561;gene_biotype=protein_coding	FALSE	TRUE	1347	rightOfWindowEnd	TRUE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	960472	965554	+	960472	ID=gene-LOC108631664;Dbxref=GeneID:108631664;Name=LOC108631664;gbkey=Gene;gene=LOC108631664;gene_biotype=protein_coding	FALSE	FALSE	3972	rightOfWindowEnd	FALSE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	965517	969668	-	969668	ID=gene-LOC108631663;Dbxref=GeneID:108631663;Name=LOC108631663;gbkey=Gene;gene=LOC108631663;gene_biotype=protein_coding	FALSE	FALSE	13168	rightOfWindowEnd	FALSE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	970256	970955	+	970256	ID=gene-LOC108631553;Dbxref=GeneID:108631553;Name=LOC108631553;gbkey=Gene;gene=LOC108631553;gene_biotype=protein_coding	FALSE	FALSE	13756	rightOfWindowEnd	FALSE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	970950	972627	+	970950	ID=gene-LOC108631552;Dbxref=GeneID:108631552;Name=LOC108631552;gbkey=Gene;gene=LOC108631552;gene_biotype=protein_coding	FALSE	FALSE	14450	rightOfWindowEnd	FALSE
NW_017180576.1	956000	956500	*	1.18431343336941e-10	5.4573670230769e-6	2.75007563321599	NW_017180576.1	1002713	1022634	+	1002713	ID=gene-LOC108631667;Dbxref=GeneID:108631667;Name=LOC108631667;gbkey=Gene;gene=LOC108631667;gene_biotype=protein_coding	FALSE	FALSE	46213	rightOfWindowEnd	FALSE
NW_017153562.1	149500	150000	*	1.5052056121789e-10	5.78004327191004e-6	-6.94760852789804	NW_017153562.1	98506	104035	-	104035	ID=gene-LOC108624412;Dbxref=GeneID:108624412;Name=LOC108624412;gbkey=Gene;gene=LOC108624412;gene_biotype=protein_coding	FALSE	FALSE	45465	leftOfWindowStart	FALSE
NW_017153562.1	149500	150000	*	1.5052056121789e-10	5.78004327191004e-6	-6.94760852789804	NW_017153562.1	104759	108196	-	108196	ID=gene-LOC108624501;Dbxref=GeneID:108624501;Name=LOC108624501;gbkey=Gene;gene=LOC108624501;gene_biotype=protein_coding	FALSE	FALSE	41304	leftOfWindowStart	FALSE
NW_017153562.1	149500	150000	*	1.5052056121789e-10	5.78004327191004e-6	-6.94760852789804	NW_017153562.1	108327	110574	+	108327	ID=gene-LOC108624502;Dbxref=GeneID:108624502;Name=LOC108624502;gbkey=Gene;gene=LOC108624502;gene_biotype=protein_coding	FALSE	FALSE	41173	leftOfWindowStart	FALSE
NW_017153562.1	149500	150000	*	1.5052056121789e-10	5.78004327191004e-6	-6.94760852789804	NW_017153562.1	110356	112281	-	112281	ID=gene-LOC108624503;Dbxref=GeneID:108624503;Name=LOC108624503;gbkey=Gene;gene=LOC108624503;gene_biotype=protein_coding	FALSE	FALSE	37219	leftOfWindowStart	FALSE
NW_017153562.1	149500	150000	*	1.5052056121789e-10	5.78004327191004e-6	-6.94760852789804	NW_017153562.1	112373	115343	-	115343	ID=gene-LOC108624500;Dbxref=GeneID:108624500;Name=LOC108624500;gbkey=Gene;gene=LOC108624500;gene_biotype=protein_coding	FALSE	FALSE	34157	leftOfWindowStart	FALSE
NW_017153562.1	149500	150000	*	1.5052056121789e-10	5.78004327191004e-6	-6.94760852789804	NW_017153562.1	116197	139014	+	116197	ID=gene-LOC108624439;Dbxref=GeneID:108624439;Name=LOC108624439;gbkey=Gene;gene=LOC108624439;gene_biotype=protein_coding	FALSE	FALSE	33303	leftOfWindowStart	FALSE
NW_017153562.1	149500	150000	*	1.5052056121789e-10	5.78004327191004e-6	-6.94760852789804	NW_017153562.1	139543	141329	-	141329	ID=gene-LOC108624443;Dbxref=GeneID:108624443;Name=LOC108624443;gbkey=Gene;gene=LOC108624443;gene_biotype=protein_coding	FALSE	FALSE	8171	leftOfWindowStart	FALSE
NW_017153562.1	149500	150000	*	1.5052056121789e-10	5.78004327191004e-6	-6.94760852789804	NW_017153562.1	141353	143734	+	141353	ID=gene-LOC108624442;Dbxref=GeneID:108624442;Name=LOC108624442;gbkey=Gene;gene=LOC108624442;gene_biotype=protein_coding	FALSE	FALSE	8147	leftOfWindowStart	FALSE
NW_017153562.1	149500	150000	*	1.5052056121789e-10	5.78004327191004e-6	-6.94760852789804	NW_017153562.1	145121	148320	-	148320	ID=gene-LOC108624445;Dbxref=GeneID:108624445;Name=LOC108624445;gbkey=Gene;gene=LOC108624445;gene_biotype=protein_coding	FALSE	FALSE	1180	leftOfWindowStart	FALSE
