chr	start	end	strand	pvalue	qvalue	meth.diff	gene.chr	gene.start	gene.end	gene.strand	gene.startSite	gene.description	gene.withinWindow	gene.enclosesWindow	gene.distance	gene.direction	gene.closest
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	269590	271324	-	271324	ID=gene-LOC108631276;Dbxref=GeneID:108631276;Name=LOC108631276;gbkey=Gene;gene=LOC108631276;gene_biotype=protein_coding	FALSE	FALSE	22676	leftOfWindowStart	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	271717	272580	-	272580	ID=gene-LOC108631215;Dbxref=GeneID:108631215;Name=LOC108631215;gbkey=Gene;gene=LOC108631215;gene_biotype=protein_coding	FALSE	FALSE	21420	leftOfWindowStart	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	272668	278758	-	278758	ID=gene-LOC108631203;Dbxref=GeneID:108631203;Name=LOC108631203;gbkey=Gene;gene=LOC108631203;gene_biotype=protein_coding	FALSE	FALSE	15242	leftOfWindowStart	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	278857	281388	+	278857	ID=gene-LOC108631209;Dbxref=GeneID:108631209;Name=LOC108631209;gbkey=Gene;gene=LOC108631209;gene_biotype=protein_coding	FALSE	FALSE	15143	leftOfWindowStart	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	281482	288212	+	281482	ID=gene-LOC108631200;Dbxref=GeneID:108631200;Name=LOC108631200;gbkey=Gene;gene=LOC108631200;gene_biotype=protein_coding	FALSE	FALSE	12518	leftOfWindowStart	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	282482	284963	-	284963	ID=gene-LOC108631210;Dbxref=GeneID:108631210;Name=LOC108631210;gbkey=Gene;gene=LOC108631210;gene_biotype=protein_coding	FALSE	FALSE	9037	leftOfWindowStart	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	288001	291493	-	291493	ID=gene-LOC108631202;Dbxref=GeneID:108631202;Name=LOC108631202;gbkey=Gene;gene=LOC108631202;gene_biotype=protein_coding	FALSE	FALSE	2507	leftOfWindowStart	TRUE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	290988	292047	+	290988	ID=gene-LOC113465104;Dbxref=GeneID:113465104;Name=LOC113465104;gbkey=Gene;gene=LOC113465104;gene_biotype=lncRNA	FALSE	FALSE	3012	leftOfWindowStart	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	292044	296000	-	296000	ID=gene-LOC108631208;Dbxref=GeneID:108631208;Name=LOC108631208;gbkey=Gene;gene=LOC108631208;gene_biotype=protein_coding	FALSE	TRUE	1000	rightOfWindowEnd	TRUE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	296099	297150	+	296099	ID=gene-LOC108631217;Dbxref=GeneID:108631217;Name=LOC108631217;gbkey=Gene;gene=LOC108631217;gene_biotype=protein_coding	FALSE	FALSE	1099	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	297342	304985	-	304985	ID=gene-LOC108631201;Dbxref=GeneID:108631201;Name=LOC108631201;gbkey=Gene;gene=LOC108631201;gene_biotype=protein_coding	FALSE	FALSE	9985	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	306797	308651	+	306797	ID=gene-LOC108631219;Dbxref=GeneID:108631219;Name=LOC108631219;gbkey=Gene;gene=LOC108631219;gene_biotype=protein_coding	FALSE	FALSE	11797	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	308582	312578	-	312578	ID=gene-LOC108631214;Dbxref=GeneID:108631214;Name=LOC108631214;gbkey=Gene;gene=LOC108631214;gene_biotype=protein_coding	FALSE	FALSE	17578	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	312793	318626	+	312793	ID=gene-LOC108631216;Dbxref=GeneID:108631216;Name=LOC108631216;gbkey=Gene;gene=LOC108631216;gene_biotype=protein_coding	FALSE	FALSE	17793	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	317128	318246	-	318246	ID=gene-LOC108631213;Dbxref=GeneID:108631213;Name=LOC108631213;gbkey=Gene;gene=LOC108631213;gene_biotype=protein_coding	FALSE	FALSE	23246	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	318579	322230	-	322230	ID=gene-LOC108631212;Dbxref=GeneID:108631212;Name=LOC108631212;gbkey=Gene;gene=LOC108631212;gene_biotype=protein_coding	FALSE	FALSE	27230	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	322473	328620	-	328620	ID=gene-LOC108631206;Dbxref=GeneID:108631206;Name=LOC108631206;gbkey=Gene;gene=LOC108631206;gene_biotype=protein_coding	FALSE	FALSE	33620	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	322893	323223	+	322893	ID=gene-LOC113465103;Dbxref=GeneID:113465103;Name=LOC113465103;gbkey=Gene;gene=LOC113465103;gene_biotype=lncRNA	FALSE	FALSE	27893	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	324682	328569	+	324682	ID=gene-LOC108631207;Dbxref=GeneID:108631207;Name=LOC108631207;gbkey=Gene;gene=LOC108631207;gene_biotype=protein_coding	FALSE	FALSE	29682	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	328664	334051	+	328664	ID=gene-LOC108631199;Dbxref=GeneID:108631199;Name=LOC108631199;gbkey=Gene;gene=LOC108631199;gene_biotype=protein_coding	FALSE	FALSE	33664	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	334042	336065	-	336065	ID=gene-LOC108631205;Dbxref=GeneID:108631205;Name=LOC108631205;gbkey=Gene;gene=LOC108631205;gene_biotype=protein_coding	FALSE	FALSE	41065	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	336622	338746	+	336622	ID=gene-LOC108631265;Dbxref=GeneID:108631265;Name=LOC108631265;gbkey=Gene;gene=LOC108631265;gene_biotype=protein_coding	FALSE	FALSE	41622	rightOfWindowEnd	FALSE
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189	NW_017179946.1	338894	341830	+	338894	ID=gene-LOC108631264;Dbxref=GeneID:108631264;Name=LOC108631264;gbkey=Gene;gene=LOC108631264;gene_biotype=protein_coding	FALSE	FALSE	43894	rightOfWindowEnd	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	40398	42693	+	40398	ID=gene-LOC108623570;Dbxref=GeneID:108623570;Name=LOC108623570;gbkey=Gene;gene=LOC108623570;gene_biotype=protein_coding	FALSE	FALSE	49602	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	42879	43709	-	43709	ID=gene-LOC108623576;Dbxref=GeneID:108623576;Name=LOC108623576;gbkey=Gene;gene=LOC108623576;gene_biotype=protein_coding	FALSE	FALSE	46291	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	43699	49377	+	43699	ID=gene-LOC108623573;Dbxref=GeneID:108623573;Name=LOC108623573;gbkey=Gene;gene=LOC108623573;gene_biotype=protein_coding	FALSE	FALSE	46301	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	49378	53201	-	53201	ID=gene-LOC108623575;Dbxref=GeneID:108623575;Name=LOC108623575;gbkey=Gene;gene=LOC108623575;gene_biotype=protein_coding	FALSE	FALSE	36799	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	53371	57278	+	53371	ID=gene-LOC108623585;Dbxref=GeneID:108623585;Name=LOC108623585;gbkey=Gene;gene=LOC108623585;gene_biotype=protein_coding	FALSE	FALSE	36629	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	57110	61605	-	61605	ID=gene-LOC108623584;Dbxref=GeneID:108623584;Name=LOC108623584;gbkey=Gene;gene=LOC108623584;gene_biotype=protein_coding	FALSE	FALSE	28395	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	73718	75320	+	73718	ID=gene-LOC108623582;Dbxref=GeneID:108623582;Name=LOC108623582;gbkey=Gene;gene=LOC108623582;gene_biotype=protein_coding	FALSE	FALSE	16282	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	75215	80416	-	80416	ID=gene-LOC108623580;Dbxref=GeneID:108623580;Name=LOC108623580;gbkey=Gene;gene=LOC108623580;gene_biotype=protein_coding	FALSE	FALSE	9584	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	80472	81927	+	80472	ID=gene-LOC108623581;Dbxref=GeneID:108623581;Name=LOC108623581;gbkey=Gene;gene=LOC108623581;gene_biotype=protein_coding	FALSE	FALSE	9528	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	82374	84304	+	82374	ID=gene-LOC108623578;Dbxref=GeneID:108623578;Name=LOC108623578;gbkey=Gene;gene=LOC108623578;gene_biotype=protein_coding	FALSE	FALSE	7626	leftOfWindowStart	FALSE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	84403	88539	+	84403	ID=gene-LOC108623577;Dbxref=GeneID:108623577;Name=LOC108623577;gbkey=Gene;gene=LOC108623577;gene_biotype=protein_coding	FALSE	FALSE	5597	leftOfWindowStart	TRUE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	88567	91427	-	91427	ID=gene-LOC108623579;Dbxref=GeneID:108623579;Name=LOC108623579;gbkey=Gene;gene=LOC108623579;gene_biotype=protein_coding	FALSE	TRUE	427	rightOfWindowEnd	TRUE
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744	NW_017149745.1	91561	92658	-	92658	ID=gene-LOC108623572;Dbxref=GeneID:108623572;Name=LOC108623572;gbkey=Gene;gene=LOC108623572;gene_biotype=protein_coding	FALSE	FALSE	1658	rightOfWindowEnd	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	98506	104035	-	104035	ID=gene-LOC108624412;Dbxref=GeneID:108624412;Name=LOC108624412;gbkey=Gene;gene=LOC108624412;gene_biotype=protein_coding	FALSE	FALSE	44965	leftOfWindowStart	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	104759	108196	-	108196	ID=gene-LOC108624501;Dbxref=GeneID:108624501;Name=LOC108624501;gbkey=Gene;gene=LOC108624501;gene_biotype=protein_coding	FALSE	FALSE	40804	leftOfWindowStart	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	108327	110574	+	108327	ID=gene-LOC108624502;Dbxref=GeneID:108624502;Name=LOC108624502;gbkey=Gene;gene=LOC108624502;gene_biotype=protein_coding	FALSE	FALSE	40673	leftOfWindowStart	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	110356	112281	-	112281	ID=gene-LOC108624503;Dbxref=GeneID:108624503;Name=LOC108624503;gbkey=Gene;gene=LOC108624503;gene_biotype=protein_coding	FALSE	FALSE	36719	leftOfWindowStart	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	112373	115343	-	115343	ID=gene-LOC108624500;Dbxref=GeneID:108624500;Name=LOC108624500;gbkey=Gene;gene=LOC108624500;gene_biotype=protein_coding	FALSE	FALSE	33657	leftOfWindowStart	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	116197	139014	+	116197	ID=gene-LOC108624439;Dbxref=GeneID:108624439;Name=LOC108624439;gbkey=Gene;gene=LOC108624439;gene_biotype=protein_coding	FALSE	FALSE	32803	leftOfWindowStart	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	139543	141329	-	141329	ID=gene-LOC108624443;Dbxref=GeneID:108624443;Name=LOC108624443;gbkey=Gene;gene=LOC108624443;gene_biotype=protein_coding	FALSE	FALSE	7671	leftOfWindowStart	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	141353	143734	+	141353	ID=gene-LOC108624442;Dbxref=GeneID:108624442;Name=LOC108624442;gbkey=Gene;gene=LOC108624442;gene_biotype=protein_coding	FALSE	FALSE	7647	leftOfWindowStart	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	145121	148320	-	148320	ID=gene-LOC108624445;Dbxref=GeneID:108624445;Name=LOC108624445;gbkey=Gene;gene=LOC108624445;gene_biotype=protein_coding	FALSE	FALSE	680	leftOfWindowStart	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	148549	154016	+	148549	ID=gene-LOC108624440;Dbxref=GeneID:108624440;Name=LOC108624440;gbkey=Gene;gene=LOC108624440;gene_biotype=protein_coding	FALSE	TRUE	451	leftOfWindowStart	TRUE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	154416	158368	+	154416	ID=gene-LOC108624444;Dbxref=GeneID:108624444;Name=LOC108624444;gbkey=Gene;gene=LOC108624444;gene_biotype=protein_coding	FALSE	FALSE	4416	rightOfWindowEnd	TRUE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	158492	164064	-	164064	ID=gene-LOC108624441;Dbxref=GeneID:108624441;Name=LOC108624441;gbkey=Gene;gene=LOC108624441;gene_biotype=protein_coding	FALSE	FALSE	14064	rightOfWindowEnd	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	169121	173931	-	173931	ID=gene-LOC108624513;Dbxref=GeneID:108624513;Name=LOC108624513;gbkey=Gene;gene=LOC108624513;gene_biotype=protein_coding	FALSE	FALSE	23931	rightOfWindowEnd	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	174376	176312	+	174376	ID=gene-LOC108624523;Dbxref=GeneID:108624523;Name=LOC108624523;gbkey=Gene;gene=LOC108624523;gene_biotype=protein_coding	FALSE	FALSE	24376	rightOfWindowEnd	FALSE
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176	NW_017153562.1	176304	178962	-	178962	ID=gene-LOC108624522;Dbxref=GeneID:108624522;Name=LOC108624522;gbkey=Gene;gene=LOC108624522;gene_biotype=protein_coding	FALSE	FALSE	28962	rightOfWindowEnd	FALSE
