chr	start	end	strand	pvalue	qvalue	meth.diff	gene.chr	gene.start	gene.end	gene.strand	gene.startSite	gene.description	gene.withinWindow	gene.enclosesWindow	gene.distance	gene.direction	gene.closest
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	5956	15703	-	15703	ID=gene-LOC110385449;Dbxref=GeneID:110385449;Name=LOC110385449;gbkey=Gene;gene=LOC110385449;gene_biotype=lncRNA	FALSE	FALSE	44297	leftOfWindowStart	FALSE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	23798	24649	-	24649	ID=gene-LOC110384710;Dbxref=GeneID:110384710;Name=LOC110384710;gbkey=Gene;gene=LOC110384710;gene_biotype=protein_coding	FALSE	FALSE	35351	leftOfWindowStart	FALSE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	24670	31560	-	31560	ID=gene-LOC101745338;Dbxref=GeneID:101745338;Name=LOC101745338;gbkey=Gene;gene=LOC101745338;gene_biotype=protein_coding	FALSE	FALSE	28440	leftOfWindowStart	FALSE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	35000	37984	+	35000	ID=gene-LOC101744616;Dbxref=GeneID:101744616;Name=LOC101744616;gbkey=Gene;gene=LOC101744616;gene_biotype=protein_coding	FALSE	FALSE	25000	leftOfWindowStart	FALSE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	37236	48128	-	48128	ID=gene-LOC101745478;Dbxref=GeneID:101745478;Name=LOC101745478;end_range=48128,.;gbkey=Gene;gene=LOC101745478;gene_biotype=protein_coding;partial=true	FALSE	FALSE	11872	leftOfWindowStart	FALSE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	38159	38658	-	38658	ID=gene-LOC110385450;Dbxref=GeneID:110385450;Name=LOC110385450;gbkey=Gene;gene=LOC110385450;gene_biotype=protein_coding	FALSE	FALSE	21342	leftOfWindowStart	FALSE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	58646	67162	+	58646	ID=gene-LOC101745616;Dbxref=GeneID:101745616;Name=LOC101745616;gbkey=Gene;gene=LOC101745616;gene_biotype=protein_coding	FALSE	TRUE	1354	leftOfWindowStart	TRUE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	71876	73378	-	73378	ID=gene-LOC101744756;Dbxref=GeneID:101744756;Name=LOC101744756;end_range=73378,.;gbkey=Gene;gene=LOC101744756;gene_biotype=protein_coding;partial=true	FALSE	FALSE	12378	rightOfWindowEnd	TRUE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	76701	91032	+	76701	ID=gene-LOC101744899;Dbxref=GeneID:101744899;Name=LOC101744899;gbkey=Gene;gene=LOC101744899;gene_biotype=protein_coding	FALSE	FALSE	15701	rightOfWindowEnd	FALSE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	91306	99968	-	99968	ID=gene-LOC101745765;Dbxref=GeneID:101745765;Name=LOC101745765;gbkey=Gene;gene=LOC101745765;gene_biotype=protein_coding	FALSE	FALSE	38968	rightOfWindowEnd	FALSE
NW_004581831.1	60000	61000	*	5.40260468895148e-32	5.59342796087114e-27	10.7185359727853	NW_004581831.1	110125	122703	+	110125	ID=gene-LOC101745042;Dbxref=GeneID:101745042;Name=LOC101745042;gbkey=Gene;gene=LOC101745042;gene_biotype=protein_coding	FALSE	FALSE	49125	rightOfWindowEnd	FALSE
NW_004581687.1	79000	80000	*	4.98580612084468e-31	3.44127187648907e-26	21.3564937001005	NW_004581687.1	29867	33323	+	29867	ID=gene-LOC101736388;Dbxref=GeneID:101736388;Name=LOC101736388;gbkey=Gene;gene=LOC101736388;gene_biotype=lncRNA	FALSE	FALSE	49133	leftOfWindowStart	FALSE
NW_004581687.1	79000	80000	*	4.98580612084468e-31	3.44127187648907e-26	21.3564937001005	NW_004581687.1	51138	98832	+	51138	ID=gene-LOC101736508;Dbxref=GeneID:101736508;Name=LOC101736508;gbkey=Gene;gene=LOC101736508;gene_biotype=protein_coding	FALSE	TRUE	27862	leftOfWindowStart	TRUE
NW_004581687.1	79000	80000	*	4.98580612084468e-31	3.44127187648907e-26	21.3564937001005	NW_004581687.1	104140	122461	-	122461	ID=gene-LOC101736749;Dbxref=GeneID:101736749;Name=LOC101736749;gbkey=Gene;gene=LOC101736749;gene_biotype=protein_coding	FALSE	FALSE	42461	rightOfWindowEnd	TRUE
NW_004582034.1	1764000	1765000	*	7.98401389336923e-30	4.13300705143967e-25	19.1056410015851	NW_004582034.1	1719505	1729314	+	1719505	ID=gene-LOC101746269;Dbxref=GeneID:101746269;Name=LOC101746269;gbkey=Gene;gene=LOC101746269;gene_biotype=protein_coding;partial=true;start_range=.,1719505	FALSE	FALSE	44495	leftOfWindowStart	FALSE
NW_004582034.1	1764000	1765000	*	7.98401389336923e-30	4.13300705143967e-25	19.1056410015851	NW_004582034.1	1733661	1758544	-	1758544	ID=gene-LOC101735576;Dbxref=GeneID:101735576;Name=LOC101735576;gbkey=Gene;gene=LOC101735576;gene_biotype=protein_coding	FALSE	FALSE	5456	leftOfWindowStart	TRUE
NW_004582011.1	7953000	7954000	*	8.52062792822911e-28	3.52863266826844e-23	17.1972342451859	NW_004582011.1	7921339	7938684	+	7921339	ID=gene-LOC101739604;Dbxref=GeneID:101739604;Name=LOC101739604;gbkey=Gene;gene=LOC101739604;gene_biotype=protein_coding	FALSE	FALSE	31661	leftOfWindowStart	FALSE
NW_004582011.1	7953000	7954000	*	8.52062792822911e-28	3.52863266826844e-23	17.1972342451859	NW_004582011.1	7922325	7922403	+	7922325	ID=gene-Mir745;Dbxref=GeneID:102464377,miRBase:MI0012310;Name=Mir745;description=microRNA 745;gbkey=Gene;gene=Mir745;gene_biotype=miRNA;gene_synonym=bmo-mir-745	FALSE	FALSE	30675	leftOfWindowStart	TRUE
NW_004582011.1	7953000	7954000	*	8.52062792822911e-28	3.52863266826844e-23	17.1972342451859	NW_004582011.1	7940470	7955222	-	7955222	ID=gene-LOC101739743;Dbxref=GeneID:101739743;Name=LOC101739743;gbkey=Gene;gene=LOC101739743;gene_biotype=protein_coding;partial=true	FALSE	TRUE	1222	rightOfWindowEnd	TRUE
NW_004582011.1	7953000	7954000	*	8.52062792822911e-28	3.52863266826844e-23	17.1972342451859	NW_004582011.1	7959991	7962633	+	7959991	ID=gene-LOC105842046;Dbxref=GeneID:105842046;Name=LOC105842046;gbkey=Gene;gene=LOC105842046;gene_biotype=protein_coding	FALSE	FALSE	5991	rightOfWindowEnd	FALSE
NW_004582011.1	7953000	7954000	*	8.52062792822911e-28	3.52863266826844e-23	17.1972342451859	NW_004582011.1	7962273	7962370	-	7962370	ID=gene-Mir2787;Dbxref=GeneID:102464405,miRBase:MI0012360;Name=Mir2787;description=microRNA 2787;gbkey=Gene;gene=Mir2787;gene_biotype=miRNA;gene_synonym=bmo-mir-2787	FALSE	FALSE	8370	rightOfWindowEnd	FALSE
NW_004582011.1	7953000	7954000	*	8.52062792822911e-28	3.52863266826844e-23	17.1972342451859	NW_004582011.1	7964516	7965845	-	7965845	ID=gene-LOC110385670;Dbxref=GeneID:110385670;Name=LOC110385670;gbkey=Gene;gene=LOC110385670;gene_biotype=protein_coding	FALSE	FALSE	11845	rightOfWindowEnd	FALSE
NW_004582011.1	7953000	7954000	*	8.52062792822911e-28	3.52863266826844e-23	17.1972342451859	NW_004582011.1	7973115	7991544	-	7991544	ID=gene-LOC101740014;Dbxref=GeneID:101740014;Name=LOC101740014;gbkey=Gene;gene=LOC101740014;gene_biotype=protein_coding	FALSE	FALSE	37544	rightOfWindowEnd	FALSE
NW_004582011.1	7953000	7954000	*	8.52062792822911e-28	3.52863266826844e-23	17.1972342451859	NW_004582011.1	7987236	7988479	-	7988479	ID=gene-LOC101739881;Dbxref=GeneID:101739881;Name=LOC101739881;gbkey=Gene;gene=LOC101739881;gene_biotype=protein_coding	FALSE	FALSE	34479	rightOfWindowEnd	FALSE
NW_004582011.1	7953000	7954000	*	8.52062792822911e-28	3.52863266826844e-23	17.1972342451859	NW_004582011.1	7993610	8032726	+	7993610	ID=gene-LOC101745292;Dbxref=GeneID:101745292;Name=LOC101745292;gbkey=Gene;gene=LOC101745292;gene_biotype=protein_coding	FALSE	FALSE	39610	rightOfWindowEnd	FALSE
NW_004582014.1	7112000	7113000	*	1.10598885789227e-27	3.81684351549769e-23	19.2486641706953	NW_004582014.1	6984551	7078077	-	7078077	ID=gene-LOC101745578;Dbxref=GeneID:101745578;Name=LOC101745578;gbkey=Gene;gene=LOC101745578;gene_biotype=protein_coding	FALSE	FALSE	33923	leftOfWindowStart	FALSE
NW_004582014.1	7112000	7113000	*	1.10598885789227e-27	3.81684351549769e-23	19.2486641706953	NW_004582014.1	7079338	7109906	+	7079338	ID=gene-LOC101745728;Dbxref=GeneID:101745728;Name=LOC101745728;gbkey=Gene;gene=LOC101745728;gene_biotype=protein_coding;partial=true	FALSE	FALSE	32662	leftOfWindowStart	FALSE
NW_004582014.1	7112000	7113000	*	1.10598885789227e-27	3.81684351549769e-23	19.2486641706953	NW_004582014.1	7096425	7097344	-	7097344	ID=gene-LOC105842147;Dbxref=GeneID:105842147;Name=LOC105842147;gbkey=Gene;gene=LOC105842147;gene_biotype=lncRNA	FALSE	FALSE	14656	leftOfWindowStart	FALSE
NW_004582014.1	7112000	7113000	*	1.10598885789227e-27	3.81684351549769e-23	19.2486641706953	NW_004582014.1	7111370	7120022	+	7111370	ID=gene-LOC101745727;Dbxref=GeneID:101745727;Name=LOC101745727;gbkey=Gene;gene=LOC101745727;gene_biotype=protein_coding	FALSE	TRUE	630	leftOfWindowStart	TRUE
NW_004582014.1	7112000	7113000	*	1.10598885789227e-27	3.81684351549769e-23	19.2486641706953	NW_004582014.1	7120106	7123431	+	7120106	ID=gene-LOC733120;Dbxref=GeneID:733120;Name=LOC733120;description=vacuolar ATP synthase subunit D;gbkey=Gene;gene=LOC733120;gene_biotype=protein_coding	FALSE	FALSE	7106	rightOfWindowEnd	TRUE
NW_004582014.1	7112000	7113000	*	1.10598885789227e-27	3.81684351549769e-23	19.2486641706953	NW_004582014.1	7124646	7127331	-	7127331	ID=gene-LOC101745971;Dbxref=GeneID:101745971;Name=LOC101745971;gbkey=Gene;gene=LOC101745971;gene_biotype=protein_coding	FALSE	FALSE	14331	rightOfWindowEnd	FALSE
NW_004582014.1	7112000	7113000	*	1.10598885789227e-27	3.81684351549769e-23	19.2486641706953	NW_004582014.1	7128482	7130800	+	7128482	ID=gene-Ndufa13;Dbxref=GeneID:692866;Name=Ndufa13;description=NADH dehydrogenase (ubiquinone) 1 alpha subcomplex%2C 13;gbkey=Gene;gene=Ndufa13;gene_biotype=protein_coding;partial=true;start_range=.,7128482	FALSE	FALSE	15482	rightOfWindowEnd	FALSE
NW_004582014.1	7112000	7113000	*	1.10598885789227e-27	3.81684351549769e-23	19.2486641706953	NW_004582014.1	7134654	7139617	-	7139617	ID=gene-LOC101746115;Dbxref=GeneID:101746115;Name=LOC101746115;gbkey=Gene;gene=LOC101746115;gene_biotype=protein_coding	FALSE	FALSE	26617	rightOfWindowEnd	FALSE
NW_004582014.1	7112000	7113000	*	1.10598885789227e-27	3.81684351549769e-23	19.2486641706953	NW_004582014.1	7143341	7160454	+	7143341	ID=gene-LOC101745875;Dbxref=GeneID:101745875;Name=LOC101745875;gbkey=Gene;gene=LOC101745875;gene_biotype=protein_coding;partial=true	FALSE	FALSE	30341	rightOfWindowEnd	FALSE
NW_004582021.1	813000	814000	*	1.37122483266019e-24	4.05616378512888e-20	15.4810281268198	NW_004582021.1	774212	775029	-	775029	ID=gene-LOC101741881;Dbxref=GeneID:101741881;Name=LOC101741881;gbkey=Gene;gene=LOC101741881;gene_biotype=protein_coding	FALSE	FALSE	37971	leftOfWindowStart	FALSE
NW_004582021.1	813000	814000	*	1.37122483266019e-24	4.05616378512888e-20	15.4810281268198	NW_004582021.1	781864	792393	+	781864	ID=gene-LOC101744381;Dbxref=GeneID:101744381;Name=LOC101744381;gbkey=Gene;gene=LOC101744381;gene_biotype=protein_coding	FALSE	FALSE	31136	leftOfWindowStart	FALSE
NW_004582021.1	813000	814000	*	1.37122483266019e-24	4.05616378512888e-20	15.4810281268198	NW_004582021.1	783862	785465	-	785465	ID=gene-LOC101741733;Dbxref=GeneID:101741733;Name=LOC101741733;gbkey=Gene;gene=LOC101741733;gene_biotype=protein_coding	FALSE	FALSE	27535	leftOfWindowStart	FALSE
NW_004582021.1	813000	814000	*	1.37122483266019e-24	4.05616378512888e-20	15.4810281268198	NW_004582021.1	792303	800684	-	800684	ID=gene-LOC101741593;Dbxref=GeneID:101741593;Name=LOC101741593;gbkey=Gene;gene=LOC101741593;gene_biotype=protein_coding	FALSE	FALSE	12316	leftOfWindowStart	FALSE
NW_004582021.1	813000	814000	*	1.37122483266019e-24	4.05616378512888e-20	15.4810281268198	NW_004582021.1	804040	807851	+	804040	ID=gene-LOC101741451;Dbxref=GeneID:101741451;Name=LOC101741451;gbkey=Gene;gene=LOC101741451;gene_biotype=protein_coding	FALSE	FALSE	8960	leftOfWindowStart	FALSE
NW_004582021.1	813000	814000	*	1.37122483266019e-24	4.05616378512888e-20	15.4810281268198	NW_004582021.1	807846	810761	-	810761	ID=gene-LOC101741225;Dbxref=GeneID:101741225;Name=LOC101741225;gbkey=Gene;gene=LOC101741225;gene_biotype=protein_coding	FALSE	FALSE	2239	leftOfWindowStart	FALSE
NW_004582021.1	813000	814000	*	1.37122483266019e-24	4.05616378512888e-20	15.4810281268198	NW_004582021.1	811379	823423	+	811379	ID=gene-LOC101741082;Dbxref=GeneID:101741082;Name=LOC101741082;gbkey=Gene;gene=LOC101741082;gene_biotype=protein_coding	FALSE	TRUE	1621	leftOfWindowStart	TRUE
NW_004582021.1	813000	814000	*	1.37122483266019e-24	4.05616378512888e-20	15.4810281268198	NW_004582021.1	823109	825006	-	825006	ID=gene-LOC110386066;Dbxref=GeneID:110386066;Name=LOC110386066;gbkey=Gene;gene=LOC110386066;gene_biotype=lncRNA	FALSE	FALSE	11006	rightOfWindowEnd	TRUE
NW_004582021.1	813000	814000	*	1.37122483266019e-24	4.05616378512888e-20	15.4810281268198	NW_004582021.1	826998	1046605	+	826998	ID=gene-Rel;Dbxref=GeneID:100124425;Name=Rel;description=relish;end_range=1046605,.;gbkey=Gene;gene=Rel;gene_biotype=protein_coding;gene_synonym=BmRelish,Bmrelish1,BmRelish2,relish1,relish2;partial=true	FALSE	FALSE	12998	rightOfWindowEnd	FALSE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7079338	7109906	+	7079338	ID=gene-LOC101745728;Dbxref=GeneID:101745728;Name=LOC101745728;gbkey=Gene;gene=LOC101745728;gene_biotype=protein_coding;partial=true	FALSE	FALSE	49662	leftOfWindowStart	FALSE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7096425	7097344	-	7097344	ID=gene-LOC105842147;Dbxref=GeneID:105842147;Name=LOC105842147;gbkey=Gene;gene=LOC105842147;gene_biotype=lncRNA	FALSE	FALSE	31656	leftOfWindowStart	FALSE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7111370	7120022	+	7111370	ID=gene-LOC101745727;Dbxref=GeneID:101745727;Name=LOC101745727;gbkey=Gene;gene=LOC101745727;gene_biotype=protein_coding	FALSE	FALSE	17630	leftOfWindowStart	FALSE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7120106	7123431	+	7120106	ID=gene-LOC733120;Dbxref=GeneID:733120;Name=LOC733120;description=vacuolar ATP synthase subunit D;gbkey=Gene;gene=LOC733120;gene_biotype=protein_coding	FALSE	FALSE	8894	leftOfWindowStart	FALSE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7124646	7127331	-	7127331	ID=gene-LOC101745971;Dbxref=GeneID:101745971;Name=LOC101745971;gbkey=Gene;gene=LOC101745971;gene_biotype=protein_coding	FALSE	FALSE	1669	leftOfWindowStart	FALSE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7128482	7130800	+	7128482	ID=gene-Ndufa13;Dbxref=GeneID:692866;Name=Ndufa13;description=NADH dehydrogenase (ubiquinone) 1 alpha subcomplex%2C 13;gbkey=Gene;gene=Ndufa13;gene_biotype=protein_coding;partial=true;start_range=.,7128482	FALSE	TRUE	518	leftOfWindowStart	TRUE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7134654	7139617	-	7139617	ID=gene-LOC101746115;Dbxref=GeneID:101746115;Name=LOC101746115;gbkey=Gene;gene=LOC101746115;gene_biotype=protein_coding	FALSE	FALSE	9617	rightOfWindowEnd	TRUE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7143341	7160454	+	7143341	ID=gene-LOC101745875;Dbxref=GeneID:101745875;Name=LOC101745875;gbkey=Gene;gene=LOC101745875;gene_biotype=protein_coding;partial=true	FALSE	FALSE	13341	rightOfWindowEnd	FALSE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7164874	7166892	-	7166892	ID=gene-LOC732999;Dbxref=GeneID:732999;Name=LOC732999;description=proteasome beta 3 subunit;gbkey=Gene;gene=LOC732999;gene_biotype=protein_coding	FALSE	FALSE	36892	rightOfWindowEnd	FALSE
NW_004582014.1	7129000	7130000	*	6.36784807557399e-23	1.64819108222629e-18	19.4108975276641	NW_004582014.1	7169703	7170878	+	7169703	ID=gene-LOC100329149;Dbxref=GeneID:100329149;Name=LOC100329149;description=aliphatic nitrilase;gbkey=Gene;gene=LOC100329149;gene_biotype=protein_coding	FALSE	FALSE	39703	rightOfWindowEnd	FALSE
NW_004581708.1	1754000	1755000	*	5.09176972592716e-22	1.17146980412621e-17	33.5777126099707	NW_004581708.1	1689751	1724639	-	1724639	ID=gene-LOC101739911;Dbxref=GeneID:101739911;Name=LOC101739911;gbkey=Gene;gene=LOC101739911;gene_biotype=protein_coding	FALSE	FALSE	29361	leftOfWindowStart	FALSE
NW_004581708.1	1754000	1755000	*	5.09176972592716e-22	1.17146980412621e-17	33.5777126099707	NW_004581708.1	1739985	1747539	+	1739985	ID=gene-LOC101747162;Dbxref=GeneID:101747162;Name=LOC101747162;gbkey=Gene;gene=LOC101747162;gene_biotype=protein_coding	FALSE	FALSE	14015	leftOfWindowStart	FALSE
NW_004581708.1	1754000	1755000	*	5.09176972592716e-22	1.17146980412621e-17	33.5777126099707	NW_004581708.1	1749217	1752508	+	1749217	ID=gene-LOC101735365;Dbxref=GeneID:101735365;Name=LOC101735365;gbkey=Gene;gene=LOC101735365;gene_biotype=lncRNA	FALSE	FALSE	4783	leftOfWindowStart	TRUE
NW_004581708.1	1754000	1755000	*	5.09176972592716e-22	1.17146980412621e-17	33.5777126099707	NW_004581708.1	1753872	1759311	-	1759311	ID=gene-LOC101735496;Dbxref=GeneID:101735496;Name=LOC101735496;gbkey=Gene;gene=LOC101735496;gene_biotype=protein_coding	FALSE	TRUE	4311	rightOfWindowEnd	TRUE
NW_004581708.1	1754000	1755000	*	5.09176972592716e-22	1.17146980412621e-17	33.5777126099707	NW_004581708.1	1761165	1766870	+	1761165	ID=gene-LOC101735634;Dbxref=GeneID:101735634;Name=LOC101735634;gbkey=Gene;gene=LOC101735634;gene_biotype=protein_coding	FALSE	FALSE	6165	rightOfWindowEnd	FALSE
NW_004581708.1	1754000	1755000	*	5.09176972592716e-22	1.17146980412621e-17	33.5777126099707	NW_004581708.1	1768492	1777789	+	1768492	ID=gene-LOC101735777;Dbxref=GeneID:101735777;Name=LOC101735777;gbkey=Gene;gene=LOC101735777;gene_biotype=protein_coding	FALSE	FALSE	13492	rightOfWindowEnd	FALSE
NW_004581708.1	1754000	1755000	*	5.09176972592716e-22	1.17146980412621e-17	33.5777126099707	NW_004581708.1	1782192	1789409	+	1782192	ID=gene-LOC101740046;Dbxref=GeneID:101740046;Name=LOC101740046;gbkey=Gene;gene=LOC101740046;gene_biotype=protein_coding;partial=true	FALSE	FALSE	27192	rightOfWindowEnd	FALSE
NW_004581708.1	1754000	1755000	*	5.09176972592716e-22	1.17146980412621e-17	33.5777126099707	NW_004581708.1	1787660	1788469	+	1787660	ID=gene-LOC110384881;Dbxref=GeneID:110384881;Name=LOC110384881;gbkey=Gene;gene=LOC110384881;gene_biotype=lncRNA	FALSE	FALSE	32660	rightOfWindowEnd	FALSE
NW_004581708.1	1754000	1755000	*	5.09176972592716e-22	1.17146980412621e-17	33.5777126099707	NW_004581708.1	1790337	1798381	-	1798381	ID=gene-LOC101735907;Dbxref=GeneID:101735907;Name=LOC101735907;gbkey=Gene;gene=LOC101735907;gene_biotype=protein_coding	FALSE	FALSE	43381	rightOfWindowEnd	FALSE
NW_004581724.1	1771000	1772000	*	1.29792458981748e-21	2.68753614590161e-17	15.4319587577538	NW_004581724.1	1745693	1772436	-	1772436	ID=gene-LOC101743822;Dbxref=GeneID:101743822;Name=LOC101743822;gbkey=Gene;gene=LOC101743822;gene_biotype=protein_coding;partial=true	FALSE	TRUE	436	rightOfWindowEnd	TRUE
NW_004581724.1	1771000	1772000	*	1.29792458981748e-21	2.68753614590161e-17	15.4319587577538	NW_004581724.1	1772520	1793628	+	1772520	ID=gene-LOC105841481;Dbxref=GeneID:105841481;Name=LOC105841481;gbkey=Gene;gene=LOC105841481;gene_biotype=protein_coding	FALSE	FALSE	520	rightOfWindowEnd	FALSE
NW_004582021.1	828000	829000	*	1.12209099986264e-20	2.11222533460535e-16	19.9002440610046	NW_004582021.1	781864	792393	+	781864	ID=gene-LOC101744381;Dbxref=GeneID:101744381;Name=LOC101744381;gbkey=Gene;gene=LOC101744381;gene_biotype=protein_coding	FALSE	FALSE	46136	leftOfWindowStart	FALSE
NW_004582021.1	828000	829000	*	1.12209099986264e-20	2.11222533460535e-16	19.9002440610046	NW_004582021.1	783862	785465	-	785465	ID=gene-LOC101741733;Dbxref=GeneID:101741733;Name=LOC101741733;gbkey=Gene;gene=LOC101741733;gene_biotype=protein_coding	FALSE	FALSE	42535	leftOfWindowStart	FALSE
NW_004582021.1	828000	829000	*	1.12209099986264e-20	2.11222533460535e-16	19.9002440610046	NW_004582021.1	792303	800684	-	800684	ID=gene-LOC101741593;Dbxref=GeneID:101741593;Name=LOC101741593;gbkey=Gene;gene=LOC101741593;gene_biotype=protein_coding	FALSE	FALSE	27316	leftOfWindowStart	FALSE
NW_004582021.1	828000	829000	*	1.12209099986264e-20	2.11222533460535e-16	19.9002440610046	NW_004582021.1	804040	807851	+	804040	ID=gene-LOC101741451;Dbxref=GeneID:101741451;Name=LOC101741451;gbkey=Gene;gene=LOC101741451;gene_biotype=protein_coding	FALSE	FALSE	23960	leftOfWindowStart	FALSE
NW_004582021.1	828000	829000	*	1.12209099986264e-20	2.11222533460535e-16	19.9002440610046	NW_004582021.1	807846	810761	-	810761	ID=gene-LOC101741225;Dbxref=GeneID:101741225;Name=LOC101741225;gbkey=Gene;gene=LOC101741225;gene_biotype=protein_coding	FALSE	FALSE	17239	leftOfWindowStart	FALSE
