chr	start	end	strand	pvalue	qvalue	meth.diff
NC_039508.1	4561000	4562000	*	8.14093903988226e-07	0.00471104591345217	3.32749387307906
NC_039509.1	7093000	7094000	*	8.14477080920035e-07	0.00471104591345217	-4.81875180306864
NC_039506.1	5668000	5669000	*	8.39456535215144e-07	0.00472065461910157	-1.88249285940143
NC_039510.1	3171000	3172000	*	8.97730431823217e-07	0.00491191379921209	-3.67765009820566
NC_039510.1	9880000	9881000	*	9.23487374820017e-07	0.00491987285240936	3.6923957520158
NC_039517.1	787000	788000	*	1.54090594598529e-06	0.00798684863430094	2.51200929038247
NC_039509.1	3480000	3481000	*	1.57807969511231e-06	0.00798684863430094	1.88110992400895
NC_039509.1	10212000	10213000	*	1.66114358481258e-06	0.00820219008650436	4.47173001893713
NC_039516.1	13518000	13519000	*	1.71104635472134e-06	0.00824743683807496	2.18491123268614
NC_039513.1	11030000	11031000	*	1.77869099999691e-06	0.00837410814720885	-2.47137566205044
NC_039517.1	3505000	3506000	*	2.13619019239867e-06	0.00982864736495867	2.67027293470487
NC_039508.1	2548000	2549000	*	2.58336143334081e-06	0.0114880614002238	1.54408830200458
NC_039510.1	3343000	3344000	*	2.61034593884049e-06	0.0114880614002238	5.16046578336451
NC_039512.1	4830000	4831000	*	2.83344181839708e-06	0.0120374900454627	2.39351254175207
NC_039509.1	17084000	17085000	*	2.920026086156e-06	0.0120374900454627	3.52341873851375
NC_039507.1	15480000	15481000	*	2.96188903085178e-06	0.0120374900454627	3.99746313234715
NC_039510.1	11395000	11396000	*	2.97303096168604e-06	0.0120374900454627	2.41895869110265
NC_039508.1	7228000	7229000	*	3.04403504437349e-06	0.0120833118796563	1.54682965787266
NC_039507.1	16959000	16960000	*	3.11230567847627e-06	0.0121167295604491	3.19037773036323
NC_039508.1	14697000	14698000	*	3.27509687523088e-06	0.0125099275445556	0.683790990089028
NC_039508.1	1737000	1738000	*	3.47150647075816e-06	0.0130145972375849	2.4476332549045
NC_039507.1	15741000	15742000	*	3.77171569081976e-06	0.0138829823740827	3.60994131848107
NC_039519.1	3468000	3469000	*	3.98281720565155e-06	0.0142261251226598	4.52325685344283
NC_039511.1	5896000	5897000	*	4.04695296123679e-06	0.0142261251226598	7.69840958398035
NC_039509.1	1292000	1293000	*	4.08972436134361e-06	0.0142261251226598	-4.09287257019439
NC_039512.1	13322000	13323000	*	4.14602696640289e-06	0.0142261251226598	4.88698714369932
NC_039517.1	7385000	7386000	*	4.31145246631255e-06	0.0145249426280301	2.88998180603718
NC_039511.1	539000	540000	*	4.37660898275642e-06	0.0145249426280301	3.75497055818326
NC_039511.1	16409000	16410000	*	4.52251337750508e-06	0.0145496786493687	4.32500127324987
NC_039516.1	11713000	11714000	*	4.52780211067005e-06	0.0145496786493687	1.87134358033678
NC_039514.1	14486000	14487000	*	4.60522127251229e-06	0.0145672321496732	1.84412698408865
NW_020825079.1	15000	16000	*	5.54431937926753e-06	0.0168979424135627	7.90816326530613
NC_039513.1	9629000	9630000	*	5.5797097836261e-06	0.0168979424135627	-3.32113985723482
NC_039509.1	16636000	16637000	*	5.60743126572295e-06	0.0168979424135627	2.64201411618421
NC_039514.1	349000	350000	*	5.67591947163555e-06	0.0168979424135627	9.89622255435749
NC_039516.1	1436000	1437000	*	5.81094137720536e-06	0.0170491965173754	3.77038739708389
NC_039506.1	19011000	19012000	*	6.40890559839851e-06	0.0185349896493897	2.45471054774723
NC_039512.1	2525000	2526000	*	6.74290296635344e-06	0.0192262716657767	2.79861513184441
NC_039514.1	3346000	3347000	*	7.01938628782439e-06	0.0197366372842543	1.84351142532674
NC_039506.1	18932000	18933000	*	7.98456055388313e-06	0.0219084434485151	5.60695713254274
NC_039519.1	822000	823000	*	8.0082335324227e-06	0.0219084434485151	-5.84645863969798
NC_039513.1	3715000	3716000	*	8.1623826851218e-06	0.0220324200197565	-2.68868338281567
NC_039519.1	2939000	2940000	*	9.32346653640856e-06	0.0248233516931049	-3.08084996131143
NC_039507.1	16952000	16953000	*	9.47143654313068e-06	0.0248233516931049	2.97381375665912
NC_039512.1	12713000	12714000	*	9.56419692886179e-06	0.0248233516931049	-3.21572746803734
NC_039516.1	3079000	3080000	*	9.8620816118513e-06	0.0252724888795771	5.02158917102977
NC_039515.1	5612000	5613000	*	1.00396672226335e-05	0.0254059736952067	-3.74175088124813
NC_039514.1	10993000	10994000	*	1.03907862543703e-05	0.0257437270502363	3.33387823307179
NC_039514.1	10764000	10765000	*	1.04764891219485e-05	0.0257437270502363	2.58779605015203
NC_039517.1	9859000	9860000	*	1.05546297042661e-05	0.0257437270502363	-5.21862261380904
NC_039509.1	5880000	5881000	*	1.14267486982273e-05	0.0273791726558552	3.63881684612572
NC_039514.1	10866000	10867000	*	1.14956288309628e-05	0.0273791726558552	-2.49611294144847
NC_039516.1	12415000	12416000	*	1.18117792337904e-05	0.0278050309792113	2.79494104669517
NC_039510.1	13908000	13909000	*	1.21410385202516e-05	0.0282516031875116	3.3882206806198
NC_039508.1	10817000	10818000	*	1.2454342172902e-05	0.0286513199563322	1.10841629388648
NC_039506.1	3585000	3586000	*	1.27775191890631e-05	0.0290645128717261	-3.65314810405208
NC_039510.1	13844000	13845000	*	1.36356166765844e-05	0.030671766386151	2.45950747509762
NC_039509.1	17228000	17229000	*	1.47001877667975e-05	0.0327030307723153	3.21665376407664
NC_039513.1	10530000	10531000	*	1.49199114132918e-05	0.0328310619392332	1.36128292229489
NC_039506.1	2275000	2276000	*	1.53044018738947e-05	0.033315008307663	2.81618598600757
NC_039507.1	9144000	9145000	*	1.58694201102639e-05	0.0341774547531176	2.84067296616495
NC_039508.1	17994000	17995000	*	1.6758396959554e-05	0.0352438801546549	-6.16166603150359
NC_039508.1	14134000	14135000	*	1.68164466394596e-05	0.0352438801546549	5.80258861915448
NC_039507.1	15760000	15761000	*	1.70101644931427e-05	0.0352438801546549	4.73074185426383
NC_039516.1	2358000	2359000	*	1.7060952670985e-05	0.0352438801546549	-4.35620377175182
NC_039513.1	13486000	13487000	*	1.75592806130077e-05	0.0357082639999263	0.977763808554071
NC_039512.1	6526000	6527000	*	1.76385233231998e-05	0.0357082639999263	3.5439758041805
NC_039518.1	674000	675000	*	1.7841794894041e-05	0.0357621550675284	-5.12969882412937
NC_039516.1	11213000	11214000	*	1.80339412826995e-05	0.0357929087152011	0.694309980797406
NC_039506.1	12620000	12621000	*	1.83055698200748e-05	0.0359792860155962	1.36212511408677
NC_039512.1	4123000	4124000	*	1.9081374775861e-05	0.0371435009420211	5.76389419855088
NC_039509.1	14117000	14118000	*	1.99363259554197e-05	0.0382388834583596	6.09840059315751
NC_039508.1	6917000	6918000	*	2.00218661987845e-05	0.0382388834583596	-2.92704915005894
NC_039514.1	11184000	11185000	*	2.07794574914828e-05	0.0393148787338831	4.14558596312434
NC_039516.1	2243000	2244000	*	2.15132421628889e-05	0.040326322935455	2.35191116516228
NC_039519.1	2407000	2408000	*	2.23937335215094e-05	0.041377785728203	-0.479602804408493
NC_039513.1	6292000	6293000	*	2.26722335247081e-05	0.041377785728203	-3.57687726672299
NC_039511.1	16213000	16214000	*	2.26873469088322e-05	0.041377785728203	2.48551951120672
NC_039507.1	12800000	12801000	*	2.3428062202874e-05	0.042329435112882	0.402060532694819
NC_039511.1	6343000	6344000	*	2.36942229241394e-05	0.042329435112882	3.8154608483686
NC_039517.1	7406000	7407000	*	2.38364080227395e-05	0.042329435112882	2.08382124137552
NC_039508.1	1518000	1519000	*	2.41562400444614e-05	0.0425243818760032	7.8218968746919
NC_039515.1	12575000	12576000	*	2.46232826570557e-05	0.0428416498498385	-2.78972271089463
NC_039518.1	2001000	2002000	*	2.47597089821081e-05	0.0428416498498385	6.43750861228282
NC_039509.1	17722000	17723000	*	2.53489962873288e-05	0.0432364526433138	1.80201897544543
NC_039510.1	4239000	4240000	*	2.54150227592155e-05	0.0432364526433138	0.43267518490196
NC_039507.1	5197000	5198000	*	2.66343045726548e-05	0.0445877351814832	-4.97612767784533
NC_039510.1	5564000	5565000	*	2.67980187698801e-05	0.0445877351814832	4.9051794708449
NC_039509.1	10813000	10814000	*	2.68700658327502e-05	0.0445877351814832	4.0347448181494
NC_039516.1	980000	981000	*	2.73930980498926e-05	0.0450860879452155	1.42289464125169
NC_039511.1	11582000	11583000	*	2.78929585922447e-05	0.0455385722462142	4.0879040043069
NC_039518.1	4812000	4813000	*	2.83118635827687e-05	0.0458527045884249	0.831859660666877
NC_039509.1	14783000	14784000	*	2.99221424749108e-05	0.0480760363272757	-0.85205495389949
NC_039509.1	17687000	17688000	*	3.25124066306083e-05	0.0518265035443292	-5.36931814327903
NC_039518.1	8782000	8783000	*	3.29692131968333e-05	0.0521440940630783	-1.27390992806058
NC_039516.1	9918000	9919000	*	3.43876697306814e-05	0.053965915619169	-4.82164344183246
NC_039509.1	2146000	2147000	*	3.60905626831359e-05	0.0562026526816076	6.34563407917501
NC_039515.1	160000	161000	*	3.74497711761972e-05	0.0578741180820788	3.35603138152888
NC_039514.1	7275000	7276000	*	3.82220662883334e-05	0.058620125437157	2.04730501551308
NC_039507.1	15729000	15730000	*	3.97579331151358e-05	0.0604599367438906	0.509410778438876
NC_039513.1	15192000	15193000	*	4.00189761638144e-05	0.0604599367438906	3.30812023799423
NC_039506.1	4005000	4006000	*	4.0888211028644e-05	0.0611660287079116	-4.80696262568773
NC_039514.1	8619000	8620000	*	4.10906185911967e-05	0.0611660287079116	3.15395395450045
NC_039509.1	2007000	2008000	*	4.15811420211469e-05	0.0611775599755964	3.21179585568466
NC_039510.1	10261000	10262000	*	4.24183041476677e-05	0.0611775599755964	1.26617160292124
NC_039511.1	13156000	13157000	*	4.28655609485413e-05	0.0611775599755964	4.53743138507872
NC_039513.1	11529000	11530000	*	4.30036767077242e-05	0.0611775599755964	-1.81998448389576
NC_039517.1	9480000	9481000	*	4.31284272958354e-05	0.0611775599755964	-3.13363587164656
NC_039509.1	10285000	10286000	*	4.31913879470301e-05	0.0611775599755964	-2.36590829720909
NC_039512.1	16206000	16207000	*	4.32137221915404e-05	0.0611775599755964	2.70864228968479
NC_039516.1	3472000	3473000	*	4.62244677439137e-05	0.0647721760042199	2.3477673627743
NC_039518.1	8475000	8476000	*	4.63927349944381e-05	0.0647721760042199	3.08190753225629
NC_039518.1	8654000	8655000	*	4.72752654696494e-05	0.0648155429701385	3.05147772373041
NC_039507.1	12940000	12941000	*	4.73302399459509e-05	0.0648155429701385	-1.22343745671618
NC_039515.1	6557000	6558000	*	4.7412834896213e-05	0.0648155429701385	7.46800342736087
NC_039512.1	983000	984000	*	4.77044528100453e-05	0.0648155429701385	0.426669480479347
NC_039513.1	14346000	14347000	*	5.09914827787396e-05	0.0685258475068242	10.8543207181642
NC_039516.1	2242000	2243000	*	5.12746542339837e-05	0.0685258475068242	2.77829258461128
NC_039511.1	2518000	2519000	*	5.14507239677164e-05	0.0685258475068242	1.75241374805679
NC_039510.1	7322000	7323000	*	5.30372268277696e-05	0.0701771764177041	-0.93921476093977
NC_039514.1	7248000	7249000	*	5.35886228489652e-05	0.07044633259856	1.78479746687429
NC_039517.1	10574000	10575000	*	5.4087353837244e-05	0.0706432302526334	11.2733786737916
NC_039507.1	7120000	7121000	*	5.47210371639262e-05	0.0710127342962007	1.7621699157869
NC_039507.1	10796000	10797000	*	5.83775344446698e-05	0.0752753198652837	1.1130035817884
NC_039509.1	1685000	1686000	*	5.94706263162112e-05	0.0761994678908256	0.654167084621266
NC_039519.1	5192000	5193000	*	6.07129997329687e-05	0.0771213192122782	-0.585780820762758
NC_039515.1	13517000	13518000	*	6.09519942003124e-05	0.0771213192122782	2.78257838573858
NC_039512.1	1028000	1029000	*	6.14542680916139e-05	0.077273874441318	0.523758323989732
NC_039517.1	20000	21000	*	6.26107334406339e-05	0.0781127763288825	3.15306810254963
NC_039506.1	10779000	10780000	*	6.34860854523648e-05	0.0781127763288825	-1.33339494955669
NC_039516.1	12381000	12382000	*	6.37630145740243e-05	0.0781127763288825	-1.67937876319819
NC_039506.1	9828000	9829000	*	6.38188389545424e-05	0.0781127763288825	-1.13077614465475
NC_039511.1	5504000	5505000	*	6.40506658351901e-05	0.0781127763288825	2.41125622629377
NC_039515.1	12596000	12597000	*	6.59220336105424e-05	0.0799135895048387	1.17941544102911
NC_039516.1	12230000	12231000	*	6.71009494362485e-05	0.0802517861211052	0.654696622773327
NC_039508.1	15209000	15210000	*	6.73835075859137e-05	0.0802517861211052	0.567438550565792
NC_039511.1	16480000	16481000	*	6.79306456729238e-05	0.0802517861211052	3.74175213707514
NC_039508.1	13480000	13481000	*	6.80374635127582e-05	0.0802517861211052	3.26666207209286
NC_039509.1	4855000	4856000	*	6.81830839525826e-05	0.0802517861211052	2.42558952216393
NC_039518.1	8651000	8652000	*	6.87968850011377e-05	0.0805061734745929	-1.80502757696943
NC_039514.1	14049000	14050000	*	6.99075432955106e-05	0.0813357180979288	1.88660653879259
NC_039506.1	5087000	5088000	*	7.07974079934673e-05	0.0819003621891666	4.90500800740159
NC_039508.1	10230000	10231000	*	7.18358018048584e-05	0.08262943611381	2.26104277572385
NC_039517.1	4772000	4773000	*	7.26505649091818e-05	0.0830944930335428	2.07495193161548
NC_039514.1	12123000	12124000	*	7.31173068925321e-05	0.0831585097184959	0.542638635507993
NC_039516.1	4409000	4410000	*	7.39788769365928e-05	0.0836683522899103	-2.94930656636432
NC_039516.1	2373000	2374000	*	7.68725517493995e-05	0.0856172405059335	4.63517734536021
NC_039507.1	8216000	8217000	*	7.69618629567553e-05	0.0856172405059335	3.02675518954038
NC_039513.1	8904000	8905000	*	7.69708177981925e-05	0.0856172405059335	0.33273661132217
NC_039510.1	16218000	16219000	*	7.77752625873477e-05	0.0858953494098855	-2.92052766166044
NC_039516.1	1011000	1012000	*	7.82802217680058e-05	0.0858953494098855	1.67098540510655
NC_039508.1	15843000	15844000	*	7.84937116869924e-05	0.0858953494098855	-0.744297757424688
NC_039510.1	11736000	11737000	*	8.07479738122242e-05	0.0865956056522064	2.72061388210673
NC_039512.1	11365000	11366000	*	8.07705373210674e-05	0.0865956056522064	3.64711212057556
NC_039513.1	10981000	10982000	*	8.11048838261385e-05	0.0865956056522064	1.90420953395909
NC_039511.1	12151000	12152000	*	8.12227779252193e-05	0.0865956056522064	0.893883163930641
NC_039506.1	2162000	2163000	*	8.13211682558864e-05	0.0865956056522064	0.518125880952694
NC_039515.1	1463000	1464000	*	8.2105201990093e-05	0.0865956056522064	3.39259598216288
NC_039517.1	1730000	1731000	*	8.2127871889082e-05	0.0865956056522064	-0.438036136913257
NC_039512.1	2014000	2015000	*	8.68374564713775e-05	0.0907207832020348	1.14006432915837
NC_039506.1	14636000	14637000	*	8.72638234578939e-05	0.0907207832020348	-0.478681184621956
NC_039515.1	1469000	1470000	*	8.73845972546335e-05	0.0907207832020348	4.8599829470828
NC_039511.1	13536000	13537000	*	8.85951379137411e-05	0.0913195910895	0.903631167014387
NC_039509.1	6912000	6913000	*	8.88635524953569e-05	0.0913195910895	5.2434593741829
NC_039511.1	8696000	8697000	*	8.99684157222042e-05	0.0919880464726501	-2.94853654736379
NC_039509.1	5248000	5249000	*	9.42191201756291e-05	0.0956563702806564	-3.65739776959182
NC_039514.1	9495000	9496000	*	9.4501212280243e-05	0.0956563702806564	0.572218915811459
NC_039510.1	3219000	3220000	*	9.50935320682236e-05	0.095777045204146	0.896988456466606
NC_039515.1	910000	911000	*	9.71010216173974e-05	0.0973148108954159	-2.07822542069843
NC_039513.1	3479000	3480000	*	9.95343915166808e-05	0.099262141653434	2.55369455227605
