chr	start	end	strand	pvalue	qvalue	meth.diff	gene.chr	gene.start	gene.end	gene.strand	gene.startSite	gene.description	gene.withinWindow	gene.enclosesWindow	gene.distance	gene.direction	gene.closest
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12080787	12086293	+	12080787	ID=gene-LOC105279782;Dbxref=GeneID:105279782;Name=LOC105279782;gbkey=Gene;gene=LOC105279782;gene_biotype=protein_coding	FALSE	FALSE	18213	leftOfWindowStart	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12089755	12092502	-	12092502	ID=gene-LOC105279780;Dbxref=GeneID:105279780;Name=LOC105279780;gbkey=Gene;gene=LOC105279780;gene_biotype=protein_coding	FALSE	FALSE	6498	leftOfWindowStart	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12092666	12097773	+	12092666	ID=gene-LOC105279779;Dbxref=GeneID:105279779;Name=LOC105279779;gbkey=Gene;gene=LOC105279779;gene_biotype=protein_coding	FALSE	FALSE	6334	leftOfWindowStart	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12097848	12099759	-	12099759	ID=gene-LOC105279771;Dbxref=GeneID:105279771;Name=LOC105279771;gbkey=Gene;gene=LOC105279771;gene_biotype=protein_coding	TRUE	FALSE	-759	leftOfWindowStart	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12099856	12102989	+	12099856	ID=gene-LOC105279772;Dbxref=GeneID:105279772;Name=LOC105279772;gbkey=Gene;gene=LOC105279772;gene_biotype=protein_coding	TRUE	FALSE	-856	leftOfWindowStart	TRUE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12103062	12115134	-	12115134	ID=gene-LOC105279773;Dbxref=GeneID:105279773;Name=LOC105279773;gbkey=Gene;gene=LOC105279773;gene_biotype=protein_coding	FALSE	FALSE	15134	rightOfWindowEnd	TRUE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12115341	12117739	+	12115341	ID=gene-LOC105279774;Dbxref=GeneID:105279774;Name=LOC105279774;gbkey=Gene;gene=LOC105279774;gene_biotype=protein_coding	FALSE	FALSE	15341	rightOfWindowEnd	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12118686	12123350	-	12123350	ID=gene-LOC105279775;Dbxref=GeneID:105279775;Name=LOC105279775;gbkey=Gene;gene=LOC105279775;gene_biotype=protein_coding	FALSE	FALSE	23350	rightOfWindowEnd	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12120160	12127012	+	12120160	ID=gene-LOC105279776;Dbxref=GeneID:105279776;Name=LOC105279776;gbkey=Gene;gene=LOC105279776;gene_biotype=protein_coding	FALSE	FALSE	20160	rightOfWindowEnd	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12126884	12131230	-	12131230	ID=gene-LOC105279778;Dbxref=GeneID:105279778;Name=LOC105279778;gbkey=Gene;gene=LOC105279778;gene_biotype=protein_coding	FALSE	FALSE	31230	rightOfWindowEnd	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12131354	12135124	+	12131354	ID=gene-LOC105279770;Dbxref=GeneID:105279770;Name=LOC105279770;gbkey=Gene;gene=LOC105279770;gene_biotype=protein_coding	FALSE	FALSE	31354	rightOfWindowEnd	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12135817	12137690	-	12137690	ID=gene-LOC105279769;Dbxref=GeneID:105279769;Name=LOC105279769;gbkey=Gene;gene=LOC105279769;gene_biotype=protein_coding	FALSE	FALSE	37690	rightOfWindowEnd	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12137963	12139543	+	12137963	ID=gene-LOC105279768;Dbxref=GeneID:105279768;Name=LOC105279768;gbkey=Gene;gene=LOC105279768;gene_biotype=protein_coding	FALSE	FALSE	37963	rightOfWindowEnd	FALSE
NC_039512.1	12099000	12100000	*	8.17087530324317e-13	8.27075393706357e-8	-5.32435531594071	NC_039512.1	12142085	12213813	+	12142085	ID=gene-LOC105279767;Dbxref=GeneID:105279767;Name=LOC105279767;gbkey=Gene;gene=LOC105279767;gene_biotype=protein_coding	FALSE	FALSE	42085	rightOfWindowEnd	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2521842	2523977	-	2523977	ID=gene-LOC105288243;Dbxref=GeneID:105288243;Name=LOC105288243;gbkey=Gene;gene=LOC105288243;gene_biotype=protein_coding	FALSE	FALSE	43023	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2524126	2525385	-	2525385	ID=gene-LOC105288242;Dbxref=GeneID:105288242;Name=LOC105288242;gbkey=Gene;gene=LOC105288242;gene_biotype=protein_coding	FALSE	FALSE	41615	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2525509	2526954	+	2525509	ID=gene-LOC105288241;Dbxref=GeneID:105288241;Name=LOC105288241;gbkey=Gene;gene=LOC105288241;gene_biotype=protein_coding	FALSE	FALSE	41491	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2526987	2528334	-	2528334	ID=gene-LOC105288240;Dbxref=GeneID:105288240;Name=LOC105288240;gbkey=Gene;gene=LOC105288240;gene_biotype=protein_coding	FALSE	FALSE	38666	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2528637	2529584	-	2529584	ID=gene-LOC105288239;Dbxref=GeneID:105288239;Name=LOC105288239;gbkey=Gene;gene=LOC105288239;gene_biotype=protein_coding	FALSE	FALSE	37416	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2529945	2535080	+	2529945	ID=gene-LOC105288238;Dbxref=GeneID:105288238;Name=LOC105288238;gbkey=Gene;gene=LOC105288238;gene_biotype=protein_coding	FALSE	FALSE	37055	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2535308	2537533	-	2537533	ID=gene-LOC105288237;Dbxref=GeneID:105288237;Name=LOC105288237;gbkey=Gene;gene=LOC105288237;gene_biotype=protein_coding	FALSE	FALSE	29467	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2537779	2543663	+	2537779	ID=gene-LOC105288236;Dbxref=GeneID:105288236;Name=LOC105288236;gbkey=Gene;gene=LOC105288236;gene_biotype=protein_coding	FALSE	FALSE	29221	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2544396	2546676	-	2546676	ID=gene-LOC105288235;Dbxref=GeneID:105288235;Name=LOC105288235;gbkey=Gene;gene=LOC105288235;gene_biotype=protein_coding	FALSE	FALSE	20324	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2547007	2549585	+	2547007	ID=gene-LOC105288229;Dbxref=GeneID:105288229;Name=LOC105288229;gbkey=Gene;gene=LOC105288229;gene_biotype=protein_coding	FALSE	FALSE	19993	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2549307	2554627	-	2554627	ID=gene-LOC105288230;Dbxref=GeneID:105288230;Name=LOC105288230;gbkey=Gene;gene=LOC105288230;gene_biotype=protein_coding	FALSE	FALSE	12373	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2555032	2557990	+	2555032	ID=gene-LOC105288233;Dbxref=GeneID:105288233;Name=LOC105288233;gbkey=Gene;gene=LOC105288233;gene_biotype=protein_coding	FALSE	FALSE	11968	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2557983	2561302	-	2561302	ID=gene-LOC105288234;Dbxref=GeneID:105288234;Name=LOC105288234;gbkey=Gene;gene=LOC105288234;gene_biotype=protein_coding	FALSE	FALSE	5698	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2561389	2564848	-	2564848	ID=gene-LOC105288228;Dbxref=GeneID:105288228;Name=LOC105288228;gbkey=Gene;gene=LOC105288228;gene_biotype=protein_coding	FALSE	FALSE	2152	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2564962	2566206	+	2564962	ID=gene-LOC105288227;Dbxref=GeneID:105288227;Name=LOC105288227;gbkey=Gene;gene=LOC105288227;gene_biotype=protein_coding	FALSE	FALSE	2038	leftOfWindowStart	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2566211	2567961	-	2567961	ID=gene-LOC105288226;Dbxref=GeneID:105288226;Name=LOC105288226;gbkey=Gene;gene=LOC105288226;gene_biotype=protein_coding	TRUE	FALSE	-961	leftOfWindowStart	TRUE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2570316	2578738	+	2570316	ID=gene-LOC105288224;Dbxref=GeneID:105288224;Name=LOC105288224;gbkey=Gene;gene=LOC105288224;gene_biotype=protein_coding	FALSE	FALSE	2316	rightOfWindowEnd	TRUE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2581639	2585046	+	2581639	ID=gene-LOC105288223;Dbxref=GeneID:105288223;Name=LOC105288223;gbkey=Gene;gene=LOC105288223;gene_biotype=protein_coding	FALSE	FALSE	13639	rightOfWindowEnd	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2586008	2588335	+	2586008	ID=gene-LOC109611584;Dbxref=GeneID:109611584;Name=LOC109611584;gbkey=Gene;gene=LOC109611584;gene_biotype=lncRNA	FALSE	FALSE	18008	rightOfWindowEnd	FALSE
NC_039516.1	2567000	2568000	*	2.0984026761582e-11	1.41603533291727e-6	7.48598069125824	NC_039516.1	2590910	2899970	+	2590910	ID=gene-LOC105288222;Dbxref=GeneID:105288222;Name=LOC105288222;gbkey=Gene;gene=LOC105288222;gene_biotype=protein_coding	FALSE	FALSE	22910	rightOfWindowEnd	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	289117	304300	-	304300	ID=gene-LOC105285503;Dbxref=GeneID:105285503;Name=LOC105285503;gbkey=Gene;gene=LOC105285503;gene_biotype=protein_coding	FALSE	FALSE	32700	leftOfWindowStart	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	304730	304849	-	304849	ID=gene-LOC113563455;Dbxref=GeneID:113563455;Name=LOC113563455;gbkey=Gene;gene=LOC113563455;gene_biotype=rRNA	FALSE	FALSE	32151	leftOfWindowStart	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	306291	316280	-	316280	ID=gene-LOC105285502;Dbxref=GeneID:105285502;Name=LOC105285502;gbkey=Gene;gene=LOC105285502;gene_biotype=protein_coding	FALSE	FALSE	20720	leftOfWindowStart	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	316333	320404	-	320404	ID=gene-LOC105285501;Dbxref=GeneID:105285501;Name=LOC105285501;gbkey=Gene;gene=LOC105285501;gene_biotype=protein_coding	FALSE	FALSE	16596	leftOfWindowStart	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	320739	327381	-	327381	ID=gene-LOC113563366;Dbxref=GeneID:113563366;Name=LOC113563366;gbkey=Gene;gene=LOC113563366;gene_biotype=protein_coding	FALSE	FALSE	9619	leftOfWindowStart	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	324568	327923	+	324568	ID=gene-LOC105285500;Dbxref=GeneID:105285500;Name=LOC105285500;gbkey=Gene;gene=LOC105285500;gene_biotype=lncRNA	FALSE	FALSE	12432	leftOfWindowStart	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	329096	333890	+	329096	ID=gene-LOC105285497;Dbxref=GeneID:105285497;Name=LOC105285497;gbkey=Gene;gene=LOC105285497;gene_biotype=protein_coding	FALSE	FALSE	7904	leftOfWindowStart	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	333719	337798	-	337798	ID=gene-LOC105285496;Dbxref=GeneID:105285496;Name=LOC105285496;gbkey=Gene;gene=LOC105285496;gene_biotype=protein_coding	TRUE	FALSE	-798	leftOfWindowStart	TRUE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	340960	344843	+	340960	ID=gene-LOC105285492;Dbxref=GeneID:105285492;Name=LOC105285492;gbkey=Gene;gene=LOC105285492;gene_biotype=protein_coding	FALSE	FALSE	2960	rightOfWindowEnd	TRUE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	343798	383533	-	383533	ID=gene-LOC105285495;Dbxref=GeneID:105285495;Name=LOC105285495;gbkey=Gene;gene=LOC105285495;gene_biotype=protein_coding	FALSE	FALSE	45533	rightOfWindowEnd	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	345697	347718	+	345697	ID=gene-LOC113563367;Dbxref=GeneID:113563367;Name=LOC113563367;gbkey=Gene;gene=LOC113563367;gene_biotype=protein_coding	FALSE	FALSE	7697	rightOfWindowEnd	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	350353	353094	+	350353	ID=gene-LOC105285494;Dbxref=GeneID:105285494;Name=LOC105285494;gbkey=Gene;gene=LOC105285494;gene_biotype=lncRNA	FALSE	FALSE	12353	rightOfWindowEnd	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	367224	369139	+	367224	ID=gene-LOC105287236;Dbxref=GeneID:105287236;Name=LOC105287236;gbkey=Gene;gene=LOC105287236;gene_biotype=misc_RNA	FALSE	FALSE	29224	rightOfWindowEnd	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	384215	386356	-	386356	ID=gene-LOC105287216;Dbxref=GeneID:105287216;Name=LOC105287216;gbkey=Gene;gene=LOC105287216;gene_biotype=protein_coding	FALSE	FALSE	48356	rightOfWindowEnd	FALSE
NC_039519.1	337000	338000	*	3.98115264482988e-11	2.01490860460252e-6	-3.60022220076377	NC_039519.1	386508	393372	+	386508	ID=gene-LOC105287235;Dbxref=GeneID:105287235;Name=LOC105287235;gbkey=Gene;gene=LOC105287235;gene_biotype=protein_coding	FALSE	FALSE	48508	rightOfWindowEnd	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12193955	12205486	-	12205486	ID=gene-LOC105281042;Dbxref=GeneID:105281042;Name=LOC105281042;gbkey=Gene;gene=LOC105281042;gene_biotype=lncRNA	FALSE	FALSE	37514	leftOfWindowStart	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12200765	12211626	+	12200765	ID=gene-LOC105281043;Dbxref=GeneID:105281043;Name=LOC105281043;gbkey=Gene;gene=LOC105281043;gene_biotype=protein_coding	FALSE	FALSE	42235	leftOfWindowStart	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12212873	12219083	+	12212873	ID=gene-LOC105281254;Dbxref=GeneID:105281254;Name=LOC105281254;gbkey=Gene;gene=LOC105281254;gene_biotype=protein_coding	FALSE	FALSE	30127	leftOfWindowStart	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12219295	12231770	-	12231770	ID=gene-LOC105281044;Dbxref=GeneID:105281044;Name=LOC105281044;gbkey=Gene;gene=LOC105281044;gene_biotype=protein_coding	FALSE	FALSE	11230	leftOfWindowStart	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12231653	12236157	+	12231653	ID=gene-LOC105281041;Dbxref=GeneID:105281041;Name=LOC105281041;gbkey=Gene;gene=LOC105281041;gene_biotype=protein_coding	FALSE	FALSE	11347	leftOfWindowStart	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12236846	12237903	+	12236846	ID=gene-LOC113561977;Dbxref=GeneID:113561977;Name=LOC113561977;gbkey=Gene;gene=LOC113561977;gene_biotype=protein_coding	FALSE	FALSE	6154	leftOfWindowStart	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12237915	12239385	+	12237915	ID=gene-LOC105281039;Dbxref=GeneID:105281039;Name=LOC105281039;gbkey=Gene;gene=LOC105281039;gene_biotype=protein_coding	FALSE	FALSE	5085	leftOfWindowStart	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12239183	12242215	+	12239183	ID=gene-LOC105281040;Dbxref=GeneID:105281040;Name=LOC105281040;gbkey=Gene;gene=LOC105281040;gene_biotype=protein_coding	FALSE	FALSE	3817	leftOfWindowStart	TRUE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12242555	12244775	-	12244775	ID=gene-LOC105281038;Dbxref=GeneID:105281038;Name=LOC105281038;gbkey=Gene;gene=LOC105281038;gene_biotype=protein_coding	FALSE	TRUE	775	rightOfWindowEnd	TRUE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12245487	12264967	+	12245487	ID=gene-LOC105281035;Dbxref=GeneID:105281035;Name=LOC105281035;gbkey=Gene;gene=LOC105281035;gene_biotype=protein_coding	FALSE	FALSE	1487	rightOfWindowEnd	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12245931	12247762	-	12247762	ID=gene-LOC113561975;Dbxref=GeneID:113561975;Name=LOC113561975;gbkey=Gene;gene=LOC113561975;gene_biotype=protein_coding	FALSE	FALSE	3762	rightOfWindowEnd	FALSE
NC_039510.1	12243000	12244000	*	1.92035361229635e-10	7.77531004207108e-6	5.61239943761302	NC_039510.1	12264178	12312274	+	12264178	ID=gene-LOC105281037;Dbxref=GeneID:105281037;Name=LOC105281037;gbkey=Gene;gene=LOC105281037;gene_biotype=protein_coding	FALSE	FALSE	20178	rightOfWindowEnd	FALSE
NC_039518.1	4478000	4479000	*	1.74587915433893e-9	5.89073440869282e-5	4.92269431338018	NC_039518.1	4464273	4464919	-	4464919	ID=gene-LOC113563262;Dbxref=GeneID:113563262;Name=LOC113563262;gbkey=Gene;gene=LOC113563262;gene_biotype=lncRNA	FALSE	FALSE	13081	leftOfWindowStart	FALSE
NC_039518.1	4478000	4479000	*	1.74587915433893e-9	5.89073440869282e-5	4.92269431338018	NC_039518.1	4465993	4480094	+	4465993	ID=gene-LOC113563302;Dbxref=GeneID:113563302;Name=LOC113563302;gbkey=Gene;gene=LOC113563302;gene_biotype=lncRNA	FALSE	TRUE	12007	leftOfWindowStart	FALSE
NC_039518.1	4478000	4479000	*	1.74587915433893e-9	5.89073440869282e-5	4.92269431338018	NC_039518.1	4476870	4477024	+	4476870	ID=gene-LOC113563313;Dbxref=GeneID:113563313;Name=LOC113563313;gbkey=Gene;gene=LOC113563313;gene_biotype=rRNA	FALSE	FALSE	1130	leftOfWindowStart	TRUE
NC_039518.1	4478000	4479000	*	1.74587915433893e-9	5.89073440869282e-5	4.92269431338018	NC_039518.1	4490982	4491136	-	4491136	ID=gene-LOC113563323;Dbxref=GeneID:113563323;Name=LOC113563323;gbkey=Gene;gene=LOC113563323;gene_biotype=rRNA	FALSE	FALSE	12136	rightOfWindowEnd	TRUE
NC_039518.1	4478000	4479000	*	1.74587915433893e-9	5.89073440869282e-5	4.92269431338018	NC_039518.1	4492334	4494253	-	4494253	ID=gene-LOC113563317;Dbxref=GeneID:113563317;Name=LOC113563317;gbkey=Gene;gene=LOC113563317;gene_biotype=rRNA	FALSE	FALSE	15253	rightOfWindowEnd	FALSE
NC_039518.1	4478000	4479000	*	1.74587915433893e-9	5.89073440869282e-5	4.92269431338018	NC_039518.1	4518792	4518945	-	4518945	ID=gene-LOC113563314;Dbxref=GeneID:113563314;Name=LOC113563314;gbkey=Gene;gene=LOC113563314;gene_biotype=rRNA	FALSE	FALSE	39945	rightOfWindowEnd	FALSE
NC_039518.1	4478000	4479000	*	1.74587915433893e-9	5.89073440869282e-5	4.92269431338018	NC_039518.1	4520144	4522063	-	4522063	ID=gene-LOC113563318;Dbxref=GeneID:113563318;Name=LOC113563318;gbkey=Gene;gene=LOC113563318;gene_biotype=rRNA	FALSE	FALSE	43063	rightOfWindowEnd	FALSE
NC_039506.1	12619000	12620000	*	2.76382773888515e-9	7.09460492363379e-5	1.81416167502385	NC_039506.1	12569217	12570425	-	12570425	ID=gene-LOC113561901;Dbxref=GeneID:113561901;Name=LOC113561901;gbkey=Gene;gene=LOC113561901;gene_biotype=protein_coding	FALSE	FALSE	48575	leftOfWindowStart	FALSE
NC_039506.1	12619000	12620000	*	2.76382773888515e-9	7.09460492363379e-5	1.81416167502385	NC_039506.1	12579008	12581460	-	12581460	ID=gene-LOC113561906;Dbxref=GeneID:113561906;Name=LOC113561906;gbkey=Gene;gene=LOC113561906;gene_biotype=protein_coding	FALSE	FALSE	37540	leftOfWindowStart	FALSE
NC_039506.1	12619000	12620000	*	2.76382773888515e-9	7.09460492363379e-5	1.81416167502385	NC_039506.1	12581562	12583357	-	12583357	ID=gene-LOC113561994;Dbxref=GeneID:113561994;Name=LOC113561994;gbkey=Gene;gene=LOC113561994;gene_biotype=protein_coding	FALSE	FALSE	35643	leftOfWindowStart	FALSE
