chr	start	end	strand	pvalue	qvalue	meth.diff
NW_018387938.1	61377	62300	*	2.26009241602627e-18	1.37605305590079e-15	-5.23415490787765
NW_018385706.1	275994	279432	*	4.62959857468803e-18	2.72476504961293e-15	-8.37261810736519
NW_018387974.1	14574	35600	*	4.79017660515443e-18	2.72832944813938e-15	1.67988039037402
NW_018385444.1	518361	528338	*	7.92876394606617e-18	4.37484317045944e-15	-3.6772527492326
NW_018385752.1	67475	86203	*	9.06959894700885e-18	4.85267406433068e-15	-0.997696276943986
NW_018385367.1	959005	963548	*	1.3747153586407e-17	7.13905695499113e-15	-7.15533739473274
NW_018385706.1	264821	279750	*	3.49991497640513e-17	1.76561670375212e-14	-1.14973075731316
NW_018385591.1	620957	623068	*	1.28163755237711e-16	6.28593234138002e-14	-1.64651371058523
NW_018388236.1	292232	293625	*	3.86885596802745e-16	1.84623855819817e-13	-3.4745061156577
NW_018386428.1	77344	85483	*	6.56126824945227e-16	3.04867532797643e-13	-1.14705421313421
NW_018384241.1	4	3998	*	8.15101079885393e-16	3.69023344455557e-13	4.89265131922775
NW_018384103.1	281480	284091	*	9.22197249129369e-16	4.07071605573203e-13	-4.1573930981429
NW_018385098.1	1640729	1642767	*	1.79997575865319e-15	7.75157187990406e-13	-2.54489757676158
NW_018387922.1	91940	108537	*	2.4676994971892e-15	1.03740888027542e-12	-5.53570491215095
NW_018384102.1	635067	670287	*	2.7241065725947e-15	1.11856858379499e-12	-1.61684879763644
NW_018385591.1	234379	235833	*	6.07063536232853e-15	2.43606263206069e-12	-3.74903517727737
NW_018387981.1	130621	131394	*	6.24304111761723e-15	2.44957454606471e-12	-5.29844517940982
NW_018388147.1	110940	113848	*	8.17035670848931e-15	3.13610189668631e-12	-5.88830048821393
NW_018384322.1	297506	299094	*	9.70689186495802e-15	3.64660995070325e-12	4.55027400750321
NW_018388080.1	396067	402279	*	1.3541578896976e-14	4.98121223414368e-12	-2.84496215625444
NW_018384949.1	269174	274399	*	1.99103017256849e-14	7.17445210212375e-12	-2.15699668648133
NW_018385591.1	231092	234537	*	2.1644619032816e-14	7.64340585923625e-12	-2.96341456228856
NW_018384158.1	373876	385892	*	2.53351414048648e-14	8.7712226542143e-12	-1.04700246240391
NW_018388203.1	521267	527508	*	4.42417234751187e-14	1.50222737683912e-11	1.84032867767676
NW_018385204.1	365659	369530	*	4.59768692861151e-14	1.53168868768319e-11	-1.84418960287448
NW_018386413.1	177957	178472	*	4.98321858745241e-14	1.62938291068511e-11	-3.25629580404696
NW_018385706.1	259546	290081	*	6.72750753276331e-14	2.15972513311164e-11	-0.590444187385665
NW_018388003.1	781184	792559	*	6.91170675359165e-14	2.17923595606033e-11	-0.721748819800415
NW_018384915.1	378574	391513	*	9.04234110018129e-14	2.80099935674999e-11	-3.03471514838422
NW_018384557.1	393267	402227	*	9.68568334015981e-14	2.94855512637572e-11	-3.14666322866507
NW_018386473.1	199151	204428	*	1.00615517141632e-13	3.01106361599254e-11	2.35803833776921
NW_018387274.1	60939	77251	*	1.42687109648232e-13	4.19894773950234e-11	-2.39896483067001
NW_018387932.1	59324	66227	*	1.50494709285011e-13	4.35610537033162e-11	-0.900483214423723
NW_018385204.1	261189	264127	*	1.66045781062234e-13	4.72871494679258e-11	-3.05241066439614
NW_018388203.1	209043	221993	*	1.76767431412336e-13	4.95414462740192e-11	-3.68284605161053
NW_018384214.1	91216	92975	*	2.06739622068059e-13	5.7036218370239e-11	-0.813316858613196
NW_018385444.1	1011786	1020018	*	2.15822851167858e-13	5.86261058756752e-11	-1.06932202069671
NW_018387774.1	49567	56233	*	2.26923065320046e-13	6.07074072465009e-11	-1.93382979512972
NW_018385438.1	297598	299187	*	2.99725652758606e-13	7.89870858132069e-11	-5.01943296671558
NW_018387887.1	101245	104614	*	3.64186049373728e-13	9.45630283516675e-11	-3.78641013560703
NW_018388325.1	318063	320259	*	4.11269206269332e-13	1.04643491022639e-10	3.95679341174056
NW_018388103.1	159722	175136	*	4.14861640847805e-13	1.04643491022639e-10	-0.569461672409427
NW_018385192.1	394776	407067	*	4.50915001818376e-13	1.10950018823762e-10	1.54616248844924
NW_018387970.1	328386	335863	*	4.5243156572144e-13	1.10950018823762e-10	-1.39454072855501
NW_018384402.1	489111	519369	*	4.74808940318234e-13	1.14842597495931e-10	-0.193709375184102
NW_018387936.1	210367	216516	*	6.1864322654076e-13	1.47609912083392e-10	0.85681274526734
NW_018386683.1	100844	123186	*	6.3423036504111e-13	1.49311324011173e-10	-0.561647084312939
NW_018387498.1	491047	499143	*	6.79022301643926e-13	1.57752926680022e-10	-0.704460085225746
NW_018385412.1	224469	236215	*	9.64018342724256e-13	2.21055615261318e-10	1.28874184277422
NW_018387576.1	23726	25808	*	1.16737170725985e-12	2.64253981663474e-10	-4.43612100582356
NW_018388180.1	378284	381490	*	2.67507627975928e-12	5.97882797883654e-10	6.64444969247318
NW_018386447.1	102632	155947	*	2.88393516276416e-12	6.36505974282479e-10	-0.705686433916336
NW_018385829.1	355532	357802	*	2.97466635502909e-12	6.48425703029046e-10	2.04660327426989
NW_018385312.1	73004	83408	*	3.95098822077608e-12	8.5074393482154e-10	-0.807667084368753
NW_018388280.1	3355	25518	*	4.56817944598365e-12	9.71789141550171e-10	-0.685807609007277
NW_018387576.1	42286	48671	*	6.35890909249752e-12	1.3366272451194e-09	-0.993813954300012
NW_018385523.1	757455	758562	*	6.77144718844029e-12	1.40250720785181e-09	-3.67777253140488
NW_018385591.1	771384	795631	*	6.83119329180233e-12	1.40250720785181e-09	-1.59972116858125
NW_018388380.1	408359	424233	*	7.14968610198334e-12	1.4510243533409e-09	-0.243848191224027
NW_018387236.1	18359	29309	*	7.56109605102833e-12	1.51708202255345e-09	-0.910389931471301
NW_018387975.1	65126	73802	*	9.34935018440339e-12	1.85480560326724e-09	-2.18477438669112
NW_018384278.1	434354	462545	*	1.38348895010046e-11	2.71418948960994e-09	-0.478879056408502
NW_018384473.1	142308	158202	*	1.40292207917143e-11	2.72206904557431e-09	-0.474421439886591
NW_018384441.1	73191	78229	*	1.60156297576373e-11	3.07371199640308e-09	0.566275979803045
NW_018388092.1	216009	222196	*	1.66682286779551e-11	3.16456106590112e-09	-0.701764517184132
NW_018385917.1	456043	488117	*	1.74540540680183e-11	3.27850192059513e-09	-1.1148879788481
NW_018388192.1	597379	598887	*	2.07577849722092e-11	3.85801918179443e-09	-3.77978099068144
NW_018384103.1	439838	441925	*	2.2729477553669e-11	4.18047084935250e-09	-1.18546850933726
NW_018388092.1	528611	560777	*	2.52417955004383e-11	4.59468231387615e-09	-1.78436564859681
NW_018384575.1	93	1520	*	2.80015806530201e-11	5.04502648796343e-09	-1.31528869081986
NW_018385916.1	1111392	1116212	*	2.84492053036162e-11	5.07390023654086e-09	3.97706623464211
NW_018388069.1	627391	643495	*	3.05278726596395e-11	5.39018313057252e-09	-1.65924254817703
NW_018384495.1	77914	84225	*	3.14051357938661e-11	5.49017617592613e-09	-2.89062142107857
NW_018384930.1	242107	245919	*	3.42858310394484e-11	5.93501044904427e-09	-2.33090590808627
NW_018385213.1	103529	104770	*	3.59064424952114e-11	6.15519949013995e-09	-2.00054058193839
NW_018384375.1	130539	136046	*	4.28941002208494e-11	7.28234419855726e-09	-3.2452218441261
NW_018385500.1	232540	249979	*	5.65878418071384e-11	9.51570151442072e-09	-1.21748559312286
NW_018388280.1	25475	28262	*	6.38793072356274e-11	1.0640482245645e-08	-2.56273950676459
NW_018387028.1	419305	421783	*	6.88194731462127e-11	1.13562395466817e-08	-0.427604290942342
NW_018384245.1	158926	165922	*	7.47612883889266e-11	1.22224987268714e-08	-1.6065376984715
NW_018384599.1	239055	278355	*	9.23652482434238e-11	1.4788887400523e-08	1.1000860106065
NW_018384245.1	450787	458447	*	9.23700185435006e-11	1.4788887400523e-08	1.1886999838692
NW_018385119.1	26426	29057	*	9.29718562521618e-11	1.4788887400523e-08	-3.92787996574374
NW_018385697.1	96758	105368	*	1.01778980232457e-10	1.60452708137874e-08	3.30790173084537
NW_018385098.1	824131	833524	*	1.13120443552309e-10	1.7675415633393e-08	-0.290710359676067
NW_018384543.1	5566	8281	*	1.45786190665441e-10	2.25797181146344e-08	-1.14497529493346
NW_018388236.1	4403	15669	*	1.61999172108067e-10	2.48726428495756e-08	1.00065339463736
NW_018385247.1	182021	196446	*	1.74527940014756e-10	2.65652527629409e-08	-0.490977592459454
NW_018385391.1	29072	43838	*	2.05840805944858e-10	3.10636576287689e-08	3.53744901466351
NW_018384191.1	139080	143384	*	2.17048924450969e-10	3.24775013770815e-08	-2.20826952439625
NW_018384728.1	268469	278348	*	2.24384845931995e-10	3.32930467569532e-08	-0.465222689829634
NW_018385777.1	209682	211001	*	2.27981463495479e-10	3.35448048934755e-08	-3.89530743481354
NW_018388120.1	13113	18598	*	2.33681995716544e-10	3.40994097636285e-08	1.17924185077379
NW_018385813.1	198347	201068	*	2.8732800249704e-10	4.12880900650147e-08	-1.36134556990486
NW_018388225.1	240286	242038	*	2.87622545683093e-10	4.12880900650147e-08	1.82007568675128
NW_018387936.1	622819	635285	*	3.29446463496611e-10	4.69105088409471e-08	1.91878641568697
NW_018387029.1	14072	30595	*	3.66090517129721e-10	5.17112987647923e-08	-2.3558332747263
NW_018388325.1	69609	96437	*	3.91491198161594e-10	5.48603326006142e-08	-0.276260154058192
NW_018385845.1	27546	35901	*	3.97117349119982e-10	5.52105557634437e-08	-1.34221728888214
NW_018386209.1	73256	76224	*	4.03959871913671e-10	5.57230956427331e-08	1.32766695620334
NW_018387093.1	151493	164500	*	4.34783947130145e-10	5.95101122805838e-08	-0.704451066847541
NW_018384796.1	173874	175955	*	4.42456795238799e-10	6.00944681777628e-08	-3.87836566406147
NW_018388191.1	1027266	1034401	*	4.46078371283437e-10	6.01019300720501e-08	-0.421234833521216
NW_018388081.1	142660	144025	*	4.49319607678905e-10	6.01019300720501e-08	14.6224540486836
NW_018388067.1	16095	16874	*	4.59005407492004e-10	6.09358873936544e-08	1.17682212143644
NW_018387958.1	105611	117911	*	4.88417398263926e-10	6.43566317968897e-08	1.32195642240639
NW_018385883.1	14340	111711	*	5.72308421908241e-10	7.48519894067244e-08	-0.542291284129726
NW_018385090.1	286015	291931	*	6.18714507423127e-10	8.03264122934603e-08	-2.93511975564848
NW_018387925.1	128120	133259	*	6.29740495107585e-10	8.11611203029967e-08	4.18595886364225
NW_018387947.1	666114	677552	*	6.38105747942586e-10	8.16432997892611e-08	-1.91191609168944
NW_018385312.1	332626	338523	*	6.52416031653898e-10	8.28737141616967e-08	-1.9377734082636
NW_018385853.1	116997	153295	*	6.8681137921604e-10	8.66196501662176e-08	-0.192331114142717
NW_018386044.1	12055	21955	*	6.96625911148531e-10	8.72343421853547e-08	-1.07157826410803
NW_018385454.1	128549	130166	*	7.28302235356453e-10	9.05587204659118e-08	-1.54039374725957
NW_018387933.1	105525	107348	*	7.41297980822241e-10	9.15300624688296e-08	1.41640419863462
NW_018387488.1	145442	146328	*	8.10049985717791e-10	9.93244812839967e-08	-5.21816503190581
NW_018388370.1	4979	11455	*	8.30113793237686e-10	1.01082647225417e-07	-3.07296281237156
NW_018384102.1	161215	205016	*	8.93353103074407e-10	1.08038183494768e-07	0.182424624780679
NW_018386297.1	25356	55602	*	1.00314346196643e-09	1.20490468009875e-07	-2.15129024078071
NW_018388067.1	20927	26720	*	1.05318203472155e-09	1.25646011209349e-07	0.441493601929562
NW_018387922.1	71313	85786	*	1.13787611227637e-09	1.34839052124428e-07	-3.03024335518506
NW_018388346.1	17524	20202	*	1.16303811072965e-09	1.36901960045102e-07	-1.38029564510508
NW_018388302.1	895610	902308	*	1.34145159360871e-09	1.568574091901e-07	0.885815412045805
NW_018388067.1	16915	18394	*	1.42053241990805e-09	1.65011624906734e-07	1.02990537423511
NW_018385090.1	361725	364516	*	1.4724787821835e-09	1.69927862196679e-07	-4.05647407892704
NW_018385752.1	11759	27247	*	1.53260383906448e-09	1.75717965925242e-07	1.08890563310592
NW_018385591.1	236011	237722	*	1.59618693296844e-09	1.81827275815551e-07	-2.38218273303722
NW_018384213.1	1019104	1025561	*	1.64092229404859e-09	1.8572501248147e-07	-0.648577622657109
NW_018387975.1	51677	57417	*	1.83026045098233e-09	2.05835473145369e-07	-4.06757621814485
NW_018387953.1	56645	72010	*	1.97991984778765e-09	2.20054785093766e-07	-3.19171184044151
NW_018387947.1	267384	269130	*	1.98162267007606e-09	2.20054785093766e-07	-1.96809255692957
NW_018387870.1	777394	786682	*	2.58244100580033e-09	2.84981983930681e-07	-3.96800512684416
NW_018387066.1	22515	63612	*	2.66634440799431e-09	2.92413452801762e-07	-0.429801738787759
NW_018384590.1	5223	13852	*	3.05291809529774e-09	3.3274161300254e-07	-1.62496838050824
NW_018384992.1	250316	261214	*	3.09358364797383e-09	3.35105254843478e-07	1.9455611893822
NW_018387992.1	138394	142242	*	3.21569659528747e-09	3.44659348544361e-07	-4.87242790090434
NW_018385445.1	239748	246068	*	3.22082425400422e-09	3.44659348544361e-07	1.74636580364272
NW_018387940.1	19631	49799	*	3.3471322326843e-09	3.56017840095465e-07	1.54785675866169
NW_018387922.1	87593	91888	*	4.29626336674272e-09	4.54235846722094e-07	-5.22593550890549
NW_018385100.1	155324	175229	*	4.41946773627135e-09	4.644806915227e-07	-0.308478363245024
NW_018384385.1	431489	436252	*	4.47493941061989e-09	4.67527793591645e-07	-1.52384723381977
NW_018384202.1	595014	598552	*	5.11215757926197e-09	5.28115989257933e-07	-4.41907630616057
NW_018387925.1	449757	474106	*	5.1146797700848e-09	5.28115989257933e-07	2.63871790925189
NW_018384101.1	464504	479206	*	5.40777539115903e-09	5.55133169313611e-07	2.63535604224223
NW_018385438.1	291863	294994	*	5.96214840153383e-09	6.08504308537767e-07	-2.83648966809038
NW_018388010.1	51451	63044	*	6.29737347721816e-09	6.39024017781133e-07	-0.448472707623848
NW_018387904.1	88548	98670	*	6.53432092085331e-09	6.59279224970526e-07	4.79680365130898
NW_018387922.1	83058	84385	*	6.60255365876451e-09	6.6237853553612e-07	-7.44995991885613
NW_018387962.1	12495	15593	*	6.8608205150514e-09	6.84399637206609e-07	2.72460757236015
NW_018384191.1	59209	61158	*	7.12228753198256e-09	7.06490748653281e-07	0.510810360704559
NW_018388280.1	460987	461059	*	7.79330585449372e-09	7.65827667092319e-07	-4.9702612280761
NW_018385098.1	2224543	2233004	*	7.80722288667989e-09	7.65827667092319e-07	0.90555381688221
NW_018385146.1	252012	282874	*	8.07427447576608e-09	7.87647525334145e-07	-1.17199855714716
NW_018387958.1	421096	423788	*	9.01071173371596e-09	8.74167562585787e-07	-4.96078724877347
NW_018385100.1	365685	378112	*	9.28177429396649e-09	8.95543926211642e-07	-0.34743748982683
NW_018387400.1	408931	446943	*	9.62872346002499e-09	9.23969998588827e-07	-0.260386941291719
NW_018388147.1	386394	387956	*	1.00232715566848e-08	9.56631654430781e-07	5.79613078567499
NW_018385927.1	66512	81456	*	1.05658710060159e-08	1.0029963188948e-06	-0.652546505873169
NW_018386926.1	156390	158062	*	1.11923706068593e-08	1.05678698200734e-06	-3.81808775433418
NW_018386703.1	82983	88244	*	1.28827935206993e-08	1.2099270214143e-06	3.28141141733496
NW_018387794.1	361387	389038	*	1.49166930915069e-08	1.39353451306896e-06	-0.245038376546563
NW_018387961.1	82743	84359	*	1.75847204102255e-08	1.63413843866217e-06	-1.33747270121267
NW_018384631.1	722883	725575	*	1.81514500084175e-08	1.6779728737143e-06	1.83205725929043
NW_018387122.1	327719	356919	*	2.01401684101814e-08	1.85211883425413e-06	-2.47785967816701
NW_018385650.1	282434	295170	*	2.04403497223341e-08	1.86998443689167e-06	2.53211571157987
NW_018388080.1	645863	655053	*	2.10242668113074e-08	1.91348961048452e-06	-3.68254096273999
NW_018386919.1	20023	26494	*	2.14808706459409e-08	1.94502078900371e-06	4.01135599017002
NW_018387138.1	82396	87025	*	2.23085365363462e-08	2.00965722485791e-06	4.546865511246
NW_018388080.1	449747	469213	*	2.24473907741535e-08	2.01190106216442e-06	-0.364203908427937
NW_018384817.1	100938	109288	*	2.27785991657332e-08	2.03127536361081e-06	-1.06777354145127
NW_018388236.1	660527	668646	*	2.44851984439432e-08	2.17248872319213e-06	-2.25065093788193
NW_018387914.1	308369	310199	*	2.6939544154541e-08	2.37830323236213e-06	-2.22565264708174
NW_018388112.1	11055	12217	*	2.72486313124339e-08	2.39362225639623e-06	-4.7085128323744
NW_018388147.1	186682	188742	*	2.96650300110281e-08	2.59263446935983e-06	4.49746541499372
NW_018388025.1	480936	507715	*	2.98078292375497e-08	2.59263446935983e-06	-0.568087951921511
NW_018387498.1	309159	316648	*	3.02996877487579e-08	2.6224967856948e-06	3.20353549209388
NW_018386026.1	194821	201349	*	3.14794295406591e-08	2.71131496799018e-06	-0.952086101875666
NW_018385530.1	328488	333174	*	3.18158402420696e-08	2.72698755470523e-06	-1.1065682874135
NW_018388192.1	566349	569616	*	3.55760043618622e-08	3.03454654528611e-06	-3.1037575760875
NW_018388070.1	21004	39084	*	3.6324578688389e-08	3.08350196780498e-06	-4.21131286040064
NW_018385157.1	224440	239833	*	3.68106986721774e-08	3.10981642796685e-06	-0.304548225965793
NW_018384300.1	425084	427153	*	3.72472464898405e-08	3.13171229465997e-06	-3.91577604137543
NW_018385634.1	58147	63070	*	3.89382579013442e-08	3.25837482054303e-06	2.14916351399237
NW_018388070.1	4941	30145	*	3.93808726907939e-08	3.27986866810205e-06	-3.96157888207837
NW_018385398.1	324247	329014	*	4.04956175013053e-08	3.35687679039855e-06	3.40117097737279
NW_018384525.1	267547	276111	*	4.15381990044447e-08	3.42721119958305e-06	-1.95189784664051
NW_018384887.1	245299	258785	*	4.22089685307383e-08	3.46635675915603e-06	-2.71171089231112
NW_018386840.1	382364	386194	*	4.36760534198513e-08	3.57023346455576e-06	1.84893219267309
NW_018387597.1	469865	474816	*	4.41403632186667e-08	3.59156017908668e-06	-2.87955591614698
NW_018385578.1	65923	71585	*	4.46537345791767e-08	3.61666490619982e-06	0.385575105057532
NW_018384267.1	107456	108649	*	4.56699287058352e-08	3.68207981124423e-06	-1.52484468273942
NW_018386199.1	655802	675421	*	4.76345574476734e-08	3.82301879348969e-06	0.563823394217994
NW_018384103.1	416305	421601	*	4.89056630182058e-08	3.88689975485537e-06	-1.88555573764951
NW_018387646.1	50946	65176	*	4.89168059408883e-08	3.88689975485537e-06	-0.306782195644539
NW_018385157.1	220313	236796	*	4.90909259812151e-08	3.88689975485537e-06	-0.329084402399502
NW_018384101.1	756114	768620	*	5.11011379929192e-08	4.0280006545381e-06	-0.887277966163649
NW_018384504.1	7450	27100	*	5.32393493055733e-08	4.17789191040135e-06	1.34316100786692
NW_018384796.1	162371	185805	*	5.55157051934564e-08	4.33724945138453e-06	-1.62779676616601
NW_018385013.1	81062	82589	*	5.60946973374521e-08	4.36317800160007e-06	0.93349936595154
NW_018384234.1	551022	557097	*	5.8580408506828e-08	4.53653773751378e-06	3.61775464818495
NW_018388148.1	6678	10925	*	6.24647572295909e-08	4.81622262059885e-06	-4.60499260009288
NW_018388092.1	76259	93559	*	6.64885498112482e-08	5.10418026068122e-06	-2.04961688405841
NW_018387668.1	88282	93296	*	6.6912878145735e-08	5.11451798230702e-06	1.13549121403607
NW_018384169.1	141260	156804	*	7.06023725164989e-08	5.36962050082326e-06	-0.584914765310976
NW_018385564.1	514	2095	*	7.08585946891911e-08	5.36962050082326e-06	-2.0196722328548
NW_018385238.1	238190	242267	*	7.31022464638353e-08	5.51596935705446e-06	5.36334631102156
NW_018384103.1	433049	439826	*	7.38146046565625e-08	5.54601978867334e-06	-0.376986394664682
NW_018388092.1	223295	231939	*	7.73914082709217e-08	5.79012214654152e-06	0.60811770264097
NW_018387446.1	19007	84155	*	8.06428071221371e-08	6.00792178229199e-06	-0.190307011169626
NW_018384887.1	200962	240461	*	8.72713406118754e-08	6.47443193292506e-06	-0.534389920956319
NW_018388336.1	184942	193600	*	8.85149168860069e-08	6.53921390733658e-06	0.436362960206482
NW_018385030.1	28864	40591	*	9.18094673532346e-08	6.75434445967408e-06	3.80182765927289
NW_018387498.1	201887	206753	*	9.24518083404053e-08	6.77337852946283e-06	-0.892102855499551
NW_018388234.1	30090	31579	*	9.64183179065557e-08	7.03003724881929e-06	-2.82310429380902
NW_018388031.1	52900	59516	*	9.70763555822136e-08	7.03003724881929e-06	7.20833447516739
NW_018388112.1	17366	22259	*	9.71494784519699e-08	7.03003724881929e-06	-2.06624970677555
NW_018386703.1	78525	82832	*	1.01636797560825e-07	7.32473415983155e-06	0.231906965995603
NW_018385752.1	638195	649479	*	1.02479104085391e-07	7.35541518348424e-06	-1.11994187236212
NW_018384375.1	499400	508648	*	1.07418343863441e-07	7.67871374998267e-06	-0.400610220458057
NW_018388214.1	636241	640149	*	1.09527957349138e-07	7.79794713384515e-06	-2.74614063927987
NW_018384973.1	88609	107912	*	1.14804140422436e-07	8.14076434509103e-06	-0.450066316104546
NW_018385968.1	223295	225301	*	1.1641466725464e-07	8.22194697394392e-06	-3.06083819679687
NW_018386473.1	687362	716315	*	1.19348269948897e-07	8.39555450583455e-06	0.20126014657419
NW_018385304.1	38398	40891	*	1.19859019602743e-07	8.39802492555132e-06	-1.685543510765
NW_018388101.1	34050	34700	*	1.28249128213536e-07	8.95036774322857e-06	2.75890219501578
NW_018387966.1	68854	74623	*	1.33061972070531e-07	9.24969085998586e-06	0.679903289407477
NW_018384914.1	1000315	1004212	*	1.4153635890069e-07	9.76514688194813e-06	-2.48428086718078
NW_018384213.1	691575	694712	*	1.41583213859526e-07	9.76514688194813e-06	-4.87259200690052
NW_018384136.1	239241	243012	*	1.44879341425556e-07	9.95360309121945e-06	-4.55187625580915
NW_018385737.1	28228	32406	*	1.47274505347942e-07	1.00789396747208e-05	-0.254939048850563
NW_018388314.1	115706	116968	*	1.51845497670237e-07	1.0351639384738e-05	-4.4874673298562
NW_018385444.1	708463	716170	*	1.55543970918252e-07	1.05629886479028e-05	-0.833398188875661
NW_018384136.1	304093	304897	*	1.58519690560974e-07	1.07238242447329e-05	-3.48225788382905
NW_018388069.1	443934	465048	*	1.62480258129404e-07	1.09498025542051e-05	-0.466528602977439
NW_018388158.1	492940	497643	*	1.64354240075812e-07	1.09946208628608e-05	-0.599498789783601
NW_018384322.1	450852	454758	*	1.6439068518288e-07	1.09946208628608e-05	-0.263535656582929
NW_018388052.1	2807	4255	*	1.65998120619265e-07	1.10602330031194e-05	1.7228573665814
NW_018386636.1	12830	22867	*	1.67044981676778e-07	1.10881419118233e-05	0.223438018470271
NW_018385258.1	67957	69206	*	1.7220800167814e-07	1.13880415979039e-05	-9.93294955777587
NW_018385288.1	279215	281855	*	1.76293019170512e-07	1.16146813805635e-05	5.16252894009309
NW_018385663.1	56244	70768	*	1.81630779831373e-07	1.19218635438992e-05	-0.332975547271846
NW_018386231.1	95721	101821	*	1.82869752991951e-07	1.19587308955926e-05	2.31255115475599
NW_018388401.1	17007	18846	*	1.83954212835833e-07	1.19852590815787e-05	-2.65650318549435
NW_018386841.1	136243	165798	*	1.86915338961312e-07	1.21334140393045e-05	2.14693991621635
NW_018384102.1	358085	358870	*	1.90903322352091e-07	1.23468968136094e-05	-1.42871600815076
NW_018384547.1	472533	478261	*	1.99567980034716e-07	1.28601868246193e-05	-1.48644162980754
NW_018388008.1	31366	33920	*	2.06030239237057e-07	1.32283370533368e-05	3.03127677216471
NW_018384949.1	263181	268731	*	2.14003116000893e-07	1.36904585265301e-05	-2.53566881449928
NW_018385360.1	208514	214863	*	2.18898922529629e-07	1.39531040833811e-05	0.928369414660261
NW_018386655.1	78673	116992	*	2.22766329364143e-07	1.41485434208092e-05	-0.321525598294119
NW_018384807.1	86271	87717	*	2.24349776052563e-07	1.41980406788027e-05	-7.09660028009328
NW_018384930.1	413941	414983	*	2.28275998960427e-07	1.43949181461336e-05	-3.67894914631158
NW_018386683.1	49727	50694	*	2.32465047741119e-07	1.46069089775556e-05	-7.40740980014161
NW_018385412.1	17387	21440	*	2.34014080289251e-07	1.46520995195878e-05	0.921000301213112
NW_018386473.1	543523	550898	*	2.36639329520205e-07	1.47641167119716e-05	-0.804002585108756
NW_018384740.1	236983	251630	*	2.39379672980825e-07	1.48825005871924e-05	-0.241861516008802
NW_018388063.1	35320	43162	*	2.43895805149419e-07	1.51100690798724e-05	-0.732840341201762
NW_018385591.1	170709	172307	*	2.49269837670218e-07	1.53890098204794e-05	-4.38929846663039
NW_018384632.1	216940	226262	*	2.55598205972851e-07	1.57247186441122e-05	-2.31667120224873
NW_018387597.1	122521	129593	*	2.57898841577009e-07	1.58079349762817e-05	0.728606138772171
NW_018388302.1	137176	146420	*	2.58741448159069e-07	1.58079349762817e-05	1.44603212734423
NW_018384671.1	64065	108302	*	2.68545606589284e-07	1.63503492147296e-05	-0.821908466799348
NW_018387970.1	719553	722687	*	2.69655087714795e-07	1.63614808667682e-05	6.1017698214753
NW_018385192.1	24519	69937	*	2.79837434017383e-07	1.69211524205994e-05	-0.42577155028557
