chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
NC_037638.1	138256	139256	gene-Mir2-2	3688	26	0.0070498915401301515	0.003487945171949578	0.3310102767803418	0	3.216409078785296	0.05296339587003354	50	0
NC_037638.1	139205	140205	gene-Mir2-1	2680	24	0.008955223880597015	0.0036678265776356627	0.3308657035336139	0	3.023669214698346	0.05840726646649005	50	0
NC_037638.1	138122	139122	gene-Mir2b	3666	27	0.007364975450081833	0.0034254954734524103	0.34096518139071325	0	3.3192840726173363	0.05482115631972799	50	0
NC_037638.1	139415	140415	gene-Mir13b	2676	23	0.0085949177877429	0.003701594533029613	0.33724968562412505	0	3.1016747274198555	0.05995883651100177	50	0
NC_037638.1	139777	140777	gene-Mir13a	2782	22	0.007907979870596693	0.004230663110457096	0.3705607735981568	0	3.517797491932719	0.06669484569452806	100	0
NC_037638.1	140058	141058	gene-Mir2-3	2605	19	0.007293666026871401	0.003772873042822109	0.33591813390277886	0	3.351318893544514	0.06566166501019298	100	0
NC_037638.1	140447	141447	gene-Mir71	2424	15	0.006188118811881188	0.0035636507622253018	0.3120609680015621	0	3.290238226729805	0.06682839578921675	100	0
NC_037638.1	245999	246999	gene-LOC410772	1275	2	0.001568627450980392	0.0019712979025390317	0.19567454091339032	0	1.5948614890523671	0.04466505559806509	25	0
NC_037638.1	245604	246604	gene-LOC551203	616	0	0	0.002249867654843833	0.2008911093436702	0	1.2536309214541708	0.05051022924600366	12.5	0
NC_037638.1	325770	326770	gene-LOC100578621	3146	11	0.0034965034965034965	0.0022614840989399294	0.1958777077976061	0	2.5316130980915594	0.04513547058753742	100	0
NC_037638.1	366913	367913	gene-LOC726446	3290	11	0.0033434650455927053	0.003169392721716	0.2434304128833005	0	2.12126138293569	0.03698249752274148	50	0
NC_037638.1	409415	410415	gene-LOC100578600	3879	15	0.0038669760247486465	0.0025879230258792304	0.23664285071864347	0	3.1840677803761994	0.05112371608645683	100	0
NC_037638.1	423032	424032	gene-LOC410771	1008	162	0.16071428571428573	0.11989764834897039	8.792149792985482	0	21.914461228366065	0.6902406491217088	100	0
NC_037638.1	446004	447004	gene-LOC100578571	3159	24	0.007597340930674264	0.0035396331652901426	0.3878311903003261	0	4.520612166420079	0.08043080891973993	100	0
NC_037638.1	446770	447770	gene-Mir3768	3103	21	0.00676764421527554	0.004009707713411417	0.3005384346022439	0	3.092643275029566	0.055518655577854244	50	0
NC_037638.1	557075	558075	gene-LOC102654047	3839	18	0.004688721021099245	0.0031844929041190723	0.22182106481403177	0	2.2482043255570288	0.0362849662115814	50	0
NC_037638.1	702409	703409	gene-LOC100577692	3075	15	0.004878048780487805	0.002956194571351787	0.23071282827380393	0	2.778144031192965	0.050099362273184754	100	0
NC_037638.1	687496	688496	gene-LOC107965716	3823	18	0.004708344232278315	0.0032248157248157246	0.28222228261464466	0	3.777236134005388	0.0610902618433067	100	0
NC_037638.1	815289	816289	gene-LOC410769	787	2	0.0025412960609911056	0.0024311183144246355	0.20695775802463026	0	1.507195264575565	0.0537257089174005	20	0
NC_037638.1	824037	825037	gene-Emc	1754	7	0.003990877993158495	0.0031004747601976555	0.26395789419757637	0	2.3673842992952245	0.05652674375656537	50	0
NC_037638.1	842064	843064	gene-LOC113219286	2425	17	0.0070103092783505155	0.0028388928317956	0.36087383406971035	0	4.532992956831434	0.09205114030592976	100	0
NC_037638.1	866026	867026	gene-LOC100578334	1803	10	0.005546311702717693	0.002758455265051571	0.26692904788236094	0	3.186398644312514	0.07504162764329378	100	0
NC_037638.1	866359	867359	gene-LOC726756	1351	4	0.0029607698001480384	0.0027514231499051233	0.24170915240008767	0	1.8997485983744364	0.05168546861732165	33.3333333333333	0
NC_037638.1	879427	880427	gene-Nedd9	2338	12	0.0051325919589392645	0.0025332097621254246	0.2401937418124341	0	2.207996413802049	0.04566422699180444	50	0
NC_037638.1	917897	918897	gene-Mir3766	2748	14	0.005094614264919942	0.0030376034356342308	0.257663450894892	0	3.124002774818452	0.059594070002221	100	0
NC_037638.1	1000877	1001877	gene-LOC726609	485	220	0.4536082474226804	0.35122267907379356	41.252592843662526	0	45.71623523972516	2.0758673082426755	100	0
NC_037638.1	1002244	1003244	gene-LOC726788	483	2	0.004140786749482402	0.003229527104959631	0.23569778913220635	0	1.5581267702405892	0.07089722290479045	20	0
NC_037638.1	1025670	1026670	gene-LOC100578031	1828	11	0.006017505470459519	0.0036609405801182764	0.3644176756868223	0	3.1322384615236296	0.07325996761872529	50	0
NC_037638.1	1024777	1025777	gene-LOC107966044	2155	13	0.0060324825986078886	0.003633234534850368	0.37187470946171647	0	3.6334384574358056	0.07826979049372917	100	0
NC_037638.1	1029583	1030583	gene-LOC410766	477	0	0	0.0030762469786860033	0.26872836910903786	0	1.6757429242252895	0.07672699770153704	16.6666666666667	0
NC_037638.1	1040317	1041317	gene-LOC551646	573	10	0.017452006980802792	0.007130730050933786	0.7289015190640984	0	3.500972912484283	0.14625524160263473	33.3333333333333	0
NC_037638.1	1039884	1040884	gene-TRNAK-CUU	616	1	0.0016233766233766235	0.002618562700029095	0.24357091321377036	0	1.5578021422947923	0.06276563698345353	14.2857142857143	0
NC_037638.1	1044121	1045121	gene-LOC113219417	306	120	0.39215686274509803	0.17274549098196393	20.346670465319164	0	28.841573800436645	1.6487630333527143	100	0
NC_037638.1	1050427	1051427	gene-LOC113219404	397	44	0.11083123425692695	0.08789219629927594	9.932736458389094	0	27.966153340855943	1.4035810019117678	100	0
NC_037638.1	1053152	1054152	gene-LOC551678	1143	2	0.0017497812773403325	0.0033203125	0.26094860788402346	0	1.6429880070417069	0.04859720343136923	16.6666666666667	0
NC_037638.1	1054955	1055955	gene-TRNAQ-CUG	1987	1	5.032712632108706e-4	0.002175940317065589	0.158656209864061	0	1.4237327664093342	0.03193960542397026	20	0
NC_037638.1	1147819	1148819	gene-LOC726886	2512	12	0.004777070063694267	0.003115513660329126	0.23910040331218677	0	2.6703317824025192	0.05327891931781297	100	0
NC_037638.1	1070171	1071171	gene-LOC100577848	2776	12	0.004322766570605188	0.003200357249181304	0.2684263530116641	0	2.8989815106245778	0.055021916641087076	100	0
NC_037638.1	1152859	1153859	gene-LOC113219278	1053	3	0.002849002849002849	0.003786028334147533	0.3255082208073662	0	2.036104475641996	0.0627459751207602	22.2222222222222	0
NC_037638.1	1153365	1154365	gene-LOC408626	615	1	0.0016260162601626016	0.0028155018217952965	0.23996530711645175	0	1.5179627428189177	0.0612101655910607	12.5	0
NC_037638.1	1162766	1163766	gene-LOC102655614	3236	11	0.003399258343634116	0.00281259553653317	0.2511317483505371	0	2.798775791296548	0.049199858332464624	100	0
NC_037638.1	1171799	1172799	gene-LOC726912	2538	7	0.0027580772261623326	0.0034213836477987422	0.3005773155549192	0	2.018785338268755	0.040072305816647745	33.3333333333333	0
NC_037638.1	1173602	1174602	gene-Mir2788	2670	10	0.003745318352059925	0.0026996740016299917	0.23613127019134608	0	1.857044911833981	0.03593906518268718	25	0
NC_037638.1	1179618	1180618	gene-Mir193	2485	13	0.005231388329979879	0.0030230214712037825	0.27612952663254475	0	2.538019327100896	0.05091335641127326	50	0
NC_037638.1	1212342	1213342	gene-LOC102655442	1125	7	0.006222222222222222	0.004676665054023544	0.35764667431334096	0	2.744898627213356	0.08183706562393281	50	0
NC_037638.1	1340082	1341082	gene-LOC107965930	2183	12	0.005497022446174988	0.0030173098300778148	0.25918176341905164	0	2.1636300829511534	0.046308012660647636	33.3333333333333	0
NC_037638.1	1413339	1414339	gene-LOC113219285	2711	22	0.008115086683880487	0.0029771749917300696	0.30930850370171653	0	3.332537529386241	0.06400446770868305	100	0
NC_037638.1	1424678	1425678	gene-LOC100576602	1691	5	0.0029568302779420462	0.002504966744407014	0.2332214759072116	0	2.2652257636675794	0.05508580350965853	50	0
NC_037638.1	1437918	1438918	gene-LOC113218530	1642	5	0.0030450669914738123	0.0026694709593916843	0.3486604168713111	0	3.937003811163889	0.09715815493363873	100	0
NC_037638.1	1455116	1456116	gene-LOC100576537	3050	18	0.005901639344262295	0.0033694992924051485	0.2738636423494059	0	2.5808002374373937	0.04673093497662049	50	0
NC_037638.1	1490999	1491999	gene-LOC100576700	2281	6	0.00263042525208242	0.0021442136862096428	0.1959054542924797	0	1.9515008743531947	0.040860728709070315	50	0
NC_037638.1	1542339	1543339	gene-TRNAS-CGA	2315	15	0.0064794816414686825	0.0033946475092760716	0.32133768748523783	0	2.7410778293575673	0.05696995406278616	50	0
NC_037638.1	1593237	1594237	gene-LOC113219393	2410	17	0.007053941908713693	0.0032938076416337285	0.31985706350453336	0	3.2546241559356273	0.06629676270674145	100	0
NC_037638.1	1614722	1615722	gene-LOC102653619	3323	14	0.004213060487511285	0.0027892747885549757	0.24904145206028422	0	3.537913500909253	0.06137366237988381	100	0
NC_037638.1	1631885	1632885	gene-LOC107963981	1519	10	0.0065832784726793945	0.004097017371353655	0.3572838468367139	0	2.3116084549142655	0.05931101924464576	28.5714285714286	0
NC_037638.1	1650359	1651359	gene-LOC724948	264	1	0.003787878787878788	0.0040710584752035525	0.464786492747019	0	2.478275795279524	0.1525273313494739	25	0
NC_037638.1	1654933	1655933	gene-LOC100576789	541	2	0.0036968576709796672	0.002696386841632213	0.3070205349481202	0	2.002246574745133	0.08608330387084931	20	0
NC_037638.1	1670853	1671853	gene-LOC113219394	1791	2	0.0011166945840312675	0.0030321406913280777	0.24314191608998983	0	2.8068320756845737	0.0663236834689129	100	0
NC_037638.1	1663088	1664088	gene-LOC100576820	1051	3	0.0028544243577545195	0.0026378896882494006	0.2228070571245139	0	1.7664004875845132	0.05448636280939321	25	0
NC_037638.1	1670098	1671098	gene-LOC724874	1579	3	0.0018999366687777073	0.002678093197643278	0.22490193642821896	0	1.7118399680567429	0.043079643140289794	20	0
NC_037638.1	1674611	1675611	gene-Glob1	2482	7	0.0028203062046736503	0.0022513703993735316	0.2003510241055864	0	3.1703450049787585	0.06363640501275046	100	0
NC_037638.1	1680960	1681960	gene-LOC113219395	264	229	0.8674242424242424	0.6344238975817923	64.68736003947507	78.5714285714286	35.221571543346776	2.167737877952894	100	0
NC_037638.1	1682491	1683491	gene-LOC410763	363	208	0.5730027548209367	0.4679841897233202	46.202123467480504	47.3684210526316	43.69812513572385	2.2935567554720104	100	0
NC_037638.1	1681530	1682530	gene-LOC100576088	396	181	0.45707070707070707	0.394912641315519	38.12298433751939	2.38095238095238	43.03492315616486	2.162586257435997	100	0
NC_037638.1	1683038	1684038	gene-LOC410765	184	176	0.9565217391304348	0.8854337152209493	85.23323004018607	91.6666666666667	21.9810254027207	1.6204626918338134	100	0
NC_037638.1	1694432	1695432	gene-LOC113219396	1012	3	0.0029644268774703555	0.003101736972704715	0.26180673009203786	0	1.6728342322841654	0.05258509355258938	20	0
NC_037638.1	1699582	1700582	gene-LOC408625	1519	5	0.0032916392363396972	0.003663817031197957	0.2909540053966363	0	2.635180522407247	0.06761319908886097	50	0
NC_037638.1	1699373	1700373	gene-LOC113218523	877	0	0	0.0033090668431502318	0.22571889531793343	0	1.4001604305836444	0.0472800582976066	14.2857142857143	0
NC_037638.1	1709448	1710448	gene-LOC102654759	2657	10	0.003763643206624012	0.0033255736614566014	0.27622647572170483	0	2.169723859241137	0.042092884483128264	50	0
NC_037638.1	1739459	1740459	gene-LOC113219182	1274	0	0	0.003736103517404775	0.27888912694998486	0	1.6280733669652456	0.045613065207233273	16.6666666666667	0
NC_037638.1	1741785	1742785	gene-LOC724679	1736	8	0.004608294930875576	0.004097444684496759	0.333289816118389	0	2.136557464954714	0.051279020113812836	33.3333333333333	0
NC_037638.1	1774133	1775133	gene-LOC102654998	1966	14	0.007121057985757884	0.0037671877943115466	0.34482323695975914	0	3.301034777696437	0.07444890989748867	100	0
NC_037638.1	1769239	1770239	gene-LOC409327	1780	13	0.007303370786516854	0.00335901995653033	0.32715551320971004	0	2.8316040993596516	0.06711545383550045	50	0
NC_037638.1	1778414	1779414	gene-LOC113219405	1390	10	0.007194244604316547	0.0029655383986092647	0.3085024120143393	0	2.3551788960276836	0.06317081805271375	33.3333333333333	0
NC_037638.1	1793215	1794215	gene-LOC724537	353	1	0.0028328611898017	0.004621746533690099	0.36934036566773215	0	1.7615033442793149	0.09375536293491298	20	0
NC_037638.1	1800315	1801315	gene-LOC102655107	1093	1	9.149130832570906e-4	0.002958278078139345	0.26379852768367923	0	1.7436795989578333	0.05274200133024873	25	0
NC_037638.1	1808551	1809551	gene-LOC409620	484	0	0	0.0027673453251630758	0.20337328124601362	0	1.264166779365543	0.057462126334797345	12.5	0
NC_037638.1	1809517	1810517	gene-LOC100577325	352	0	0	0.0028788275320596702	0.20557052886017077	0	1.1900324041096675	0.06342894026064272	10	0
NC_037638.1	1812431	1813431	gene-LOC113219401	395	333	0.8430379746835444	0.7285825545171339	74.55102873725752	90	35.32418236453105	1.777352503964388	100	0
NC_037638.1	1814343	1815343	gene-LOC551204	308	33	0.10714285714285714	0.05130862917854367	4.637209377586025	0	12.776735784187972	0.7280220876192722	62.5	0
NC_037638.1	1818580	1819580	gene-LOC724372	1947	12	0.0061633281972265025	0.0032685512367491166	0.2999315236765565	0	2.7719579412141377	0.0628208286437256	50	0
NC_037638.1	1817581	1818581	gene-LOC725343	88	0	0	0.002380952380952381	0.17906336088154273	0	1.1951408711712275	0.12740244493978695	9.09090909090909	0
NC_037638.1	1839446	1840446	gene-LOC725306	482	88	0.1825726141078838	0.1921182266009852	15.57058922673555	0	33.05392080685352	1.5055648370769708	100	0
NC_037638.1	1841273	1842273	gene-LOC409930	396	1	0.0025252525252525255	0.003205128205128205	0.3191421373239555	0	1.8300907411495262	0.09196552001055154	20	0
NC_037638.1	1850394	1851394	gene-LOC409931	1824	12	0.006578947368421052	0.0030593242883745677	0.25808950302544487	0	3.240016632867053	0.07586384019080049	100	0
NC_037638.1	1844147	1845147	gene-LOC107964458	1709	5	0.002925687536571094	0.002167630057803468	0.2081924317149596	0	2.887776466639552	0.06985420293167198	100	0
NC_037638.1	1850201	1851201	gene-LOC100578066	1076	7	0.006505576208178439	0.002350790126681468	0.3084997488000814	0	3.685366927950964	0.1123503936825658	100	0
NC_037638.1	1877882	1878882	gene-LOC107964442	2781	8	0.002876663070837828	0.0030596928761113034	0.2535129326962566	0	2.1156464630849237	0.04011830740785924	50	0
NC_037638.1	1891043	1892043	gene-LOC113219207	947	3	0.0031678986272439284	0.0025217147660409078	0.238969538926058	0	2.233872066595266	0.07259108839213108	50	0
NC_037638.1	1935228	1936228	gene-LOC113219214	924	1	0.0010822510822510823	0.0034726241463132307	0.2671770617937354	0	1.5682835408275675	0.05159274069325043	14.2857142857143	0
NC_037638.1	1986516	1987516	gene-LOC411665	1529	8	0.005232177894048398	0.003243243243243243	0.31837653244327496	0	2.7140753631789614	0.06940937919959554	50	0
NC_037638.1	1942251	1943251	gene-LOC102655805	616	4	0.006493506493506494	0.004579453518546787	0.4382359336530619	0	2.174721259966431	0.08762201658175757	20	0
NC_037638.1	1947729	1948729	gene-LOC102655775	1269	6	0.004728132387706856	0.0028036447381596073	0.2569984152042134	0	2.160194001587009	0.06064038427709581	50	0
NC_037638.1	1951575	1952575	gene-LOC102655747	873	1	0.001145475372279496	0.002560819462227913	0.18560151870322303	0	1.5342520130253663	0.05192656325912828	33.3333333333333	0
NC_037638.1	1955203	1956203	gene-LOC102655720	2260	13	0.005752212389380531	0.003244760150837499	0.27970325100040977	0	2.522941074293424	0.053070464363604124	50	0
NC_037638.1	1964940	1965940	gene-LOC102655652	839	2	0.0023837902264600714	0.003196220122290161	0.25622739962289853	0	1.68851466180839	0.05829399987055323	20	0
NC_037638.1	1971969	1972969	gene-LOC100578187	1356	1	7.374631268436578e-4	0.0023257745659938534	0.18146764540087074	0	1.4349708258738552	0.03896845853257365	25	0
NC_037638.1	1990795	1991795	gene-LOC102656449	1718	7	0.004074505238649592	0.003475416538894	0.2417564190739854	0	2.0849960733920967	0.05030297395409652	50	0
NC_037638.1	1990345	1991345	gene-LOC725041	1382	3	0.002170767004341534	0.0035099265109136777	0.2503260591271864	0	2.0364118892136838	0.05477868498689513	50	0
NC_037638.1	2004111	2005111	gene-LOC100578245	574	0	0	0.0027243316873829387	0.2681369633235216	0	1.70361915579167	0.07110768969012254	16.6666666666667	0
NC_037638.1	2033651	2034651	gene-LOC409852	1802	15	0.008324084350721421	0.003857783338546554	0.44816104586294575	0	4.371222369963663	0.10297350770705797	100	0
NC_037638.1	2006348	2007348	gene-TRNAL-AAG	1600	6	0.00375	0.002785515320334262	0.2566714131811638	0	2.2633936054663018	0.056584840136657745	50	0
NC_037638.1	2016927	2017927	gene-LOC102656644	1834	9	0.004907306434023991	0.003078971457102438	0.3100627784699887	0	3.1060553526403085	0.07252863854954379	100	0
NC_037638.1	2038571	2039571	gene-LOC102654804	839	69	0.08224076281287247	0.04613905799423262	4.057509793329747	0	13.344309817293562	0.46069673681649737	100	0
NC_037638.1	2042111	2043111	gene-LOC413835	176	0	0	0.002717391304347826	0.3203914141414143	0	1.86809964302085	0.14081330879311393	16.6666666666667	0
NC_037638.1	2049071	2050071	gene-LOC413834	362	1	0.0027624309392265192	0.0032853171594642407	0.2964107836527144	0	1.6931059400684874	0.08898767256321945	20	0
NC_037638.1	2063923	2064923	gene-LOC113219407	436	53	0.12155963302752294	0.0484124489154354	4.628940440293651	0	12.219092425493692	0.5851883953342296	80	0
NC_037638.1	2074455	2075455	gene-LOC409999	434	1	0.002304147465437788	0.002437043054427295	0.2626574115781005	0	2.1941331196700933	0.10532176009441467	33.3333333333333	0
NC_037638.1	2074704	2075704	gene-LOC727331	216	0	0	0.0019656019656019656	0.19126449682005253	0	1.4994337972236382	0.1020235473967151	16.6666666666667	0
NC_037638.1	2089200	2090200	gene-LOC412118	392	1	0.002551020408163265	0.002922422954303932	0.24600280373642355	0	1.6223968005758542	0.08194341281875309	20	0
NC_037638.1	2088684	2089684	gene-LOC726902	528	4	0.007575757575757576	0.004329856327494588	0.3722843669631594	0	2.2699369985220796	0.09878632796745818	33.3333333333333	0
NC_037638.1	2091045	2092045	gene-LOC552064	176	44	0.25	0.16202387720295622	19.31834044311616	0	34.0756322710953	2.568547425848846	100	0
NC_037638.1	2097371	2098371	gene-LOC409479	440	24	0.05454545454545454	0.02048050413548641	1.7926111739544266	0	6.301084228549721	0.3003924041803787	50	0
NC_037638.1	2099405	2100405	gene-Tpcn1	580	315	0.5431034482758621	0.3278345724907063	32.88159336822863	20	35.67689546013237	1.4814024515892044	100	0
NC_037638.1	2111686	2112686	gene-LOC552163	88	2	0.022727272727272728	0.010309278350515464	1.4294859181222817	0	4.886586786039177	0.5209119016587065	33.3333333333333	0
NC_037638.1	2114431	2115431	gene-LOC727019	132	1	0.007575757575757576	0.004073319755600814	0.47349181918559907	0	2.4563982683467676	0.2138020263237206	20	0
NC_037638.1	2115573	2116573	gene-LOC100578696	792	2	0.0025252525252525255	0.0029694570135746605	0.25215139798473135	0	1.693197299037247	0.06016514618102093	20	0
NC_037638.1	2142404	2143404	gene-LOC412925	478	4	0.008368200836820083	0.0031729243786356425	0.350757243139719	0	2.5557483301445525	0.11689720770631207	33.3333333333333	0
NC_037638.1	2143629	2144629	gene-LOC411675	746	1	0.0013404825737265416	0.0026915993766822494	0.22055386475223132	0	1.584420952983521	0.05800977263805747	25	0
NC_037638.1	2179386	2180386	gene-LOC411808	568	1	0.0017605633802816902	0.003101145038167939	0.2371520791415158	0	1.7185305791969299	0.07210794128624338	25	0
NC_037638.1	2180145	2181145	gene-LOC725638	395	1	0.002531645569620253	0.0036991368680641184	0.4315515707920771	0	3.0039373794083195	0.15114449268624947	50	0
NC_037638.1	2186156	2187156	gene-LOC724901	173	42	0.24277456647398843	0.09461009174311927	10.25694492740233	0	19.820216365847557	1.5069031459473314	100	0
NC_037638.1	2190455	2191455	gene-LOC551574	175	4	0.022857142857142857	0.008338678640153944	0.7749572556295242	0	3.3116044400169047	0.2503337653972009	25	0
NC_037638.1	2190810	2191810	gene-LOC412610	176	5	0.028409090909090908	0.010291595197255575	1.2312214316841594	0	4.584662568304457	0.34558194385120544	33.3333333333333	0
NC_037638.1	2197059	2198059	gene-LOC413784	352	69	0.19602272727272727	0.0675094816687737	6.058370914941175	0	10.431230120787939	0.5559864335555523	50	0
NC_037638.1	2207747	2208747	gene-LOC102655618	396	8	0.020202020202020204	0.010967918837400604	1.2105251650706197	0	5.48419416200907	0.2755911259521469	66.6666666666667	0
NC_037638.1	2207027	2208027	gene-LOC412473	262	89	0.33969465648854963	0.3331782224290368	31.802387243850784	0	44.54443261167347	2.751964237224295	100	0
NC_037638.1	2216661	2217661	gene-LOC550706	44	44	1	0.4977578475336323	55.11217021243759	50	23.499538227143564	3.542688683911306	100	14.2857142857143
NC_037638.1	2220047	2221047	gene-LOC725378	176	0	0	0.0013805798435342844	0.1151315789473684	0	0.8920499363054203	0.06724079393148903	8.33333333333333	0
NC_037638.1	2226752	2227752	gene-egh	660	3	0.004545454545454545	0.0037133819282079493	0.4055612284866905	0	2.3181199092457465	0.0902326950893807	25	0
NC_037638.1	2226209	2227209	gene-LOC725884	440	2	0.004545454545454545	0.004403522818254604	0.44903272400626126	0	2.3326286852526965	0.11120370929947894	25	0
NC_037638.1	2226772	2227772	gene-LOC113219419	660	3	0.004545454545454545	0.0037133819282079493	0.4055612284866905	0	2.3181199092457465	0.0902326950893807	25	0
NC_037638.1	2228247	2229247	gene-LOC550716	521	112	0.21497120921305182	0.13054680790151732	18.150979600368427	0	36.18744309864046	1.585400666867989	100	0
NC_037638.1	2242631	2243631	gene-LOC727419	440	2	0.004545454545454545	0.005037783375314861	0.4680503457115996	0	2.488445694798788	0.11863199376799528	33.3333333333333	0
NC_037638.1	2242024	2243024	gene-LOC408624	353	132	0.37393767705382436	0.2605802501996274	26.936836860421774	0	36.89849061780649	1.9639084937634852	100	0
NC_037638.1	2385878	2386878	gene-LOC724238	3222	17	0.005276225946617008	0.0029864675688287446	0.21509914666339247	0	2.348431825542594	0.04137282623709182	50	0
NC_037638.1	2274940	2275940	gene-LOC107964165	1703	7	0.004110393423370522	0.002512320030920862	0.2146572963061242	0	2.00450938704843	0.04857365349363814	33.3333333333333	0
NC_037638.1	2300297	2301297	gene-LOC100576540	2395	9	0.0037578288100208767	0.0024494142705005326	0.1882052069943511	0	2.126942980214984	0.04346133760989908	50	0
