chr	start	end	strand	pvalue	qvalue	meth.diff
KK852432.1	759484	760484	*	1.41577188912147e-06	0.000145325374356961	7.31995767887067
KK852463.1	296810	297810	*	1.57077775860457e-06	0.000156862850202685	7.56784478712122
KK853374.1	1343	2343	*	1.63901942918185e-06	0.000156862850202685	9.67640094711918
KK852886.1	131439	132439	*	1.63998832457985e-06	0.000156862850202685	10.6612298875909
KK853251.1	248374	249374	*	1.74562267924004e-06	0.000163256275379269	7.47663551401869
KK852473.1	739691	740691	*	1.84019581071232e-06	0.000166806774522485	6.67648188452183
KK852643.1	1176674	1177674	*	1.86285701015519e-06	0.000166806774522485	19.8581560283688
KK852908.1	80150	81150	*	1.95842621908278e-06	0.000168372237923701	8.82907435402234
KK853097.1	950483	951483	*	1.96035417637004e-06	0.000168372237923701	7.30899087157684
KK853097.1	634203	635203	*	2.15153914844207e-06	0.00018109700606905	9.9613081040971
KK852977.1	33915	34915	*	2.79116200737519e-06	0.000230328081941938	12.685614890538
KK853246.1	4990	5990	*	2.93223133755307e-06	0.000237315939756437	11.8869836710765
KK852735.1	101087	102087	*	4.23584538960665e-06	0.000330619722099608	-1.37505310488964
KK853261.1	14025	15025	*	4.24219369523409e-06	0.000330619722099608	28.5016049022469
KK853353.1	154506	155506	*	4.34637255273573e-06	0.00033258011728322	8.0629439546769
KK853249.1	920019	921019	*	4.50236307126906e-06	0.000338364279255406	4.04811609575007
KK853156.1	273794	274794	*	5.35922218615132e-06	0.000395693511779409	-8.79351616403409
KK853046.1	208094	209094	*	5.82553941394764e-06	0.000422707714152496	4.84260996456118
KK852874.1	815	1815	*	6.63904727935288e-06	0.000473571733051405	-2.6605026185722
KK852504.1	860731	861731	*	1.02332463116964e-05	0.000714129854816233	11.0235855183804
KK853071.1	337538	338538	*	1.03508258647274e-05	0.000714129854816233	4.9386242142865
KK852704.1	465543	466543	*	1.0946514005345e-05	0.000733537484202312	-5.16822867343718
KK852950.1	152892	153892	*	1.09807205372662e-05	0.000733537484202312	-5.24017467248908
KK853185.1	6761	7761	*	1.14999332870096e-05	0.000756218624415943	14.737626059141
KK852470.1	433397	434397	*	1.23720106245483e-05	0.000801048755038939	5.62624134211137
KK852456.1	135476	136476	*	1.52870505008842e-05	0.00097479161968035	6.35923837994273
KK853185.1	40390	41390	*	2.01816877163151e-05	0.00126769477766498	8.81997406536408
KK852796.1	652441	653441	*	2.10755131323938e-05	0.00130437139699337	17.1123227442402
KK852910.1	499006	500006	*	2.46473005853529e-05	0.0015033229687725	7.49940682901576
KK852478.1	256419	257419	*	2.80659577515e-05	0.00168738369889343	4.4281303169702
KK853081.1	5913	6913	*	2.93301976464905e-05	0.00173855591529659	7.66366457825733
KK853441.1	97	1097	*	3.29122099696819e-05	0.00190646196642124	3.84702419839275
KK852944.1	237687	238687	*	3.30688417297329e-05	0.00190646196642124	-9.47470238095238
KK852609.1	1428478	1429478	*	5.47800278798175e-05	0.00311546266666864	-1.47490033002172
KK852751.1	1598611	1599611	*	6.076419868014e-05	0.00339842695659083	3.48715767823451
KK853756.1	22765	23765	*	6.13704785870725e-05	0.00339842695659083	4.75953303806448
KK852657.1	227411	228411	*	6.63336740489229e-05	0.00362556210911551	-5.27019151329876
KK852714.1	606168	607168	*	6.89766029035859e-05	0.00372168164897273	23.0782933998397
KK853104.1	79581	80581	*	7.48590851270076e-05	0.00398794762585695	-2.12198777658388
KK853185.1	39304	40304	*	8.37472053291661e-05	0.00440567400398684	5.11820616982701
KK852455.1	810899	811899	*	9.31802824175793e-05	0.00484140066693537	5.63917318884206
KK853428.1	66236	67236	*	9.94118706406578e-05	0.00509489949142899	8.92094017094017
KK852528.1	30884	31884	*	0.000100480477722268	0.00509489949142899	5.03078247268357
KK853230.1	77926	78926	*	0.000102034606359143	0.00511211046189413	5.22681028635805
KK852433.1	578980	579980	*	0.000111109456121268	0.00550128466489622	20.3778677462888
KK852543.1	55378	56378	*	0.000116401761560651	0.00569630354089725	7.15685394603004
KK852584.1	232080	233080	*	0.000123558416063248	0.00597702540567608	12.1680478587286
KK852784.1	187668	188668	*	0.00013498811909382	0.0064557231253402	1.18471087939856
KK853040.1	51673	52673	*	0.000142314054516751	0.00672960862083601	9.85255663205256
KK853149.1	850558	851558	*	0.000146340484888718	0.00677550893188406	8.10074203751965
KK853164.1	2638	3638	*	0.000146504610550308	0.00677550893188406	10.045039400261
KK852789.1	753	1753	*	0.000152592967351954	0.00698037433852902	5.66321964800637
KK852528.1	488985	489985	*	0.000170012981884625	0.00769362754972319	7.11808030411024
KK852760.1	82025	83025	*	0.000174332239124749	0.00780516119733187	5.67491264495873
KK853305.1	223912	224912	*	0.00018103403919016	0.00801989455528161	11.5094982800831
KK853171.1	5467	6467	*	0.000191031843683897	0.00837464788968025	3.83598345486117
KK852530.1	1795268	1796268	*	0.000198439614509494	0.00858510009323971	9.21813251910339
KK853474.1	131180	132180	*	0.000199912254298881	0.00858510009323971	-8.981948142513
KK852544.1	25058	26058	*	0.000208125560690656	0.00884753416585239	3.98415262078594
KK852815.1	339926	340926	*	0.000231335147801721	0.00973584484757535	-13.3698672321722
KK852859.1	17458	18458	*	0.000273537459773783	0.0112981485069518	5.51461902434641
KK853657.1	85257	86257	*	0.000273826470488615	0.0112981485069518	16.4372131831456
KK852740.1	339382	340382	*	0.000283773978688044	0.0115949095934548	2.35850486244905
KK853156.1	256843	257843	*	0.000293771068536481	0.0118879701458286	4.02017855846701
KK853201.1	525476	526476	*	0.000306752975075089	0.0122950841801958	18.5484400656814
KK852442.1	328022	329022	*	0.000313030625640265	0.0124283360063383	8.63655481082237
KK852809.1	515958	516958	*	0.000329709938607445	0.0129682174153722	17.6691729323308
KK853600.1	22160	23160	*	0.000341211241090293	0.0132963242382441	-1.38346126898012
KK853507.1	2833	3833	*	0.000348272876002803	0.0133581602376752	5.67320232059726
KK852879.1	275707	276707	*	0.000351902733192039	0.0133581602376752	13.5536398467433
KK852931.1	24786	25786	*	0.000352320249928747	0.0133581602376752	9.9446466484683
KK853179.1	43304	44304	*	0.000366861624866782	0.013785301998038	15.4761904761905
KK852867.1	93088	94088	*	0.00037495559841979	0.0139647582246547	-12.5460464874961
KK852493.1	453473	454473	*	0.000384400687213551	0.0141909453061118	29.3303571428571
KK852669.1	584863	585863	*	0.000446084331413385	0.0163249233505543	0.614209783277349
KK852404.1	71738	72738	*	0.000502477773111781	0.0182301771382733	8.26688195263048
KK852617.1	432980	433980	*	0.000506838930161392	0.0182312365445932	2.78516057585825
KK853040.1	2553	3553	*	0.000528941235135412	0.0188650273800915	4.90811442475468
KK853472.1	73581	74581	*	0.000548726813866851	0.0193379511073105	-1.34290031234967
KK852804.1	1822828	1823828	*	0.000551391010965781	0.0193379511073105	6.29017260220046
KK852572.1	800500	801500	*	0.000568521080994431	0.0197739405886974	10.5823930815485
KK852795.1	11003	12003	*	0.000593373904439475	0.0204691889211036	6.08843367057331
KK852911.1	94163	95163	*	0.000619960376988193	0.0211198730878073	6.15384615384615
KK853290.1	29852	30852	*	0.000622273013603688	0.0211198730878073	9.99596448748991
KK853270.1	150105	151105	*	0.00064642198240034	0.0216881047814451	5.1188593173326
KK852829.1	643335	644335	*	0.000649322012076789	0.0216881047814451	21.2765957446808
KK853268.1	224091	225091	*	0.000664210155392395	0.0220106978766897	0.789680660329488
KK853156.1	93513	94513	*	0.00067161373892241	0.022082163657439	5.50231795567616
KK852665.1	806275	807275	*	0.000744214452706154	0.0242795376135157	18.1589356346638
KK852778.1	46090	47090	*	0.000808074782241507	0.0261601496287331	8.89220069547938
KK852985.1	202613	203613	*	0.000903134957603541	0.0290143856539197	20.2644438056913
KK852626.1	556459	557459	*	0.00091980315610555	0.0293260105432165	14.3334447043101
KK852616.1	203823	204823	*	0.000938234144396527	0.0294945382768475	5.22933808875902
KK852818.1	1238133	1239133	*	0.000942175882442594	0.0294945382768475	0.520838412503373
KK853081.1	5982	6982	*	0.000946113737009517	0.0294945382768475	6.69236852510874
KK852534.1	24784	25784	*	0.00105317404544098	0.0325492509900185	-0.719542157386015
KK853682.1	375	1375	*	0.00106552440872082	0.0325492509900185	9.26747792889525
KK853235.1	139286	140286	*	0.00106730381913095	0.0325492509900185	4.56391141105746
KK853607.1	15933	16933	*	0.00107682304520116	0.0326033002318786	3.80766934819068
KK852788.1	169484	170484	*	0.00109454910440001	0.0329032832721391	9.3937675106138
KK853289.1	1027654	1028654	*	0.00111333171739562	0.0330896223556166	7.36621405750799
KK852434.1	411152	412152	*	0.00112080956794966	0.0330896223556166	1.53638036224149
KK852521.1	597048	598048	*	0.00112433524788061	0.0330896223556166	-1.0183299389002
KK852527.1	353458	354458	*	0.00113680611796563	0.0332243070865536	23.4615882886384
KK852574.1	1923256	1924256	*	0.00116398810682538	0.0337841162491373	-2.0048309178744
KK852441.1	24879	25879	*	0.00117205008212499	0.0337851099015532	6.14375756673063
KK852559.1	941721	942721	*	0.00118349603374172	0.0338829717909953	1.70153906097799
KK852669.1	695304	696304	*	0.00123273659538748	0.0349328928579441	22.9866543948458
KK852401.1	7927	8927	*	0.00123676958988574	0.0349328928579441	8.6629628040671
KK852860.1	437357	438357	*	0.00127470458331876	0.0356121421040038	21.8426501035197
KK853402.1	108268	109268	*	0.00128826586679237	0.0356121421040038	6.21592539454806
KK853294.1	3167	4167	*	0.00129123398028025	0.0356121421040038	9.72136222910217
KK853452.1	62257	63257	*	0.00129466529487706	0.0356121421040038	15.4712404712405
KK852473.1	983705	984705	*	0.00132335822371345	0.0359612905809031	4.32764612954187
KK852587.1	75216	76216	*	0.00132444810213936	0.0359612905809031	-4.83396268653714
KK852818.1	1129033	1130033	*	0.0014272583970384	0.0382872499333871	9.98208760788145
KK852894.1	51446	52446	*	0.00143108467518151	0.0382872499333871	6.38778971170153
KK852653.1	6672	7672	*	0.00144110338432871	0.0382872499333871	14.494140157857
KK852457.1	47359	48359	*	0.00145467191153669	0.0382872499333871	-4.51248020511274
KK852455.1	602052	603052	*	0.00148096639125129	0.0382872499333871	0.712105798575788
KK852499.1	15447	16447	*	0.00148641027737477	0.0382872499333871	22.3117532647958
KK853098.1	374758	375758	*	0.00148783858464342	0.0382872499333871	15.8088235294118
KK852498.1	91076	92076	*	0.00148988005833456	0.0382872499333871	-1.5230352303523
KK853035.1	7576	8576	*	0.00149199029852314	0.0382872499333871	9.49896066034724
KK852729.1	616660	617660	*	0.0015536204777906	0.039559056611947	2.7027027027027
KK852605.1	34332	35332	*	0.00156034988061984	0.039559056611947	7.18534611926881
KK853559.1	10414	11414	*	0.00161920624454928	0.0405762053815967	3.79188263016313
KK853545.1	770	1770	*	0.00161975261470581	0.0405762053815967	2.63157894736842
KK852456.1	100122	101122	*	0.00163647967015405	0.0407526572620289	5.75557809330629
KK852637.1	644790	645790	*	0.00178969478415437	0.0439750273615054	16.4039039039039
KK852736.1	22978	23978	*	0.00179515033941013	0.0439750273615054	-2.63628787135994
KK853107.1	24667	25667	*	0.00179744851276612	0.0439750273615054	-2.7158026698773
KK852654.1	402415	403415	*	0.00181689268102828	0.0439750273615054	28.0216802168022
KK852791.1	187725	188725	*	0.00181812335010847	0.0439750273615054	5.07658864000538
KK870234.1	3081	4081	*	0.001834966674313	0.044128803750985	6.17144036643142
KK852728.1	78578	79578	*	0.00188314567846396	0.045030137416741	-0.913243153198785
KK852730.1	25617	26617	*	0.00189527469683225	0.0450641226580134	4.6043583535109
KK853329.1	272368	273368	*	0.00197793114525944	0.0467652423077838	-3.78074782880025
KK853699.1	12078	13078	*	0.0020999901595123	0.0493737655888584	5.64130267016515
KK852508.1	309937	310937	*	0.00218055519179345	0.0509831424489324	10.2944423997056
KK852744.1	419103	420103	*	0.00235572992099014	0.054774566028286	5.37431971088606
KK853452.1	160555	161555	*	0.00238549723917846	0.0551077642541327	1.16618075801749
KK853521.1	17613	18613	*	0.00240795089431136	0.0551077642541327	4.58992571435729
KK853638.1	9228	10228	*	0.00242034757309785	0.0551077642541327	4.7571717209337
KK852498.1	1744795	1745795	*	0.00242243703843176	0.0551077642541327	-8.14209730827362
KK853035.1	236613	237613	*	0.00244130380797243	0.0552383765817573	-8.9833334780834
KK852703.1	66882	67882	*	0.00249970128119337	0.05625725382186	11.6447368421053
KK852590.1	1446064	1447064	*	0.00252416952055706	0.0565057561821415	2.25988700564972
KK852936.1	623135	624135	*	0.00254336122416169	0.056634133964089	12.7248500999334
KK852904.1	502216	503216	*	0.00267114995934498	0.0591666106305822	6.32780082987552
KK852954.1	268631	269631	*	0.00269452283005474	0.0592959554160186	4.20182496075353
KK852941.1	1193241	1194241	*	0.00271689652545252	0.0592959554160186	0.606527093596059
KK852444.1	574808	575808	*	0.0027192576435004	0.0592959554160186	11.8326405891173
KK852506.1	89201	90201	*	0.00274374646789819	0.0595215552881345	11.05216622458
KK852696.1	258154	259154	*	0.00278914409405723	0.0601752685398675	1.14678614424187
KK852918.1	61848	62848	*	0.00280247718866277	0.0601752685398675	8.31552706552706
KK853137.1	398487	399487	*	0.00282604527437535	0.0603732994609749	-1.91300455121988
KK852936.1	671332	672332	*	0.00289484983073625	0.0615308439229127	4.20254050908804
KK852448.1	148989	149989	*	0.00292837708389645	0.0619306937971231	11.445714932639
KK852748.1	15082	16082	*	0.0030618970965326	0.0641643943189904	9.25490196078431
KK852517.1	125995	126995	*	0.00306448947680666	0.0641643943189904	14.2885162302638
KK852665.1	1287097	1288097	*	0.00311711584149437	0.0649431866634295	4.45565291097072
KK853093.1	180338	181338	*	0.00321647345932355	0.0666831268812918	-2.9121315947714
KK852840.1	216640	217640	*	0.00325178569672223	0.0670847446720406	17.3048754969659
KK852870.1	696167	697167	*	0.00328466304066572	0.0671894617208076	5.6338173924967
KK852497.1	711388	712388	*	0.00328906708999621	0.0671894617208076	14.671589584143
KK852622.1	133946	134946	*	0.00331588054301516	0.0671894617208076	3.45312554164005
KK853321.1	5985	6985	*	0.0033207216576059	0.0671894617208076	16.0571964369433
KK852463.1	3281329	3282329	*	0.00354598128084076	0.0714039397195485	16.4285714285714
KK852536.1	320768	321768	*	0.00358309530371431	0.0718077116840477	7.33834461564018
KK852936.1	669371	670371	*	0.00364878500453896	0.0727776186988913	14.760900140647
KK852632.1	19803	20803	*	0.00371565738862261	0.0737618538374337	18.0432774772397
KK852415.1	1311430	1312430	*	0.00388096266969962	0.0766817267738261	17.0879819234571
KK852705.1	668061	669061	*	0.00396010535867112	0.0778798290035348	3.7401551276995
KK852441.1	28229	29229	*	0.00412193774845461	0.0806854063961767	3.29282532922338
KK852435.1	249084	250084	*	0.00422362474922011	0.0822931330557222	8.18498176177099
KK853254.1	105557	106557	*	0.00424321737681257	0.0822938857319486	-0.645696899522059
KK853788.1	198	1198	*	0.0042803327381567	0.0826329123353739	5.87920518062366
KK852550.1	383887	384887	*	0.00438179953342478	0.0842054909092433	2.58029246959136
KK852521.1	133526	134526	*	0.00443877664854883	0.0849126967636032	-4.54327765151451
KK852485.1	810220	811220	*	0.00465808193074203	0.0887047490340484	3.80078567943016
KK853575.1	49266	50266	*	0.0047887409747363	0.0907821354154146	1.4792899408284
KK853270.1	169294	170294	*	0.00487814583091431	0.0919836641908281	8.08384310903203
KK852980.1	796948	797948	*	0.00490153048483186	0.0919836641908281	2.06185567010309
KK852428.1	484838	485838	*	0.00491769060509568	0.0919836641908281	13.9091915836102
KK852729.1	126621	127621	*	0.00495800047822639	0.0923273025498843	9.99558693733451
KK852794.1	88135	89135	*	0.00501652026346845	0.0930055222575124	7.16378826610138
KK853617.1	5678	6678	*	0.00511028593335239	0.0942174070654396	9.4067611275452
KK853460.1	0	750	*	0.00512666108778335	0.0942174070654396	5.45532366004995
KK852984.1	411035	412035	*	0.00518298119364766	0.0948383127979149	14.8484848484848
KK853596.1	42859	43859	*	0.00528232506182728	0.0959291799135318	0.879120879120879
KK852728.1	238011	239011	*	0.00530409691838942	0.0959291799135318	-5.66808643009261
KK852956.1	136997	137997	*	0.00531097956794362	0.0959291799135318	12.9365079365079
KK853596.1	33110	34110	*	0.00540412897693878	0.0967901913246232	0.327474251880009
KK852830.1	136206	137206	*	0.00540464519320324	0.0967901913246232	30.091533180778
KK853227.1	27231	28231	*	0.00543051051519847	0.0968413150194907	3.64640789044108
KK852908.1	334985	335985	*	0.00551006865518095	0.0978454615738193	-2.744970798183
KK852543.1	500692	501692	*	0.00558148914600048	0.0984543379628979	0.618556701030928
KK852669.1	4718	5718	*	0.00559494207579168	0.0984543379628979	7.14154484937933
KK852879.1	935940	936940	*	0.00562840317618041	0.0984543379628979	1.07192629997647
KK852425.1	950917	951917	*	0.00564894655982574	0.0984543379628979	-0.968992248062015
KK852510.1	876563	877563	*	0.00566132647118923	0.0984543379628979	22.3636363636364
KK852773.1	81182	82182	*	0.00577107649841428	0.0999499496511751	5.93350338484894
KK853104.1	93296	94296	*	0.00579650318769347	0.0999788817328918	3.76829178758149
