chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
NW_004581679.1	75496	76496	gene-LOC101747196	612	1	0.0016339869281045752	0.004193927193423922	0.42705877733271036	0	2.3302704809360644	0.09419560126625695	33.3333333333333	0
NW_004581679.1	87400	88400	gene-LOC105842040	721	1	0.0013869625520110957	0.0046822742474916385	0.44435555470066374	0	2.1104554459577076	0.07859746804119216	16.6666666666667	0
NW_004581679.1	199107	200107	gene-UGT48C1	486	1	0.00205761316872428	0.004822530864197531	0.49855408651704947	0	2.251975031543153	0.10215166186608884	20	0
NW_004581679.1	236290	237290	gene-LOC101745314	537	9	0.01675977653631285	0.006800408024481469	1.0339234012418368	0	7.622643241395603	0.3289413355110755	100	0
NW_004581679.1	278008	279008	gene-LOC101735404	404	1	0.0024752475247524753	0.005073280721533258	0.4594398313457718	0	2.306902417604618	0.11477268498509668	25	0
NW_004581679.1	297604	298604	gene-LOC101745456	635	8	0.012598425196850394	0.007394434714925083	0.8618804642426691	0	4.087598194039991	0.16221138631995205	50	0
NW_004581679.1	367248	368248	gene-LOC101745698	425	5	0.011764705882352941	0.0043463724506853894	0.7723707664884137	0	6.089785555909856	0.2953979892279658	100	0
NW_004581679.1	384679	385679	gene-TRNAS-UGA	445	2	0.0044943820224719105	0.003933364183248496	0.4740057071517747	0	3.107000025574867	0.14728592660995593	50	0
NW_004581679.1	389520	390520	gene-LOC101745986	61	3	0.04918032786885246	0.046153846153846156	4.918032786885246	0	21.803894974650156	2.7917026829387543	100	0
NW_004581679.1	404773	405773	gene-LOC101745847	577	3	0.005199306759098787	0.0040453074433656954	0.4969683695853541	0	2.5479426119024327	0.10607223882887677	25	0
NW_004581679.1	454259	455259	gene-LOC101735537	320	3	0.009375	0.010167267956707117	0.8966180922303048	0	3.213408947529783	0.17963502115456548	25	0
NW_004581679.1	455679	456679	gene-LOC101735678	288	6	0.020833333333333332	0.008958280010238035	1.0083737144603155	0	3.8334413211324905	0.22588769612112544	40	0
NW_004581679.1	486276	487276	gene-LOC101735819	708	1	0.0014124293785310734	0.0063326766113143826	0.644322051974096	0	2.674240161152715	0.10050409975280337	25	0
NW_004581679.1	486275	487275	gene-LOC101746129	708	1	0.0014124293785310734	0.0063326766113143826	0.644322051974096	0	2.674240161152715	0.10050409975280337	25	0
NW_004581679.1	496944	497944	gene-Nc	106	1	0.009433962264150943	0.0036496350364963502	0.2358490566037736	0	2.42821465589315	0.23584905660377356	25	0
NW_004581679.1	499733	500733	gene-LOC101746272	5	0	0	0	0	0	0	0	0	0
NW_004581679.1	523882	524882	gene-LOC101735951	180	0	0	0.005162622612287042	0.4738278696612029	0	2.0136823342531476	0.15009101948268327	12.5	0
NW_004581679.1	523834	524834	gene-LOC101736079	193	0	0	0.005783132530120482	0.5465856825960451	0	2.1826540397119927	0.15711087562199555	12.5	0
NW_004581679.1	538898	539898	gene-LOC105841811	201	2	0.009950248756218905	0.002586206896551724	0.4975124378109453	0	5.246810608252617	0.3700814859771377	66.6666666666667	0
NW_004581679.1	618691	619691	gene-LOC101746408	229	3	0.013100436681222707	0.007030827474310438	1.1000920793022557	0	7.485177921686715	0.49463447983663816	100	0
NW_004581679.1	618831	619831	gene-LOC100101162	225	3	0.013333333333333334	0.007106598984771574	1.13179145063203	0	7.527922997084841	0.5018615331389891	100	0
NW_004581679.1	639874	640874	gene-LOC101746688	339	2	0.0058997050147492625	0.006516072980017376	0.6415749114864162	0	3.639812768987718	0.1976874935673427	40	0
NW_004581679.1	662555	663555	gene-LOC101736218	180	2	0.011111111111111112	0.0053590568060021436	0.6610873694207026	0	3.3370128183418184	0.24872625012001529	33.3333333333333	0
NW_004581679.1	663627	664627	gene-LOC101736349	504	1	0.001984126984126984	0.0026246719160104987	0.21463214915595866	0	1.655862741875433	0.07375798880502336	20	0
NW_004581679.1	685221	686221	gene-LOC110385807	114	3	0.02631578947368421	0.008896797153024912	0.9868421052631579	0	4.873732330798691	0.45646685504730306	33.3333333333333	0
NW_004581679.1	690243	691243	gene-LOC101746927	222	1	0.0045045045045045045	0.00495785820525533	0.8309708309708308	0	6.945980594394574	0.4661836935327032	100	0
NW_004581679.1	695155	696155	gene-LOC101747060	540	4	0.007407407407407408	0.006179775280898876	0.7612598116124089	0	4.0044111727771	0.17232241981702928	50	0
NW_004581679.1	708680	709680	gene-LOC101735536	752	4	0.005319148936170213	0.006230031948881789	0.598666256910938	0	2.842818251807923	0.10366691503250634	25	0
NW_004581679.1	714950	715950	gene-LOC101735677	415	1	0.0024096385542168677	0.005597014925373134	0.7739173668619003	0	5.391408519462071	0.2646538353912468	100	0
NW_004581679.1	714160	715160	gene-LOC101735818	264	0	0	0.004752475247524752	0.38899525781210265	0	1.8415181313965394	0.1133376062295369	12.5	0
NW_004581679.1	740578	741578	gene-LOC101736469	744	6	0.008064516129032258	0.007030178326474623	0.8008542383542384	0	4.071547335280366	0.14927016759793538	50	0
NW_004581679.1	743016	744016	gene-LOC101736603	360	0	0	0.004218296862641709	0.4045896233396234	0	1.9429163031811376	0.10240068035211032	14.2857142857143	0
NW_004581679.1	758332	759332	gene-LOC101735950	383	0	0	0.00537786583639966	0.49591954829245577	0	2.2704181998784225	0.11601295059538169	16.6666666666667	0
NW_004581679.1	775357	776357	gene-LOC101736743	82	3	0.036585365853658534	0.0231023102310231	3.089430894308944	0	13.595977858846274	1.5014245834322189	100	0
NW_004581679.1	780903	781903	gene-LOC101736870	510	3	0.0058823529411764705	0.005387931034482759	0.44426723374091814	0	2.781691144596228	0.12317535423147333	33.3333333333333	0
NW_004581679.1	786739	787739	gene-LOC101736166	371	1	0.0026954177897574125	0.005263157894736842	0.40851903940535617	0	2.5010974612082917	0.12985051025977506	33.3333333333333	0
NW_004581679.1	794055	795055	gene-LOC110386072	384	0	0	0.004177545691906005	0.429104060767664	0	2.193906036956758	0.11195729862824375	16.6666666666667	0
NW_004581679.1	791106	792106	gene-LOC105841880	1237	7	0.005658852061438965	0.0055193176116407425	0.49342233421362247	0	2.58038895469586	0.07336692624766511	33.3333333333333	0
NW_004581679.1	1014059	1015059	gene-Mir1926	373	0	0	0.006064281382656155	0.5662843263379459	0	2.502832755360252	0.1295917677823516	16.6666666666667	0
NW_004581679.1	1012971	1013971	gene-Mir927	390	0	0	0.004234724742891712	0.334430526738219	0	1.7960109590163262	0.0909445500954764	16.6666666666667	0
NW_004581679.1	1014812	1015812	gene-LOC110386083	315	2	0.006349206349206349	0.0053475935828877	0.4598765432098764	0	2.7762680689413264	0.15642498471551247	33.3333333333333	0
NW_004581679.1	1253834	1254834	gene-LOC101737135	394	4	0.01015228426395939	0.0034698126301179735	0.420896785109983	0	4.097278434595726	0.20641790547827588	50	0
NW_004581679.1	1271165	1272165	gene-LOC105842347	284	3	0.01056338028169014	0.003352891869237217	1.0954616588419406	0	10.258607778626343	0.608736377513931	100	0
NW_004581679.1	1299642	1300642	gene-LOC101737279	315	2	0.006349206349206349	0.005251312828207052	0.4210128495842781	0	3.6016836603884443	0.2029318846508969	50	0
NW_004581679.1	1349114	1350114	gene-LOC101737422	458	4	0.008733624454148471	0.00401965163019205	0.7137816089781154	0	7.211793498405538	0.3369849797219057	100	0
NW_004581679.1	1365748	1366748	gene-LOC101736301	46	0	0	0	0	0	0	0	0	0
NW_004581679.1	1387179	1388179	gene-LOC101736427	361	1	0.002770083102493075	0.0026016260162601626	0.4657957462666604	0	5.434542348447809	0.2860285446551477	100	0
NW_004581679.1	1386544	1387544	gene-LOC101736555	360	7	0.019444444444444445	0.010943507837917775	0.9202945973779305	0	4.180667047476296	0.22034050014727277	44.4444444444444	0
NW_004581679.1	1406774	1407774	gene-LOC101736696	250	3	0.012	0.005787037037037037	0.6966666666666668	0	6.747806922230812	0.42676878170599825	100	0
NW_004581679.1	1411144	1412144	gene-LOC101736829	229	25	0.1091703056768559	0.07459312839059674	7.7261966563276605	0	22.07620460692147	1.4588366631706031	100	0
NW_004581679.1	1410377	1411377	gene-LOC101736958	264	15	0.056818181818181816	0.035685320356853206	3.3765130071948257	0	12.722866310142306	0.7830382918230676	100	0
NW_004581679.1	1440487	1441487	gene-LOC101737705	376	4	0.010638297872340425	0.002890173410404624	0.4831560283687944	0	5.565370172204588	0.2870120519453376	100	0
NW_004581679.1	1441212	1442212	gene-LOC101737091	287	1	0.003484320557491289	0.004081632653061225	0.31040871633206124	0	2.481686106761386	0.14648929908822894	33.3333333333333	0
NW_004581679.1	1454924	1455924	gene-LOC101737329	260	2	0.007692307692307693	0.0021810250817884407	0.28846153846153844	0	3.461517836456384	0.21467422306033976	50	0
NW_004581679.1	1477739	1478739	gene-LOC101737472	438	1	0.00228310502283105	0.006446813786263328	0.6634668268431362	0	2.9121540467520406	0.1391481027621852	33.3333333333333	0
NW_004581679.1	1502469	1503469	gene-LOC101737843	234	1	0.004273504273504274	0.004502251125562781	0.45683186708827733	0	2.5124925298265026	0.16424677483771097	25	0
NW_004581679.1	1502850	1503850	gene-LOC101737615	260	1	0.0038461538461538464	0.0044603033006244425	0.4568599135906828	0	2.486959269731494	0.15423466647765832	25	0
NW_004581679.1	1527278	1528278	gene-LOC101737977	348	0	0	0.006209573091849935	0.6730074011153866	0	2.605943771968486	0.13969324915049494	16.6666666666667	0
NW_004581679.1	1527031	1528031	gene-LOC101737757	408	0	0	0.005130492973455275	0.5575548498342616	0	2.3862649941921568	0.11813772104453003	16.6666666666667	0
NW_004581679.1	1568509	1569509	gene-LOC101738027	408	4	0.00980392156862745	0.005996184246388662	0.6455496437114085	0	3.0357145870033997	0.1502902669749927	25	0
NW_004581679.1	1553831	1554831	gene-LOC101737894	224	45	0.20089285714285715	0.1573628488931665	14.421400043117481	0	30.253861236133186	2.021421131653777	100	0
NW_004581679.1	1577450	1578450	gene-LOC101738424	468	1	0.002136752136752137	0.0053533190578158455	0.5353486232366124	0	2.4372174117029606	0.11266041470959794	25	0
NW_004581679.1	1581857	1582857	gene-LOC101738557	144	1	0.006944444444444444	0.006072874493927126	0.6325782627865962	0	2.6969957451414346	0.22474964542845313	20	0
NW_004581679.1	1617062	1618062	gene-LOC101738107	384	2	0.005208333333333333	0.004465393202679236	0.49577398569997283	0	2.4823979107299956	0.12667933791332375	20	0
NW_004581679.1	1634348	1635348	gene-LOC110386377	537	4	0.0074487895716946	0.0031720856463124504	0.3198989092843842	0	2.7684777283668107	0.11946863213487051	33.3333333333333	0
NW_004581679.1	1648543	1649543	gene-LOC778504	241	3	0.012448132780082987	0.009401286491835725	1.3876648938889602	0	7.730894651702503	0.49799070179009114	100	0
NW_004581679.1	1651849	1652849	gene-LOC101738239	164	1	0.006097560975609756	0.008143322475570033	0.7088952981122428	0	4.233159086273873	0.3305541895881632	50	0
NW_004581679.1	1659855	1660855	gene-LOC110386403	570	12	0.021052631578947368	0.011344019728729964	1.1090137932243194	0	4.353442305278874	0.18234563240884602	33.3333333333333	0
NW_004581679.1	1682134	1683134	gene-LOC101738776	440	1	0.0022727272727272726	0.005125815470643057	0.7295962541617624	0	5.308238504388768	0.2530603414363835	100	0
NW_004581679.1	1684413	1685413	gene-LOC101738913	307	2	0.006514657980456026	0.005119453924914676	0.501008220877928	0	3.562564591401058	0.20332630077294084	50	0
NW_004581679.1	1699234	1700234	gene-LOC101739203	513	2	0.003898635477582846	0.004493787998942638	0.34519833324442883	0	2.27973970812617	0.10065296696996999	33.3333333333333	0
NW_004581679.1	1725122	1726122	gene-LOC101739342	207	7	0.033816425120772944	0.010967098703888335	1.8873169235488074	0	11.0267520146626	0.7664122450966796	100	0
NW_004581679.1	1724295	1725295	gene-LOC101739486	384	28	0.07291666666666667	0.02834211186355656	2.6885135519096917	0	9.113659211154133	0.46507947410298717	71.4285714285714	0
NW_004581679.1	1738956	1739956	gene-LOC101738512	138	6	0.043478260869565216	0.01761252446183953	2.0056935817805384	0	10.271917745730278	0.8744037064469583	100	0
NW_004581679.1	1751102	1752102	gene-RpL10	473	4	0.008456659619450317	0.0062524423602969914	0.7423244011125142	0	5.148854745519706	0.23674459342681786	100	0
NW_004581679.1	1753649	1754649	gene-LOC101739623	243	2	0.00823045267489712	0.005568445475638051	0.9951544192648042	0	7.373074399294695	0.4729829432431031	100	0
NW_004581679.1	1775848	1776848	gene-Fmbp-1	282	1	0.0035460992907801418	0.0034482758620689655	0.35205535205535204	0	2.5143535679008164	0.1497275760737973	33.3333333333333	0
NW_004581679.1	1776819	1777819	gene-LOC101740168	458	1	0.002183406113537118	0.007715281234444997	0.6945385496293335	0	2.7353207498577725	0.1278131449032112	16.6666666666667	0
NW_004581679.1	1791367	1792367	gene-LOC101740037	432	4	0.009259259259259259	0.006508078994614004	0.7190528837093163	0	3.286689703379166	0.15813093208239415	33.3333333333333	0
NW_004581679.1	1792128	1793128	gene-LOC101739903	264	1	0.003787878787878788	0.004816955684007707	0.4513529565862101	0	2.0790604921909517	0.12795732791000505	20	0
NW_004581679.1	1804197	1805197	gene-LOC101739767	252	2	0.007936507936507936	0.0048982667671439335	0.4174103187261081	0	2.2317666681513804	0.14058808543456575	25	0
NW_004581679.1	1818088	1819088	gene-LOC101740306	384	1	0.0026041666666666665	0.003983005841741901	0.35686102092352096	0	1.897596120108244	0.09683629650313098	20	0
NW_004581679.1	1817856	1818856	gene-LOC101738641	312	1	0.003205128205128205	0.004801097393689987	0.4319118381618381	0	2.1195618654578996	0.11999656113533283	20	0
NW_004581679.1	1827705	1828705	gene-Mir2808a-2	619	15	0.024232633279483037	0.013412816691505217	1.5258471558956213	0	6.685130690119324	0.2686980887805831	100	0
NW_004581679.1	1846129	1847129	gene-LOC101740437	129	0	0	0.00510204081632653	0.21582100070472163	0	1.457599898052241	0.12833451513002342	12.5	0
NW_004581679.1	1840837	1841837	gene-LOC101740571	553	6	0.0108499095840868	0.011972633979475485	1.107198005932183	0	3.692096977910002	0.15700393387391526	27.2727272727273	0
NW_004581679.1	1848003	1849003	gene-LOC101740707	262	3	0.011450381679389313	0.005140932458783903	0.500533069127511	0	1.66132484744995	0.1026369918425284	12.5	0
NW_004581679.1	1854826	1855826	gene-LOC101738777	575	4	0.006956521739130435	0.004329004329004329	0.39641952250647905	0	2.418316209202831	0.10085075747333154	25	0
NW_004581679.1	1857278	1858278	gene-LOC110386829	350	6	0.017142857142857144	0.007530120481927711	0.3308479511607745	0	1.3168409094680285	0.07038810737310222	10	0
NW_004581679.1	1919956	1920956	gene-LOC101739057	463	5	0.01079913606911447	0.0051440329218107	0.5541789465426026	0	3.4438686165277237	0.16005014770218637	50	0
NW_004581679.1	1925484	1926484	gene-LOC101739204	105	3	0.02857142857142857	0.01016260162601626	2.1428571428571432	0	13.820650437312196	1.3487573769969174	100	0
NW_004581679.1	1931467	1932467	gene-LOC110386861	72	1	0.013888888888888888	0.006756756756756757	1.3888888888888888	0	11.785113019775803	1.388888888888889	100	0
NW_004581679.1	1934166	1935166	gene-LOC101740989	138	2	0.014492753623188406	0.008097165991902834	1.0869565217391304	0	9.489508813997814	0.8078006351608363	100	0
NW_004581679.1	2059648	2060648	gene-LOC101739343	439	4	0.009111617312072893	0.005164034021871203	0.501519487852062	0	2.7515315851005426	0.13132343754200798	25	0
NW_004581679.1	1952644	1953644	gene-LOC101740845	399	5	0.012531328320802004	0.004369197160021846	0.4764888411504952	0	3.7613657371694686	0.18830381392241055	50	0
NW_004581679.1	1981771	1982771	gene-TRNAE-CUC	49	0	0	0	0	0	0	0	0	0
NW_004581679.1	2088017	2089017	gene-LOC101739624	315	4	0.012698412698412698	0.006463878326996198	0.8410307592822706	0	6.244929361123895	0.3518619080021942	100	0
NW_004581679.1	2120253	2121253	gene-ACBP-like	231	0	0	0.0036253776435045317	0.23487172646836507	0	1.509738749450015	0.09933351691470814	12.5	0
NW_004581679.1	2133573	2134573	gene-LOC101741134	398	2	0.005025125628140704	0.0026455026455026454	0.42294807370184256	0	5.3791127606079705	0.2696305591368325	100	0
NW_004581679.1	2134967	2135967	gene-ACBP	336	5	0.01488095238095238	0.005964214711729622	0.7182995269019157	0	3.4823110806952946	0.18997564429368666	28.5714285714286	0
NW_004581679.1	2155861	2156861	gene-LOC101741277	234	1	0.004273504273504274	0.0030651340996168583	0.22079772079772095	0	1.842942570971602	0.12047692476685959	20	0
NW_004581679.1	2162274	2163274	gene-LOC105842205	274	1	0.0036496350364963502	0.001375515818431912	0.12165450121654489	0	2.0137403111005874	0.12165450121654489	33.3333333333333	0
NW_004581679.1	2171559	2172559	gene-Time	145	2	0.013793103448275862	0.007739938080495356	1.1740558292282435	0	8.784089157475512	0.7294788991605866	100	0
NW_004581679.1	2195038	2196038	gene-LOC105841985	365	2	0.005479452054794521	0.00306044376434583	0.33512720156555764	0	2.7722426413319265	0.145105811769781	33.3333333333333	0
NW_004581679.1	2233282	2234282	gene-LOC101739904	363	5	0.013774104683195593	0.004123711340206186	0.6770181150346438	0	6.445368485672125	0.3382941118390118	100	0
NW_004581679.1	2215821	2216821	gene-LOC101741415	162	2	0.012345679012345678	0.0022002200220022	0.32921810699588455	0	3.0457717479837014	0.2392984285495201	33.3333333333333	0
NW_004581679.1	2241115	2242115	gene-LOC101740169	497	4	0.008048289738430584	0.003943908851884312	0.38150257969171447	0	3.2794233604237983	0.14710224189730725	50	0
NW_004581679.1	2258464	2259464	gene-TRNAG-GCC	612	4	0.006535947712418301	0.005868544600938967	0.5629138472275728	0	2.6661988778307864	0.10777470188431	25	0
NW_004581679.1	2258159	2259159	gene-LOC101740438	516	4	0.007751937984496124	0.005533199195171026	0.5076722373234002	0	2.5992243630657863	0.11442447231024591	20	0
NW_004581679.1	2289028	2290028	gene-TRNAG-GCC-2	341	3	0.008797653958944282	0.0050568900126422255	0.6907787552948844	0	6.333791811604172	0.34299405667048105	100	0
NW_004581679.1	2775514	2776514	gene-Ero1	288	2	0.006944444444444444	0.004267425320056899	0.4750881834215168	0	2.534792889750638	0.149364103437177	20	0
NW_004581679.1	2819220	2820220	gene-LOC692847	428	2	0.004672897196261682	0.004554865424430642	0.4067175036801208	0	2.7205881505989495	0.13150459184246283	33.3333333333333	0
NW_004581679.1	2788069	2789069	gene-LOC110386874	469	6	0.01279317697228145	0.012445550715619166	1.4297175224680556	0	7.514624477599547	0.3469931180361829	100	0
NW_004581679.1	2805430	2806430	gene-LOC110386873	186	0	0	0.006230529595015576	0.7008448540706608	0	2.975379070416624	0.2181653783857564	16.6666666666667	0
NW_004581679.1	2824996	2825996	gene-LOC101741699	262	4	0.015267175572519083	0.005263157894736842	0.8215194474736461	0	6.825442251122222	0.42167723050996264	100	0
NW_004581679.1	2851517	2852517	gene-LOC101741846	316	1	0.0031645569620253164	0.005905511811023622	0.4911684658520102	0	2.7983476672022483	0.15741935514769073	33.3333333333333	0
NW_004581679.1	2855009	2856009	gene-LOC101741997	258	1	0.003875968992248062	0.008033419023136246	0.8204281152297571	0	2.8049445626937994	0.17462822080936535	16.6666666666667	0
NW_004581679.1	2859683	2860683	gene-LOC101742239	408	4	0.00980392156862745	0.0069172932330827065	0.6697347771093446	0	3.1378230593006973	0.15534538962310696	33.3333333333333	0
NW_004581679.1	2896557	2897557	gene-LOC101740708	385	23	0.05974025974025974	0.028153644696639023	2.783419787651624	0	6.970246978350422	0.3552366796142885	52.3809523809524	0
NW_004581679.1	2900393	2901393	gene-Jm	205	1	0.004878048780487805	0.003061849357011635	0.27115431993480765	0	1.8647557495514109	0.1302401909697209	20	0
NW_004581679.1	2901704	2902704	gene-LOC101742474	429	2	0.004662004662004662	0.004964953271028037	0.6012001466546921	0	3.9163658595218354	0.18908392548175706	50	0
NW_004581679.1	3016179	3017179	gene-LOC101742617	216	2	0.009259259259259259	0.007526342197691922	0.7942520442520444	0	3.1080286020841315	0.2114745605856063	20	0
NW_004581679.1	3015862	3016862	gene-LOC101743054	180	2	0.011111111111111112	0.007262569832402235	0.8007455507455508	0	3.0878513510642454	0.23015485084647405	20	0
NW_004581679.1	3027736	3028736	gene-LOC101743201	362	1	0.0027624309392265192	0.006092916984006093	0.6239716391650092	0	2.488744013605623	0.13080548129637573	20	0
NW_004581679.1	3027150	3028150	gene-LOC101743337	365	2	0.005479452054794521	0.00943643512450852	1.0166844526232117	0	3.4718314316424226	0.18172396265222823	33.3333333333333	0
NW_004581679.1	3087144	3088144	gene-LOC693101	282	1	0.0035460992907801418	0.002560819462227913	0.2338736913205	0	2.05912160698076	0.12261890729703888	25	0
