chr	start	end	strand	pvalue	qvalue	meth.diff
Spis.scaffold232|size477661	442099	442599	*	5.64227693134776e-05	0.00959327224303569	-20.1694396243748
Spis.scaffold296|size406519	16509	17009	*	6.60617180913453e-05	0.0111408147986912	-0.642077765554558
Spis.scaffold505|size229340	122592	123092	*	6.87304189733785e-05	0.0114973964798771	1.63073365829271
Spis.scaffold400|size300265	142774	143274	*	7.01321255055099e-05	0.0116380224366137	2.73708977241272
Spis.scaffold378|size318656	231820	232320	*	7.12429529315826e-05	0.0117285296153744	3.58474093156366
Spis.scaffold263|size433861	395819	396319	*	7.18998570366294e-05	0.0117434717582232	-1.36813903794739
Spis.scaffold504|size229447	142066	142566	*	7.61711445294815e-05	0.0123439090561839	-0.349818545276475
Spis.scaffold305|size395878	328575	329075	*	8.23412082376625e-05	0.013202228551635	-1.17233294255569
Spis.scaffold226|size489219	221106	221606	*	8.28671151029957e-05	0.013202228551635	-1.33413578614864
Spis.scaffold298|size402599	37943	38443	*	8.38754645942186e-05	0.013202228551635	-3.18034280798729
Spis.scaffold16|size1433473	421321	421821	*	8.40134803525423e-05	0.013202228551635	-12.9794986397202
Spis.scaffold10|size1615166	777348	777848	*	9.00251234918768e-05	0.0139610174480964	-0.534997679092857
Spis.scaffold401|size298607	64581	65081	*	9.01881890309739e-05	0.0139610174480964	3.56164383561644
Spis.scaffold53|size1026093	888955	889455	*	9.12445947538092e-05	0.0140199214367851	-7.57575757575758
Spis.scaffold748|size127473	47344	47844	*	9.34104131658185e-05	0.0142471693449791	-0.951814042477848
Spis.scaffold413|size294101	233700	234200	*	9.46713126380684e-05	0.0143340869115263	1.23109513160896
Spis.scaffold763|size122872	200	700	*	9.71858265214106e-05	0.0145659311103746	0.695249130938586
Spis.scaffold12|size1521465	781212	781712	*	9.76069742349211e-05	0.0145659311103746	2.50923439422129
Spis.scaffold139|size630325	525252	525752	*	9.84599307954582e-05	0.0145882666294604	-4.69240199341774
Spis.scaffold215|size501127	27378	27878	*	0.000101191358497216	0.014830838560078	2.41370874641126
Spis.scaffold16|size1433473	469244	469744	*	0.000101527069322336	0.014830838560078	12.0720223054155
Spis.scaffold111|size715395	495566	496066	*	0.000103327112697136	0.0148338551857508	-0.656211794277581
Spis.scaffold411|size294481	282457	282957	*	0.000103520980455334	0.0148338551857508	1.54481425460758
Spis.scaffold1|size2969787	2722820	2723320	*	0.000103693094524364	0.0148338551857508	5.29259014601034
Spis.scaffold96|size773654	83665	84165	*	0.00010761162113496	0.0150683759993684	1.87573308654995
Spis.scaffold141|size628043	589437	589937	*	0.000108363217691219	0.0150683759993684	2.02956214200592
Spis.scaffold767|size122077	13661	14161	*	0.000108707142828318	0.0150683759993684	0.376457183055734
Spis.scaffold381|size316442	122769	123269	*	0.000108921221989417	0.0150683759993684	3.92592592592593
Spis.scaffold197|size528546	117706	118206	*	0.000109662078920216	0.0150683759993684	3.06122448979592
Spis.scaffold190|size540968	452339	452839	*	0.000109691050085976	0.0150683759993684	1.27413264101959
Spis.scaffold49|size1052455	893017	893517	*	0.000110906287221745	0.0150809609450721	8.92762704262313
Spis.scaffold575|size187578	166852	167352	*	0.000111236737877153	0.0150809609450721	5.88163457813263
Spis.scaffold591|size179239	51352	51852	*	0.00011379278457681	0.0152417782894511	-4.54408174340868
Spis.scaffold167|size590539	418108	418608	*	0.000113892502703416	0.0152417782894511	-5.4862533358158
Spis.scaffold17|size1420312	738315	738815	*	0.000119182426938562	0.0158474659844569	0.665188470066519
Spis.scaffold119|size685484	6813	7313	*	0.000120211331826934	0.0158824668716797	-11.6037728713306
Spis.scaffold24|size1311709	892619	893119	*	0.000127176568746683	0.0166322593998754	12.9528345788508
Spis.scaffold307|size394247	267456	267956	*	0.000127490015004888	0.0166322593998754	0.774102744546094
Spis.scaffold884|size94708	62319	62819	*	0.000130030363040282	0.0168477522923334	13.3996572024741
Spis.scaffold363|size335475	302860	303360	*	0.000130993076323676	0.0168477522923334	-1.07642626480086
Spis.scaffold157|size599211	480123	480623	*	0.000131578454617563	0.0168477522923334	-5.00491894057213
Spis.scaffold518|size215602	16243	16743	*	0.000134595018463447	0.017128273292173	12.4534821903243
Spis.scaffold305|size395878	322364	322864	*	0.000141828815982039	0.0179387769985265	1.51303088803089
Spis.scaffold623|size167669	157602	158102	*	0.000146063739555208	0.0183624519743492	-2.23530701768843
Spis.scaffold1464|size33639	12825	13325	*	0.00014965058089241	0.0187000393633575	-4.36624767781677
Spis.scaffold772|size121597	3485	3985	*	0.000151273007709362	0.0187895843290169	-1.21065375302663
Spis.scaffold186|size557657	422357	422857	*	0.000152611020878524	0.0188429466110691	-1.6424629326571
Spis.scaffold241|size468036	144144	144644	*	0.000155332438106258	0.0190654761578798	-6.29356897398134
Spis.scaffold69|size919006	705495	705995	*	0.00015735031339714	0.0191995430528717	-1.02889905393717
Spis.scaffold727|size136689	44220	44720	*	0.000163089980851637	0.0197835111983985	11.6492041266316
Spis.scaffold17|size1420312	1171669	1172169	*	0.000166943516446485	0.0201332233752551	3.04878048780488
Spis.scaffold847|size101546	59812	60312	*	0.000170013786893553	0.0203849776500919	1.29532276586532
Spis.scaffold37|size1173565	191298	191798	*	0.000175121906502939	0.0208767759385914	4.13356201093365
Spis.scaffold56|size1009785	475314	475814	*	0.000180235715904509	0.0213636280954034	-2.30179028132992
Spis.scaffold4|size2353699	1093930	1094430	*	0.000188164972574026	0.0220765534785875	-1.5440967102912
Spis.scaffold44|size1080988	338754	339254	*	0.000188378935412303	0.0220765534785875	-1.6
Spis.scaffold615|size171545	132381	132881	*	0.000198518511536363	0.0231341320253441	-2.20699691457683
Spis.scaffold357|size340050	218238	218738	*	0.000202368501340667	0.0234510388585937	5.71583122971511
Spis.scaffold219|size494656	188378	188878	*	0.000204203014684462	0.0235321628976107	3.56705253551201
Spis.scaffold42|size1089185	499936	500436	*	0.00023476489086886	0.0269046146153611	-12.0272525027809
Spis.scaffold1145|size58139	48154	48654	*	0.000239558546234804	0.0273031328785627	6.52642403648395
Spis.scaffold179|size567557	180333	180833	*	0.000243181349390096	0.0275645797788555	-0.85801764519491
Spis.scaffold278|size418646	125880	126380	*	0.000247498911327652	0.0279015077045461	-0.848742014649956
Spis.scaffold1402|size37600	25940	26440	*	0.000251915723743317	0.0282459215752294	-1.02355986144018
Spis.scaffold170|size588781	0	341	*	0.000258177309474753	0.0287923642687615	-16.8427536772941
Spis.scaffold1309|size43036	4744	5244	*	0.000263935044647149	0.0292770728831415	-0.221451774262526
Spis.scaffold201|size521725	434076	434576	*	0.000272057779059538	0.0299984069502496	-10.7319353959722
Spis.scaffold305|size395878	332924	333424	*	0.000273930170223959	0.0299984069502496	-2.45968556763529
Spis.scaffold297|size403751	224472	224972	*	0.000274915940771199	0.0299984069502496	7.34587124573033
Spis.scaffold588|size181031	32918	33418	*	0.000276222694745841	0.0299984069502496	2.22101697343121
Spis.scaffold75|size873582	691737	692237	*	0.000280593733779149	0.0303143975136526	2.78331908425952
Spis.scaffold377|size320863	238817	239317	*	0.00028904385790804	0.031065520743478	-2.55000167790865
Spis.scaffold2|size2439915	1425446	1425946	*	0.000296899697224882	0.0317453578169909	-1.35593220338983
Spis.scaffold495|size237585	52526	53026	*	0.000311804343127562	0.0331680355800588	-0.854101686190442
Spis.scaffold152|size614827	90549	91049	*	0.000315449311001519	0.0333845643733395	1.83965976972219
Spis.scaffold155|size602519	155465	155965	*	0.000317203580650284	0.0333998146480129	-13.3701188455008
Spis.scaffold2333|size9221	7348	7848	*	0.000323484594345226	0.0338891451670024	-1.10408519843581
Spis.scaffold554|size198497	25997	26497	*	0.000346532239430557	0.0361212499672613	1.07835309741524
Spis.scaffold256|size439445	7987	8487	*	0.000348571786228443	0.03615217562259	-0.392349190779794
Spis.scaffold910|size89035	26445	26945	*	0.00037157488962557	0.0383462149022306	1.61812297734628
Spis.scaffold623|size167669	130432	130932	*	0.000375653730476143	0.0385752312609555	-2.22987169212057
Spis.scaffold857|size100026	58479	58979	*	0.000381895840105596	0.0390230393296138	0.585106382978723
Spis.scaffold644|size163262	68641	69141	*	0.000385966372624955	0.0392456478593634	16.6338582677165
Spis.scaffold33|size1214876	560075	560575	*	0.000391572202253235	0.0396214344251862	1.86152061152061
Spis.scaffold935|size84530	265	765	*	0.000397818062653588	0.0400199169126907	8.11160076527393
Spis.scaffold171|size587181	234149	234649	*	0.000399498571312061	0.0400199169126907	-6.18774469634891
Spis.scaffold840|size102805	20948	21448	*	0.000401298296161849	0.0400199169126907	8.97129186602871
Spis.scaffold906|size89551	84946	85446	*	0.000413903958126033	0.0408845612856489	-1.67597765363128
Spis.scaffold5|size2105177	904327	904827	*	0.000415113375730053	0.0408845612856489	-0.634920634920635
Spis.scaffold379|size316768	192393	192893	*	0.00041588149394024	0.0408845612856489	-1.48182401155406
Spis.scaffold97|size745624	596592	597092	*	0.00041843554777834	0.0409416096576943	0.91195459413522
Spis.scaffold859|size99548	14486	14986	*	0.000422746823640025	0.041169249639788	-7.46872620686662
Spis.scaffold33|size1214876	717098	717598	*	0.000425079814380559	0.0412030068733758	2.32728759815546
Spis.scaffold309|size390568	359900	360400	*	0.000450989387654227	0.0435111001602637	1.89137036435733
Spis.scaffold324|size371366	333671	334171	*	0.000463695296923977	0.0445298407197531	2.72709202941761
Spis.scaffold261|size435758	62727	63227	*	0.000466592258395389	0.0446015546315894	7.35433557418791
Spis.scaffold3|size2404842	1588081	1588581	*	0.000477946803551521	0.0454773625197508	0.729394602479942
Spis.scaffold525|size211948	50502	51002	*	0.000482422562497414	0.0456936339394949	-2.82626074212244
Spis.scaffold87|size810829	141097	141597	*	0.000491136037133458	0.0460588114262484	-0.440780888516416
Spis.scaffold178|size568314	167765	168265	*	0.00049371977123298	0.0460588114262484	1.54215489379813
Spis.scaffold316|size380214	116674	117174	*	0.000494534992369184	0.0460588114262484	2.41320844313107
Spis.scaffold12|size1521465	636197	636697	*	0.000499761319355938	0.0460588114262484	1.28654970760234
Spis.scaffold275|size422897	150915	151415	*	0.000500782149981062	0.0460588114262484	-2.68824893685375
Spis.scaffold77|size865837	501414	501914	*	0.000500805626600305	0.0460588114262484	1.29485459673838
Spis.scaffold286|size414708	240670	241170	*	0.000501821152949455	0.0460588114262484	-1.85695994397184
Spis.scaffold181|size566628	27449	27949	*	0.000517297508586941	0.0472701228911938	1.53935185185185
Spis.scaffold1096|size63181	2000	2500	*	0.000538254362986782	0.0489694147463732	12.7842696629214
Spis.scaffold297|size403751	42333	42833	*	0.000549206551745377	0.0497476338230443	-8.11603620329543
Spis.scaffold124|size669885	293751	294251	*	0.000570293162998043	0.0513948744032264	-0.589391557707976
Spis.scaffold795|size116589	109290	109790	*	0.000572347232477933	0.0513948744032264	-32.1235521235521
Spis.scaffold405|size297075	232873	233373	*	0.000577182895987869	0.0516056995770136	-2.70482804290432
Spis.scaffold371|size323333	221458	221958	*	0.000585462585291468	0.0519491316348118	-6.15194474736459
Spis.scaffold254|size443959	41498	41998	*	0.00058903930946837	0.0519491316348118	-4.01877965712536
Spis.scaffold480|size244216	3842	4342	*	0.000590175664296324	0.0519491316348118	-0.533333333333333
Spis.scaffold249|size453032	21071	21571	*	0.000591041660100383	0.0519491316348118	-2.39016359278941
Spis.scaffold1130|size59710	59132	59632	*	0.000602665242866229	0.0527472717103684	0.296643587926366
Spis.scaffold113|size707910	388744	389244	*	0.000608445062026894	0.0530293880645085	-1.07477009990291
Spis.scaffold634|size165276	25678	26178	*	0.000623210323535771	0.0536781797770918	-14.770523594053
Spis.scaffold179|size567557	348959	349459	*	0.000626004591963418	0.0536781797770918	3.14483959773021
Spis.scaffold114|size706942	71604	72104	*	0.000626216634735672	0.0536781797770918	-2.06881136580447
Spis.scaffold123|size673121	137979	138479	*	0.0006262402029157	0.0536781797770918	-1.32239382239382
Spis.scaffold16|size1433473	481889	482389	*	0.000635078100012175	0.0542117048285739	8.04723502304148
Spis.scaffold514|size221311	35799	36299	*	0.000654756879216674	0.0556624663389714	1.26227449885248
Spis.scaffold502|size231585	101539	102039	*	0.000663402491844819	0.0561641389817867	0.795053003533569
Spis.scaffold661|size156033	18966	19466	*	0.000666914689392619	0.0561641389817867	-5.17709481701313
Spis.scaffold495|size237585	178992	179492	*	0.000668780892947676	0.0561641389817867	10.9732472324723
Spis.scaffold114|size706942	193328	193828	*	0.00068301204278627	0.057127981858267	22.4696356275304
Spis.scaffold717|size138466	45920	46420	*	0.000698108072864464	0.0581561321695488	0.646087580760948
Spis.scaffold52|size1038877	270299	270799	*	0.000718357610510297	0.0596036547329101	-0.486352850255064
Spis.scaffold347|size352152	340027	340527	*	0.00072383568036895	0.0598189061844928	-2.75428168561064
Spis.scaffold246|size457453	71995	72495	*	0.000727129457692719	0.0598526522823256	1.71526586620926
Spis.scaffold574|size187860	145381	145881	*	0.000741198210340892	0.060360136858196	-1.52437255517119
Spis.scaffold370|size326875	75548	76048	*	0.000743000948853292	0.060360136858196	-1.61238761238761
Spis.scaffold63|size975948	961036	961536	*	0.00074531436592633	0.060360136858196	-6.00896940118281
Spis.scaffold1247|size47533	32977	33477	*	0.00074747193945788	0.060360136858196	3.19342896490874
Spis.scaffold96|size773654	84880	85380	*	0.000747844213016947	0.060360136858196	2.11138596895699
Spis.scaffold126|size661918	300206	300706	*	0.000766807263307798	0.0616507996099899	2.5913653521708
Spis.scaffold3867|size1588	10	510	*	0.00077034838155919	0.0616963699713228	0.476635624569505
Spis.scaffold41|size1098636	788127	788627	*	0.000774819922189367	0.0618158197129447	-0.700700700700701
Spis.scaffold497|size236041	6620	7120	*	0.000779402342165936	0.0619431662904245	-0.63752276867031
Spis.scaffold37|size1173565	933696	934196	*	0.00078865625119933	0.0624393912874122	-0.180738445649367
Spis.scaffold82|size829494	64152	64652	*	0.000826840093684508	0.0650626237793119	1.98070187977986
Spis.scaffold554|size198497	73792	74292	*	0.000828062844570452	0.0650626237793119	1.82549047653103
Spis.scaffold316|size380214	282715	283215	*	0.000843985199139194	0.0658355043941675	4.58671763019589
Spis.scaffold1272|size45718	28275	28775	*	0.000848695844678889	0.0658355043941675	0.849253939478455
Spis.scaffold1076|size65286	22798	23298	*	0.000849826839971262	0.0658355043941675	5.6173404060728
Spis.scaffold44|size1080988	678487	678987	*	0.0008508537857855	0.0658355043941675	-0.909090909090909
Spis.scaffold143|size627300	107062	107562	*	0.00085376873211451	0.0658355043941675	1.1968085106383
Spis.scaffold342|size357161	163652	164152	*	0.000870483461375305	0.0668757956207209	0.985221674876847
Spis.scaffold365|size332963	209242	209742	*	0.000881298173023913	0.0672879715994856	0.844277673545966
Spis.scaffold256|size439445	394621	395121	*	0.000882336283931781	0.0672879715994856	1.24133078194253
Spis.scaffold258|size438219	404591	405091	*	0.000911547290325746	0.0692610002412898	7.03203955768746
Spis.scaffold758|size123632	59473	59973	*	0.000924776968207172	0.0700097688871017	0.631374976759669
Spis.scaffold172|size585169	507924	508424	*	0.000929749373265344	0.0701302524504235	7.3396435076763
Spis.scaffold212|size504125	292559	293059	*	0.000936498356315053	0.0703833832745696	-11.2379949121962
Spis.scaffold14|size1462766	1007410	1007910	*	0.000944077214967875	0.0706968313302494	11.7720139494333
Spis.scaffold435|size277460	96991	97491	*	0.000953580839831462	0.0709660427559343	-10.0255009107468
Spis.scaffold2802|size5005	3949	4449	*	0.000954764117632318	0.0709660427559343	-7.61323635438314
