chr	start	end	strand	pvalue	qvalue	meth.diff
Spis.scaffold237|size471019	327638	328638	*	3.63444350320009e-07	8.67798824148356e-05	1.08235097546624
Spis.scaffold8|size1762381	531409	532409	*	4.0002315746806e-07	9.43630628051353e-05	1.93785215784617
Spis.scaffold309|size390568	283878	284878	*	4.14637680933954e-07	9.66461300023089e-05	1.60460574129899
Spis.scaffold97|size745624	397806	398806	*	4.2985508066398e-07	9.90143466321211e-05	-2.58958733882969
Spis.scaffold255|size440107	196336	197336	*	4.37814455489534e-07	9.96750892022595e-05	-1.59072590204353
Spis.scaffold200|size522660	475001	476001	*	4.54528446466687e-07	0.000102290853762067	3.84370522313452
Spis.scaffold41|size1098636	53681	54681	*	4.70648288576021e-07	0.000103374129118942	1.60853174442428
Spis.scaffold746|size127788	91182	92182	*	4.75016578623516e-07	0.000103374129118942	0.939572401639281
Spis.scaffold73|size911406	734917	735917	*	4.75181348611917e-07	0.000103374129118942	15.9853978951481
Spis.scaffold63|size975948	268418	269418	*	5.02983569337113e-07	0.00010821996611971	-1.59496100195759
Spis.scaffold213|size503823	226280	227280	*	5.20692354328163e-07	0.000110408929200437	2.57077502166227
Spis.scaffold17|size1420312	424820	425820	*	5.24435592678699e-07	0.000110408929200437	-1.58323313827963
Spis.scaffold35|size1181234	512586	513586	*	5.53384302782125e-07	0.00011526407509553	-2.7329229003055
Spis.scaffold97|size745624	398068	399068	*	6.06895179464747e-07	0.00012507919288239	-1.94887828886379
Spis.scaffold3|size2404842	1587331	1588331	*	6.20024354891282e-07	0.000126453980227727	1.10804469178032
Spis.scaffold471|size247972	209839	210839	*	6.34774154442563e-07	0.000128127540278699	-0.491005052808663
Spis.scaffold16|size1433473	1076239	1077239	*	6.43807990438305e-07	0.00012862496639808	0.496907933643509
Spis.scaffold228|size482955	246622	247622	*	6.79741712978423e-07	0.00013443232646427	0.470633647920408
Spis.scaffold169|size589017	334920	335920	*	7.10024913852696e-07	0.000139017212276985	9.48225135913016
Spis.scaffold169|size589017	284863	285863	*	7.31493196993182e-07	0.000141427905943207	0.728150276657992
Spis.scaffold330|size369098	207970	208970	*	7.36784185143124e-07	0.000141427905943207	12.3014764100415
Spis.scaffold724|size137401	76080	77080	*	7.54903046597673e-07	0.000143499021893221	2.00401107405227
Spis.scaffold18|size1380961	1026390	1027390	*	9.41095293891383e-07	0.0001771720661477	0.745434215430488
Spis.scaffold484|size241899	131242	132242	*	1.02677861445195e-06	0.000191461961165504	5.05380338411709
Spis.scaffold17|size1420312	961126	962126	*	1.04018749694496e-06	0.000192132463599751	5.87423234951422
Spis.scaffold57|size1004199	810320	811320	*	1.29185730559424e-06	0.000233487389779823	0.916563888740113
Spis.scaffold181|size566628	281201	282201	*	1.29830292831972e-06	0.000233487389779823	6.34478725357524
Spis.scaffold141|size628043	588687	589687	*	1.29985509418316e-06	0.000233487389779823	-16.4864151938802
Spis.scaffold422|size288843	40422	41422	*	1.36859308937987e-06	0.000243599641640189	5.71822547076665
Spis.scaffold82|size829494	735674	736674	*	1.38269494913553e-06	0.000243892466139077	3.73833757421544
Spis.scaffold550|size203200	117245	118245	*	1.43108206798067e-06	0.000250173615325733	3.30251197137806
Spis.scaffold525|size211948	50752	51752	*	1.49364824178147e-06	0.000258800359937689	-2.64944275582573
Spis.scaffold701|size143161	5665	6665	*	1.5705382704993e-06	0.000269735842794426	-1.66647652729451
Spis.scaffold793|size116787	40422	41422	*	1.59279688762591e-06	0.000270415852149066	4.27074804145734
Spis.scaffold175|size571308	549397	550397	*	1.60212039371807e-06	0.000270415852149066	-0.892796462656364
Spis.scaffold399|size300427	8480	9480	*	1.69610293259061e-06	0.000283831982600416	-1.3833267809396
Spis.scaffold176|size570284	264023	265023	*	1.73414222437342e-06	0.000285829818845085	-3.94714309508003
Spis.scaffold68|size919859	739386	740386	*	1.73723874994851e-06	0.000285829818845085	5.86575462743819
Spis.scaffold84|size826924	267995	268995	*	1.96780052881223e-06	0.000321066367408958	-1.32070943270954
Spis.scaffold180|size566953	340819	341819	*	2.08164098822652e-06	0.000336833631752232	-3.87536620163143
Spis.scaffold25|size1300669	839815	840815	*	2.12028279765616e-06	0.000340274141272697	-0.97125231829299
Spis.scaffold430|size283393	276460	277460	*	2.18161527267311e-06	0.000347270619138413	-0.45594373670208
Spis.scaffold933|size84965	70469	71469	*	2.31038006228234e-06	0.000364801596636071	1.61314322653039
Spis.scaffold449|size266541	167032	168032	*	2.62031135299764e-06	0.000410428842689357	-2.19485694778167
Spis.scaffold692|size146776	128912	129912	*	2.92099201613449e-06	0.000453894387169003	-1.26367931258669
Spis.scaffold476|size246050	100157	101157	*	3.072963271916e-06	0.000473749359854364	1.19192180198975
Spis.scaffold9|size1734603	766574	767574	*	3.21366736820617e-06	0.000491570645529996	1.47494124207224
Spis.scaffold108|size721958	225270	226270	*	3.52905600779638e-06	0.000535286345607021	-1.25229741019215
Spis.scaffold1000|size75405	0	748	*	3.55413999289204e-06	0.000535286345607021	-4.55968562569225
Spis.scaffold480|size244216	3092	4092	*	3.61877394965774e-06	0.000540860352868651	-0.650644048072872
Spis.scaffold859|size99548	13736	14736	*	3.82535985491602e-06	0.000567405253025541	-8.6296240576367
Spis.scaffold77|size865837	471263	472263	*	3.90360845950708e-06	0.000574658185236531	2.97403143163821
Spis.scaffold1093|size63234	33022	34022	*	4.02465338308981e-06	0.000588055982453768	-3.21594263116557
Spis.scaffold1|size2969787	2132966	2133966	*	4.09570020545393e-06	0.000591503832815087	-1.62448776137172
Spis.scaffold188|size549849	45679	46679	*	4.1254276928911e-06	0.000591503832815087	-1.7689138108341
Spis.scaffold173|size582345	475580	476580	*	4.13888293363811e-06	0.000591503832815087	0.807100791306568
Spis.scaffold1|size2969787	2424866	2425866	*	4.19056825296886e-06	0.000594550597132771	-0.460829493087558
Spis.scaffold296|size406519	191440	192440	*	4.23713658504988e-06	0.000596832756732952	-1.20506372222619
Spis.scaffold61|size983101	772642	773642	*	4.3063258098058e-06	0.000602245878535698	-3.82537232363468
Spis.scaffold1013|size73035	51963	52963	*	4.53011246711931e-06	0.000623318399512134	8.5279089224885
Spis.scaffold167|size590539	417358	418358	*	4.54048357781078e-06	0.000623318399512134	-2.67117058876576
Spis.scaffold1|size2969787	1638199	1639199	*	4.55251092655693e-06	0.000623318399512134	-1.39239190687361
Spis.scaffold245|size458297	414233	415233	*	4.58890864759677e-06	0.000623938676830202	0.702247191011236
Spis.scaffold203|size521312	107070	108070	*	4.89752162804908e-06	0.000661307347268148	6.67418536270995
Spis.scaffold1502|size31708	5607	6607	*	5.1057659620824e-06	0.000684704268763578	2.51375641592215
Spis.scaffold234|size472257	154626	155626	*	5.18286150998661e-06	0.000690314915284061	5.93351984568019
Spis.scaffold192|size537840	383667	384667	*	5.46982777766068e-06	0.000723613939692778	2.19839882560366
Spis.scaffold64|size956391	116150	117150	*	5.64486171971922e-06	0.000741757637493205	1.39036768457134
Spis.scaffold167|size590539	536063	537063	*	5.79601608199066e-06	0.000756542465210898	-2.73252054319196
Spis.scaffold456|size261370	238293	239293	*	5.99965438095063e-06	0.000777736662557072	-3.29086964557996
Spis.scaffold213|size503823	179006	180006	*	6.0722920329904e-06	0.000777736662557072	-1.47382820937432
Spis.scaffold32|size1226805	622200	623200	*	6.07755664650956e-06	0.000777736662557072	-5.78512396694215
Spis.scaffold16|size1433473	1270657	1271657	*	6.36972132474956e-06	0.000809831562530263	6.40995491814083
Spis.scaffold61|size983101	418200	419200	*	6.44023221684129e-06	0.000813513597616446	8.92308470172764
Spis.scaffold831|size103815	40385	41385	*	6.53555207724361e-06	0.000820262143807074	5.27824314978568
Spis.scaffold19|size1380704	985582	986582	*	6.6419559408596e-06	0.000828306988378159	1.40061708114084
Spis.scaffold30|size1276225	618985	619985	*	6.87933970835937e-06	0.000852480898199783	1.77143540671898
Spis.scaffold607|size173227	169763	170763	*	7.01615575047829e-06	0.000863966860652934	2.01423477473398
Spis.scaffold19|size1380704	985660	986660	*	7.17982609064323e-06	0.000878595409366382	1.30637088457959
Spis.scaffold326|size370153	356335	357335	*	7.31423777332746e-06	0.000889484093091744	1.46553484139979
Spis.scaffold763|size122872	0	450	*	7.41119533775186e-06	0.000895711671166808	0.945809943416903
Spis.scaffold44|size1080988	189019	190019	*	7.88533359255838e-06	0.000947168953407275	-30.7430460999805
Spis.scaffold1063|size66746	53501	54501	*	7.96334015524798e-06	0.000950706375946262	0.67840652377843
Spis.scaffold64|size956391	864183	865183	*	8.04780578504292e-06	0.000954967365361853	-0.744720357827844
Spis.scaffold2022|size14154	12807	13807	*	8.74614917049258e-06	0.00103158205727648	-4.62991850844243
Spis.scaffold47|size1057937	118736	119736	*	9.41298011029787e-06	0.00110358466581836	15.0666666666667
Spis.scaffold378|size318656	192372	193372	*	9.91287163791583e-06	0.0011552745023755	-3.21428243440568
Spis.scaffold146|size623878	424707	425707	*	1.05593466718596e-05	0.00122333480289755	1.15340113356799
Spis.scaffold209|size506009	65506	66506	*	1.06334778140724e-05	0.00122467653117094	-4.10601945353669
Spis.scaffold43|size1082995	570571	571571	*	1.09291218823284e-05	0.00125136541074572	-1.7589993804863
Spis.scaffold2|size2439915	1886128	1887128	*	1.12545177262024e-05	0.00127876234706277	0.744612221884674
Spis.scaffold88|size810676	542095	543095	*	1.13591998408123e-05	0.00127876234706277	1.06694779201162
Spis.scaffold32|size1226805	513041	514041	*	1.13643369203372e-05	0.00127876234706277	0.743840074384007
Spis.scaffold1097|size63166	60772	61772	*	1.15613951157904e-05	0.0012935022320425	-1.85292399464562
Spis.scaffold2|size2439915	1600117	1601117	*	1.18243572380218e-05	0.00131540613137651	1.68746491352664
Spis.scaffold380|size316698	254220	255220	*	1.24661738597887e-05	0.00137897026225856	0.69362716966889
Spis.scaffold10|size1615166	667995	668995	*	1.34593280198196e-05	0.00148046574357424	-0.566373800219062
Spis.scaffold877|size96787	78578	79578	*	1.3882443690218e-05	0.00151847580751317	-6.72378405761528
Spis.scaffold1242|size47991	14854	15854	*	1.40219010203387e-05	0.00152520907102493	3.68198149630436
Spis.scaffold57|size1004199	716331	717331	*	1.42641314566377e-05	0.0015429851460344	-0.265488677527627
Spis.scaffold91|size804025	588715	589715	*	1.48737103757722e-05	0.00159952543452492	-0.978179082016554
Spis.scaffold793|size116787	41316	42316	*	1.49502086048265e-05	0.00159952543452492	4.69119286510591
Spis.scaffold263|size433861	396069	397069	*	1.51936502122614e-05	0.00161673666809865	-0.825623072434775
Spis.scaffold201|size521725	434326	435326	*	1.54167619905407e-05	0.00163161025681172	-10.537809151389
Spis.scaffold263|size433861	399011	400011	*	1.55522197990896e-05	0.00163709706080086	-0.748562296434458
Spis.scaffold341|size359216	322269	323269	*	1.58844812134549e-05	0.0016631308377772	11.7006802721088
Spis.scaffold1063|size66746	53338	54338	*	1.63022085948961e-05	0.00169778848646247	0.516176653060186
Spis.scaffold473|size246947	207345	208345	*	1.68191665677378e-05	0.00174235904783686	-1.34274705963319
Spis.scaffold58|size1000386	863503	864503	*	1.72529533421338e-05	0.00177788978384609	3.45191550544274
Spis.scaffold471|size247972	106183	107183	*	1.76323559616616e-05	0.00180747360976695	0.853354528436702
Spis.scaffold434|size278792	94408	95408	*	1.78855719946976e-05	0.00182311288579835	-1.53787898464445
Spis.scaffold10|size1615166	776598	777598	*	1.7971150540049e-05	0.00182311288579835	-0.624269715346737
Spis.scaffold67|size923395	426779	427779	*	1.83305736570103e-05	0.00184001646269595	4.07073687093774
Spis.scaffold1|size2969787	278917	279917	*	1.84842957134926e-05	0.00184001646269595	0.766368941858751
Spis.scaffold89|size807476	75676	76676	*	1.8542146322584e-05	0.00184001646269595	0.97942570096755
Spis.scaffold4|size2353699	1960879	1961879	*	1.85864711231695e-05	0.00184001646269595	-2.43829071927807
Spis.scaffold565|size191146	153861	154861	*	1.86076664022306e-05	0.00184001646269595	0.780020194161901
Spis.scaffold153|size607975	261700	262700	*	1.88143197495002e-05	0.00185110234798061	2.48774182085793
Spis.scaffold785|size119039	78818	79818	*	1.95049017427504e-05	0.0019094520580275	2.37305035401229
Spis.scaffold1214|size50811	11253	12253	*	2.09138872932285e-05	0.00202711497198939	18.2548568959082
Spis.scaffold1214|size50811	11267	12267	*	2.09138872932285e-05	0.00202711497198939	18.2548568959082
Spis.scaffold1182|size53529	29017	30017	*	2.1031825420893e-05	0.00202850423039057	-0.83816344696841
Spis.scaffold818|size110821	45408	46408	*	2.13819062782391e-05	0.00203418738165105	-5.33001620124977
Spis.scaffold335|size365936	129158	130158	*	2.14024351037261e-05	0.00203418738165105	1.65892068647994
Spis.scaffold335|size365936	129171	130171	*	2.14024351037261e-05	0.00203418738165105	1.65892068647994
Spis.scaffold614|size172302	93074	94074	*	2.17146111689029e-05	0.00205388772399075	-1.1524219391488
Spis.scaffold555|size198458	26632	27632	*	2.26969288622509e-05	0.00213647959342387	2.42481948226669
Spis.scaffold3|size2404842	2347752	2348752	*	2.30480972812027e-05	0.00215915479832506	-1.64970555649736
Spis.scaffold241|size468036	219567	220567	*	2.3462469711275e-05	0.00218750683033297	4.2414380591914
Spis.scaffold85|size820951	194872	195872	*	2.42351124075565e-05	0.00223989421317983	2.55595634480207
Spis.scaffold2|size2439915	1088932	1089932	*	2.4253162754241e-05	0.00223989421317983	-1.92073655929078
Spis.scaffold847|size101546	59062	60062	*	2.62388636850484e-05	0.00241190616370941	1.07226485095718
Spis.scaffold399|size300427	202002	203002	*	2.65541271094265e-05	0.00242947952871768	1.3865127258651
Spis.scaffold159|size594704	50132	51132	*	2.68438221594407e-05	0.00244456100955379	-3.99932356599136
Spis.scaffold130|size653794	203727	204727	*	2.73572447327816e-05	0.00247978250620018	0.994708861622092
Spis.scaffold28|size1278021	208849	209849	*	2.87861860883091e-05	0.00259728365352135	1.64172314257028
Spis.scaffold11|size1552712	389165	390165	*	3.06859027891003e-05	0.00275358202378732	-1.86492526234363
Spis.scaffold1171|size55263	14136	15136	*	3.07997467203824e-05	0.00275358202378732	-1.61947654135744
Spis.scaffold3|size2404842	1895429	1896429	*	3.16294656879841e-05	0.00281490772043677	-1.72404508410947
Spis.scaffold94|size793893	471919	472919	*	3.22661751479364e-05	0.00285857901194872	1.60794855789383
Spis.scaffold533|size209938	199873	200873	*	3.24789564904577e-05	0.0028644686960902	0.998420180499942
Spis.scaffold85|size820951	701447	702447	*	3.31305099771258e-05	0.00290882936266576	-1.86726638936849
Spis.scaffold4|size2353699	414538	415538	*	3.36554418895089e-05	0.00294039667663614	-2.49055432431711
Spis.scaffold346|size353960	52866	53866	*	3.40118353203519e-05	0.00294039667663614	-1.79004693848059
Spis.scaffold296|size406519	201942	202942	*	3.41382941367492e-05	0.00294039667663614	-0.65166216566293
Spis.scaffold345|size354602	278833	279833	*	3.41688780887561e-05	0.00294039667663614	2.05331530965775
Spis.scaffold165|size591506	566564	567564	*	3.43249945414715e-05	0.00294039667663614	-3.11081314918078
Spis.scaffold130|size653794	397318	398318	*	3.43911278025993e-05	0.00294039667663614	-2.61925199264255
Spis.scaffold433|size279689	86994	87994	*	3.4849851006758e-05	0.00296666205754459	-1.13752816728893
Spis.scaffold56|size1009785	286035	287035	*	3.66366151197389e-05	0.00309306594248692	2.23054451599833
Spis.scaffold815|size111472	73751	74751	*	3.66506917859342e-05	0.00309306594248692	1.50659133709981
Spis.scaffold727|size136689	120430	121430	*	3.92777364743443e-05	0.00330054393702766	11.0319307442169
Spis.scaffold360|size338342	55876	56876	*	4.01241402686514e-05	0.00335725918037114	3.82413543147092
Spis.scaffold988|size77156	24888	25888	*	4.03481638088912e-05	0.00336163766109993	-2.41448692152917
Spis.scaffold352|size344925	336716	337716	*	4.10364907946946e-05	0.00340449891300629	0.557740986269512
Spis.scaffold1243|size47829	25953	26953	*	4.13925502689037e-05	0.00341954896137651	-3.3030545745804
Spis.scaffold98|size741662	117427	118427	*	4.2760563521579e-05	0.00351772147767511	-5.29611082879128
Spis.scaffold1725|size22433	19434	20434	*	4.34836789254729e-05	0.00354577145079709	-1.42234720665144
Spis.scaffold332|size367596	196715	197715	*	4.36345740690088e-05	0.00354577145079709	0.980143557062278
Spis.scaffold579|size186156	139226	140226	*	4.36448287708756e-05	0.00354577145079709	1.58776391598476
Spis.scaffold1045|size68954	52709	53709	*	4.39668396224896e-05	0.0035571720461097	1.97362395823793
Spis.scaffold334|size366147	279905	280905	*	4.54725994383323e-05	0.00366385683451371	-0.666925116831518
Spis.scaffold50|size1046718	55002	56002	*	4.66118077459544e-05	0.00372735513832326	-1.79837640698777
Spis.scaffold612|size172580	159245	160245	*	4.66414314509318e-05	0.00372735513832326	-2.01440140323046
Spis.scaffold418|size292227	151061	152061	*	4.74012738107082e-05	0.00377267933314946	-0.335313769533232
Spis.scaffold254|size443959	32823	33823	*	4.7897249381327e-05	0.00379526383796161	-6.7506469132994
Spis.scaffold276|size422741	142211	143211	*	4.80727166941388e-05	0.00379526383796161	2.20522847678159
Spis.scaffold2237|size10504	6559	7559	*	4.83914386959358e-05	0.00380508335050582	0.893591980844933
Spis.scaffold49|size1052455	802545	803545	*	4.88880882230083e-05	0.00382875902279895	-1.13415942128203
Spis.scaffold12|size1521465	781462	782462	*	4.92732079367727e-05	0.00384354618477089	2.44706234087768
Spis.scaffold82|size829494	470666	471666	*	5.08291076844886e-05	0.00394918003119526	5.37723990762665
Spis.scaffold47|size1057937	130340	131340	*	5.22244737738714e-05	0.0040384583206732	21.6514459665145
Spis.scaffold78|size860928	751823	752823	*	5.23907160461696e-05	0.0040384583206732	-5.02252252252252
Spis.scaffold509|size226184	42989	43989	*	5.34892019559088e-05	0.00410696427840833	-3.14614665317942
Spis.scaffold139|size630325	277593	278593	*	5.47350772294922e-05	0.00418620755729526	-1.7550088052649
Spis.scaffold562|size194298	75183	76183	*	5.68785575181906e-05	0.00433321699714526	8.59841440736028
Spis.scaffold415|size292993	213833	214833	*	5.72174317845713e-05	0.00434213820150096	-2.19911124045676
Spis.scaffold746|size127788	115169	116169	*	5.83140220580703e-05	0.00440827034164276	3.55553514607765
Spis.scaffold40|size1103938	424291	425291	*	5.89814447258388e-05	0.00444157546819453	8.42190016103059
Spis.scaffold244|size460160	22857	23857	*	6.3757923674341e-05	0.00478287075865342	1.62395664444845
Spis.scaffold72|size914853	8419	9419	*	6.52298601058886e-05	0.00487461301054469	2.24319864785891
Spis.scaffold249|size453032	420244	421244	*	6.58182473876789e-05	0.00489988122516729	-0.436334787782626
Spis.scaffold740|size131471	48152	49152	*	6.80485830848491e-05	0.00504673089169228	-3.22880502095272
Spis.scaffold646|size163131	17373	18373	*	6.90741994721786e-05	0.00510346304094157	-3.02645972740101
Spis.scaffold935|size84530	83006	84006	*	7.00462587559101e-05	0.00515582650729815	6.54595277748249
Spis.scaffold37|size1173565	357024	358024	*	7.12839597795429e-05	0.00522727733829073	-1.95008199167835
Spis.scaffold2437|size7919	661	1661	*	7.26481195159106e-05	0.00530743361339475	-0.496345805133693
Spis.scaffold185|size558661	78358	79358	*	7.36452560386203e-05	0.00536028009594665	0.505639828860366
Spis.scaffold21|size1341190	666978	667978	*	7.53094781206669e-05	0.00544904355840976	0.994072748512243
