chr	start	end	strand	pvalue	qvalue	meth.diff
Spis.scaffold727|size136689	26000	27000	*	1.27957010760628e-17	8.48272319103463e-14	16.3691659200829
Spis.scaffold439|size275195	93000	94000	*	1.64312062932622e-17	1.06560276756735e-13	4.42155597251609
Spis.scaffold756|size124109	34000	35000	*	4.19059055900028e-17	2.65987419116413e-13	-20.2160180439238
Spis.scaffold422|size288843	7000	8000	*	4.30225142814345e-17	2.67385759186581e-13	6.90263429053467
Spis.scaffold78|size860928	13000	14000	*	4.98706402426913e-17	3.03621545747613e-13	5.44763649848396
Spis.scaffold83|size827080	575000	576000	*	5.37374345481868e-17	3.14383222095196e-13	4.6855131257411
Spis.scaffold72|size914853	353000	354000	*	5.37459586387625e-17	3.14383222095196e-13	-6.12638999562093
Spis.scaffold437|size276762	151000	152000	*	5.54112911089771e-17	3.17891304941367e-13	-10.871188789652
Spis.scaffold500|size234300	52000	53000	*	7.26982340266443e-17	4.09196315712894e-13	-7.06147157779659
Spis.scaffold77|size865837	476000	477000	*	7.84328493125531e-17	4.33299268407651e-13	6.43993558006487
Spis.scaffold612|size172580	159000	160000	*	9.43123949617035e-17	5.11552023796676e-13	-6.80069175907147
Spis.scaffold119|size685484	494000	495000	*	1.11992910442239e-16	5.96604091381222e-13	-4.13235363793869
Spis.scaffold188|size549849	398000	399000	*	1.22873081334868e-16	6.43080908928134e-13	-11.7652519893899
Spis.scaffold73|size911406	767000	768000	*	2.13906372513746e-16	1.10021979017207e-12	29.5089285714286
Spis.scaffold2309|size9605	1000	2000	*	2.35831183832444e-16	1.19243013418892e-12	-5.44841609742762
Spis.scaffold673|size151775	64000	65000	*	2.4567545190663e-16	1.2215021519541e-12	-1.75653594771242
Spis.scaffold939|size83648	6000	7000	*	3.42093583745205e-16	1.67301107881997e-12	-4.61814588092995
Spis.scaffold425|size285758	48000	49000	*	5.44120696447593e-16	2.61810631954455e-12	-2.99376664943881
Spis.scaffold104|size733069	600000	601000	*	7.78252662830961e-16	3.68522313651475e-12	2.86625657752863
Spis.scaffold221|size494258	186000	187000	*	9.63602588332816e-16	4.49160655657059e-12	-15.7369804108935
Spis.scaffold118|size687288	307000	308000	*	1.03737444207825e-15	4.72771629001331e-12	14.1017260609607
Spis.scaffold12|size1521465	316000	317000	*	1.0459516731878e-15	4.72771629001331e-12	-2.03793959213486
Spis.scaffold51|size1039750	352000	353000	*	1.17673965390757e-15	5.23949353864992e-12	-3.75234521575985
Spis.scaffold267|size431158	273000	274000	*	1.42203882005363e-15	6.23858738660324e-12	4.37326549896653
Spis.scaffold110|size717754	259000	260000	*	1.52050541859816e-15	6.57389260103099e-12	3.57191147379182
Spis.scaffold1015|size72961	5000	6000	*	1.70574367229178e-15	7.26941482076598e-12	1.19183559056977
Spis.scaffold422|size288843	5000	6000	*	2.27664965407347e-15	9.56580620391018e-12	6.1535918487621
Spis.scaffold86|size811958	36000	37000	*	2.39280083767342e-15	9.9142023542727e-12	6.54334376333381
Spis.scaffold381|size316442	57000	58000	*	2.51748259563711e-15	1.02879143480718e-11	2.99768918499206
Spis.scaffold33|size1214876	1066000	1067000	*	2.71602074046945e-15	1.09492679902124e-11	7.35477587466305
Spis.scaffold39|size1111064	1097000	1098000	*	2.82004670586982e-15	1.12170527192607e-11	1.43422048642713
Spis.scaffold306|size394693	271000	272000	*	3.46685455250978e-15	1.35146423293331e-11	6.14778098340165
Spis.scaffold801|size115353	47000	48000	*	3.48828177032403e-15	1.35146423293331e-11	-2.13706324007252
Spis.scaffold68|size919859	696000	697000	*	3.93949094695513e-15	1.50670846184197e-11	7.77760516869385
Spis.scaffold403|size297669	159000	160000	*	4.10166382337625e-15	1.5488761562491e-11	9.59053405942944
Spis.scaffold583|size183455	158000	159000	*	4.74714270666218e-15	1.77021502967202e-11	2.72240861346841
Spis.scaffold171|size587181	99000	100000	*	4.84031364318702e-15	1.78267514087012e-11	-6.32088712082994
Spis.scaffold10|size1615166	929000	930000	*	5.66104993729351e-15	2.05952399764278e-11	4.38934802571166
Spis.scaffold1155|size56710	36000	37000	*	5.73356109273918e-15	2.06077261848643e-11	10.0439412199717
Spis.scaffold583|size183455	95000	96000	*	6.59286662513349e-15	2.34141678370734e-11	-4.48762786726434
Spis.scaffold58|size1000386	59000	60000	*	6.68315834476901e-15	2.34556000943916e-11	-19.0848403100066
Spis.scaffold32|size1226805	219000	220000	*	7.16140903642301e-15	2.4841839520843e-11	3.78759126063171
Spis.scaffold275|size422897	317000	318000	*	8.00491234348961e-15	2.74486538990605e-11	-7.47822197637701
Spis.scaffold630|size165927	37000	38000	*	8.51456821577108e-15	2.88644761665553e-11	2.94964808908104
Spis.scaffold1920|size16855	3000	4000	*	1.56926979429631e-14	5.21942895671638e-11	-30.3070175438597
Spis.scaffold422|size288843	8000	9000	*	1.57464180343584e-14	5.21942895671638e-11	5.60550573988424
Spis.scaffold1776|size20697	5000	6000	*	1.70504307577949e-14	5.53655905068404e-11	1.78241658976815
Spis.scaffold19|size1380704	446000	447000	*	1.70743445278951e-14	5.53655905068404e-11	-7.40716763504729
Spis.scaffold127|size658435	126000	127000	*	1.75013383479946e-14	5.61399518262766e-11	4.36983718415015
Spis.scaffold179|size567557	127000	128000	*	1.80234133247846e-14	5.68442455763376e-11	2.65020904334557
Spis.scaffold33|size1214876	512000	513000	*	1.81019928522999e-14	5.68442455763376e-11	-12.4373843943255
Spis.scaffold439|size275195	90000	91000	*	2.08440003662266e-14	6.45262510873556e-11	9.41411238825032
Spis.scaffold414|size293053	128000	129000	*	2.09809159897312e-14	6.45262510873556e-11	-3.56922262023396
Spis.scaffold130|size653794	575000	576000	*	3.1352055621983e-14	9.54385139631999e-11	22.0712002452161
Spis.scaffold107|size726492	505000	506000	*	3.36894358430186e-14	1.01517816242867e-10	-1.25994694960212
Spis.scaffold534|size208876	180000	181000	*	4.63840463187242e-14	1.38373318021681e-10	-4.89180790926877
Spis.scaffold60|size987432	299000	300000	*	5.19964265563931e-14	1.53580418714998e-10	2.28650028964011
Spis.scaffold779|size120503	35000	36000	*	5.37583364025283e-14	1.57227812478864e-10	-9.7972972972973
Spis.scaffold210|size505985	142000	143000	*	5.92307063222001e-14	1.71551061676848e-10	-4.25710846036186
Spis.scaffold116|size699694	688000	689000	*	6.42960298976768e-14	1.84431263355009e-10	9.28435938503325
Spis.scaffold69|size919006	447000	448000	*	6.54266803576039e-14	1.85887124617446e-10	-14.1697620781743
Spis.scaffold23|size1313253	1054000	1055000	*	1.07520526060603e-13	3.02600219362865e-10	1.02880503617872
Spis.scaffold46|size1063050	576000	577000	*	1.18054608304581e-13	3.29141686511546e-10	6.71825396825397
Spis.scaffold123|size673121	23000	24000	*	1.38136063241826e-13	3.81563692177486e-10	3.16618576184243
Spis.scaffold413|size294101	127000	128000	*	1.86258856957526e-13	5.09769865106495e-10	2.95735900962861
Spis.scaffold79|size859043	549000	550000	*	2.30279461831949e-13	6.24519845916206e-10	8.45192034450347
Spis.scaffold899|size90465	13000	14000	*	2.74317405856018e-13	7.37248859785521e-10	-2.97737043472586
Spis.scaffold319|size376315	81000	82000	*	2.91877741206242e-13	7.77439633897923e-10	-1.08580890658069
Spis.scaffold82|size829494	736000	737000	*	2.99823665237709e-13	7.91536941926774e-10	3.96695378662793
Spis.scaffold329|size369390	303000	304000	*	3.04871300815562e-13	7.97802541877567e-10	-22.4345207237898
Spis.scaffold99|size741467	366000	367000	*	3.38137341519097e-13	8.77160399570587e-10	-8.40920707941985
Spis.scaffold102|size735185	581000	582000	*	3.49491828352166e-13	8.98799370812958e-10	2.32295941169301
Spis.scaffold35|size1181234	734000	735000	*	3.78507333633264e-13	9.65099653962943e-10	2.49212553412562
Spis.scaffold483|size242215	9000	10000	*	4.24326937911572e-13	1.07275937662545e-09	-1.436677996401
Spis.scaffold205|size513508	148000	149000	*	4.29357686320847e-13	1.07635616791846e-09	-1.85662022021927
Spis.scaffold54|size1022537	409000	410000	*	4.57278008861006e-13	1.13679667123863e-09	-7.55485063318508
Spis.scaffold26|size1286203	291000	292000	*	4.63276191653029e-13	1.14218995052249e-09	-2.29114530976938
Spis.scaffold29|size1277954	308000	309000	*	5.39210819755202e-13	1.31850715437848e-09	0.867607765245561
Spis.scaffold62|size977424	302000	303000	*	5.79396385463701e-13	1.40525258650809e-09	2.01593999062353
Spis.scaffold673|size151775	112000	113000	*	5.86178942958813e-13	1.41023747576952e-09	-9.39108751608751
Spis.scaffold374|size321819	148000	149000	*	5.9254594902385e-13	1.41415086529245e-09	-2.10061491684784
Spis.scaffold9|size1734603	192000	193000	*	6.36703733242869e-13	1.50747658242294e-09	-4.43540721270282
Spis.scaffold375|size321605	178000	179000	*	6.88063952115198e-13	1.61625100478718e-09	4.32372505543237
Spis.scaffold165|size591506	403000	404000	*	7.02206389351702e-13	1.63658486427213e-09	6.58093355485516
Spis.scaffold3|size2404842	584000	585000	*	7.90992182343985e-13	1.82922110775426e-09	5.03587550380945
Spis.scaffold538|size207233	132000	133000	*	1.09787327795949e-12	2.51937366559039e-09	3.27510917030568
Spis.scaffold179|size567557	180000	181000	*	1.14412472868965e-12	2.60546833808943e-09	-1.05353799250213
Spis.scaffold1098|size63124	6000	7000	*	1.25538541189468e-12	2.83717986891824e-09	2.4700327566106
Spis.scaffold151|size620298	516000	517000	*	1.26603706456067e-12	2.83973950089497e-09	-16.3091098973425
Spis.scaffold83|size827080	637000	638000	*	1.29677148803889e-12	2.88697071188312e-09	12.9711334307097
Spis.scaffold5135|size1111	0	1000	*	1.31940850797643e-12	2.91560868308539e-09	-14.1060020928509
Spis.scaffold607|size173227	162000	163000	*	1.49215886747194e-12	3.27310455880084e-09	5.59867793376039
Spis.scaffold357|size340050	122000	123000	*	1.61234358405883e-12	3.5109185134009e-09	2.46079057554467
Spis.scaffold281|size416426	115000	116000	*	1.73132817099586e-12	3.72731635855012e-09	2.21854291455446
Spis.scaffold94|size793893	612000	613000	*	1.73671010970113e-12	3.72731635855012e-09	4.15073057429299
Spis.scaffold598|size177342	14000	15000	*	1.84494973545241e-12	3.93133656842076e-09	-3.70762589928058
Spis.scaffold114|size706942	174000	175000	*	2.01292795856319e-12	4.25885488793113e-09	-11.9691524408506
Spis.scaffold176|size570284	426000	427000	*	2.07725671818431e-12	4.36400813062483e-09	2.11875164313068
Spis.scaffold74|size894497	778000	779000	*	2.09278467879144e-12	4.36588440690257e-09	-2.03886296766321
Spis.scaffold87|size810829	31000	32000	*	2.13095870547442e-12	4.41464987015268e-09	6.32405973711733
Spis.scaffold422|size288843	6000	7000	*	2.20701682261498e-12	4.54068489301813e-09	6.06049275615058
Spis.scaffold152|size614827	465000	466000	*	2.28246167631899e-12	4.66374033119849e-09	-1.96568088842989
Spis.scaffold114|size706942	696000	697000	*	2.35389020083957e-12	4.77697083107469e-09	3.09838203778559
Spis.scaffold458|size259053	175000	176000	*	2.4418510104109e-12	4.92199501770715e-09	3.78317337917941
Spis.scaffold12|size1521465	1376000	1377000	*	2.48316391014723e-12	4.97167627692473e-09	2.53838680891655
Spis.scaffold12|size1521465	5000	6000	*	2.97773929877034e-12	5.92214636534162e-09	-3.10843054082715
Spis.scaffold598|size177342	120000	121000	*	3.13038880026964e-12	6.18450659565971e-09	5.73115874541728
Spis.scaffold264|size433783	155000	156000	*	3.19534329607378e-12	6.27130119404383e-09	1.89361053882454
Spis.scaffold275|size422897	297000	298000	*	3.40472659734284e-12	6.60002764918701e-09	2.0510333425186
Spis.scaffold730|size136029	71000	72000	*	3.40708330583392e-12	6.60002764918701e-09	-1.9801323486083
Spis.scaffold33|size1214876	988000	989000	*	4.07907504226796e-12	7.8507964984837e-09	11.7119506620089
Spis.scaffold488|size239339	109000	110000	*	4.1160670256408e-12	7.87121115462274e-09	-2.14269587892206
Spis.scaffold422|size288843	22000	23000	*	4.26311861738645e-12	8.10049367913831e-09	2.45903808896198
Spis.scaffold466|size250671	11000	12000	*	4.30140455142278e-12	8.12151267750178e-09	-8.68471552409815
Spis.scaffold758|size123632	46000	47000	*	4.38583454493116e-12	8.19739444483569e-09	-12.2005074217154
Spis.scaffold461|size255498	185000	186000	*	4.39655076927516e-12	8.19739444483569e-09	-1.41347008099792
Spis.scaffold211|size505827	223000	224000	*	4.55571591525821e-12	8.44140003375415e-09	-2.07325501036628
Spis.scaffold68|size919859	702000	703000	*	4.84348706201484e-12	8.91921951455894e-09	8.38890626854079
Spis.scaffold883|size94741	68000	69000	*	5.04662040119252e-12	9.23627293173257e-09	3.3368700265252
Spis.scaffold16|size1433473	959000	960000	*	5.27591022244422e-12	9.56823999966073e-09	-11.5126311787948
Spis.scaffold368|size330025	56000	57000	*	5.29215165588933e-12	9.56823999966073e-09	-4.52965968790146
Spis.scaffold301|size397681	15000	16000	*	5.42459976175508e-12	9.69568742311427e-09	4.30501015799496
Spis.scaffold535|size208030	148000	149000	*	5.42764399231999e-12	9.69568742311427e-09	-1.66801048175771
Spis.scaffold22|size1332358	405000	406000	*	5.78526389023066e-12	1.02730077377288e-08	-13.9351873003895
Spis.scaffold448|size268372	139000	140000	*	6.32803855600629e-12	1.1170333388339e-08	-9.32494753794349
Spis.scaffold2042|size13781	4000	5000	*	6.67270361904027e-12	1.16856870716114e-08	2.54596888260255
Spis.scaffold656|size157381	148000	149000	*	6.69833153839307e-12	1.16856870716114e-08	8.71935603050057
Spis.scaffold26|size1286203	128000	129000	*	7.99342737854251e-12	1.38106235940476e-08	-3.7833442298087
Spis.scaffold100|size737703	266000	267000	*	8.00895159261245e-12	1.38106235940476e-08	3.90783695880147
Spis.scaffold453|size263939	206000	207000	*	9.16744434543125e-12	1.5717474232013e-08	2.66844787102709
Spis.scaffold154|size605954	521000	522000	*	9.61772096694864e-12	1.63952426088012e-08	25.0492541514213
Spis.scaffold498|size235888	227000	228000	*	9.79064458364024e-12	1.65951942645928e-08	-0.806364546854019
Spis.scaffold46|size1063050	350000	351000	*	1.00567073524283e-11	1.69498660056692e-08	-1.09987374036551
Spis.scaffold400|size300265	53000	54000	*	1.05973548898666e-11	1.776074583591e-08	5.06048194711402
Spis.scaffold1519|size30263	21000	22000	*	1.10852506925956e-11	1.84746496539676e-08	-2.51242797409092
Spis.scaffold103|size733759	459000	460000	*	1.23719383172646e-11	2.05044896442287e-08	4.401998001998
Spis.scaffold2|size2439915	258000	259000	*	1.25624324912004e-11	2.07051742262684e-08	-3.21280749459646
Spis.scaffold73|size911406	156000	157000	*	1.27951629939555e-11	2.09728841473148e-08	-7.29346885813149
Spis.scaffold96|size773654	646000	647000	*	1.31251070059986e-11	2.1396142727315e-08	6.30888904350773
Spis.scaffold2|size2439915	544000	545000	*	1.4429308981393e-11	2.33943742629563e-08	14.0537428368373
Spis.scaffold3|size2404842	242000	243000	*	1.61745889733475e-11	2.60822616943794e-08	1.56243837370288
Spis.scaffold112|size713187	198000	199000	*	1.80381475699536e-11	2.893095132146e-08	2.24581651326414
Spis.scaffold19|size1380704	1003000	1004000	*	1.83444920339447e-11	2.92649513955783e-08	3.38068308384567
Spis.scaffold42|size1089185	1029000	1030000	*	1.98041528529512e-11	3.14254961859129e-08	-2.14490297672196
Spis.scaffold1571|size28126	11000	12000	*	2.1081274078914e-11	3.32750543592623e-08	-6.73157681898777
Spis.scaffold653|size158846	89000	90000	*	2.1525572053239e-11	3.37975192551798e-08	2.23953425360448
Spis.scaffold464|size251995	113000	114000	*	2.22045535844078e-11	3.46810631404984e-08	3.39618816473497
Spis.scaffold1254|size46971	18000	19000	*	2.31474293054162e-11	3.59654303184071e-08	-1.19138832523638
Spis.scaffold727|size136689	66000	67000	*	2.48579694481209e-11	3.81726038245068e-08	5.67880254943192
Spis.scaffold138|size639515	418000	419000	*	2.49177411802534e-11	3.81726038245068e-08	-2.10543965451432
Spis.scaffold35|size1181234	772000	773000	*	2.49518455289796e-11	3.81726038245068e-08	15.3367003367003
Spis.scaffold439|size275195	91000	92000	*	2.59260700429272e-11	3.94606597353042e-08	8.50988574621631
Spis.scaffold113|size707910	369000	370000	*	2.8197115213003e-11	4.26994396635678e-08	-3.52917880320916
Spis.scaffold502|size231585	92000	93000	*	2.85527308245934e-11	4.30195817850686e-08	1.67847580189796
Spis.scaffold236|size471539	341000	342000	*	2.96162817131629e-11	4.43977722757384e-08	1.92866628668491
Spis.scaffold410|size294653	152000	153000	*	3.00097262309281e-11	4.47626470851844e-08	7.5987097645827
Spis.scaffold176|size570284	494000	495000	*	3.09380912880514e-11	4.59178116597064e-08	10.9154501216545
Spis.scaffold154|size605954	491000	492000	*	3.13374046056081e-11	4.62802161563046e-08	11.946376343035
Spis.scaffold78|size860928	550000	551000	*	3.25857445282463e-11	4.78867467456573e-08	3.39774037319136
Spis.scaffold132|size652402	118000	119000	*	3.29733200841447e-11	4.81344908105961e-08	-6.25930845711065
Spis.scaffold444|size271693	161000	162000	*	3.3077030966483e-11	4.81344908105961e-08	3.10008857395926
Spis.scaffold1108|size61742	45000	46000	*	3.70400006424202e-11	5.36398418090169e-08	1.52604364359702
Spis.scaffold154|size605954	480000	481000	*	3.76194200791307e-11	5.4215750519166e-08	11.1123763664758
Spis.scaffold10|size1615166	1302000	1303000	*	3.80477919778799e-11	5.44691697946292e-08	-2.25188558971514
Spis.scaffold66|size944169	855000	856000	*	3.81604351865610e-11	5.44691697946292e-08	0.755768019147235
Spis.scaffold137|size639974	529000	530000	*	3.84361424718667e-11	5.46014559078224e-08	2.18982874979634
Spis.scaffold547|size203975	73000	74000	*	4.31889787162619e-11	6.10624467575724e-08	2.94040637466277
Spis.scaffold133|size651902	167000	168000	*	4.34719862126042e-11	6.11726571941203e-08	2.28478462616915
Spis.scaffold122|size673909	146000	147000	*	4.49564552630545e-11	6.2964561088218e-08	12.6108270691946
Spis.scaffold961|size80301	72000	73000	*	4.77781741748888e-11	6.60720875291867e-08	-1.72371894780368
Spis.scaffold185|size558661	370000	371000	*	4.78180578239684e-11	6.60720875291867e-08	1.3230891208305
Spis.scaffold145|size624068	503000	504000	*	4.78396569095247e-11	6.60720875291867e-08	2.48185903219812
Spis.scaffold76|size866252	117000	118000	*	4.97099826575319e-11	6.83388397305545e-08	1.78384050367261
Spis.scaffold19|size1380704	439000	440000	*	5.12103656789587e-11	7.00785499026501e-08	16.1024670591534
Spis.scaffold90|size805741	133000	134000	*	5.25582722054867e-11	7.15946694354865e-08	-14.3806665650006
Spis.scaffold11|size1552712	867000	868000	*	5.46547453138144e-11	7.41120655103886e-08	-1.36352409466327
Spis.scaffold62|size977424	222000	223000	*	5.65210052258704e-11	7.62959221880189e-08	4.19483724151274
Spis.scaffold344|size354802	345000	346000	*	5.82119216304053e-11	7.82244799851787e-08	-4.77815699658703
Spis.scaffold36|size1176468	519000	520000	*	6.06574590134781e-11	8.11452445804869e-08	2.01775387512741
Spis.scaffold443|size273483	251000	252000	*	6.17970312597814e-11	8.23006597900098e-08	13.0489054494644
Spis.scaffold911|size88810	59000	60000	*	6.62725427934678e-11	8.78688291233456e-08	-1.91419421219421
Spis.scaffold35|size1181234	257000	258000	*	6.77304142909525e-11	8.94044253658056e-08	2.55513670184651
Spis.scaffold258|size438219	1000	2000	*	6.95360216640791e-11	9.13834828289046e-08	1.36099761685397
Spis.scaffold489|size239311	37000	38000	*	7.16091398823466e-11	9.36951980507413e-08	-1.57568936409679
Spis.scaffold580|size184315	148000	149000	*	7.58547176517731e-11	9.88168116206538e-08	2.47417059041012
Spis.scaffold56|size1009785	246000	247000	*	7.84806522495092e-11	1.0179313526343e-07	2.27923549134396
Spis.scaffold452|size264225	141000	142000	*	8.00548450559299e-11	1.03385436240201e-07	10.0230881876451
Spis.scaffold8|size1762381	258000	259000	*	8.48379096638244e-11	1.09090189871473e-07	-3.81749337184916
Spis.scaffold45|size1080478	1070000	1071000	*	8.52250656088361e-11	1.09117685714502e-07	11.7923891449843
Spis.scaffold660|size156137	29000	30000	*	8.60181817759169e-11	1.09346735543065e-07	6.61661344033191
Spis.scaffold883|size94741	48000	49000	*	8.61370434636462e-11	1.09346735543065e-07	2.12964545290122
Spis.scaffold382|size314150	21000	22000	*	8.74314344147911e-11	1.10398254731955e-07	-24.1690281416529
Spis.scaffold300|size400787	241000	242000	*	8.77055003599219e-11	1.10398254731955e-07	3.50961300145169
Spis.scaffold827|size106442	19000	20000	*	8.97074821570413e-11	1.1244377916646e-07	1.81446468643667
Spis.scaffold4638|size1228	0	1000	*	9.15880863966431e-11	1.14320682200869e-07	-16.89237752979
Spis.scaffold451|size264857	151000	152000	*	9.255539353859e-11	1.15046712547937e-07	-3.58652613549422
Spis.scaffold31|size1261881	629000	630000	*	9.42670032124026e-11	1.16688049792463e-07	7.21196742681151
Spis.scaffold483|size242215	156000	157000	*	9.73153403106461e-11	1.19963647751775e-07	-1.32382892057026
Spis.scaffold66|size944169	753000	754000	*	1.02287783191391e-10	1.2557443019329e-07	3.04045853684692
Spis.scaffold13|size1486765	897000	898000	*	1.06963504232459e-10	1.30776442553506e-07	-4.04812375400611
Spis.scaffold133|size651902	56000	57000	*	1.09491718410348e-10	1.33321106881857e-07	-3.11819307473474
Spis.scaffold117|size691755	447000	448000	*	1.25647815189104e-10	1.52371434922113e-07	2.96151337247228
Spis.scaffold26|size1286203	867000	868000	*	1.27953483244678e-10	1.54539279464857e-07	-3.83064474158085
Spis.scaffold63|size975948	39000	40000	*	1.32632197108511e-10	1.59544194740218e-07	-2.41670545439933
Spis.scaffold52|size1038877	138000	139000	*	1.35085236412761e-10	1.61842382571928e-07	14.6854031562769
Spis.scaffold264|size433783	218000	219000	*	1.37564516631658e-10	1.64148645538129e-07	9.04830917874396
Spis.scaffold114|size706942	185000	186000	*	1.38110692158691e-10	1.64148645538129e-07	1.37273989147874
Spis.scaffold2251|size10283	7000	8000	*	1.39515947597032e-10	1.65160821977501e-07	11.885959417081
Spis.scaffold230|size479899	319000	320000	*	1.49832728932476e-10	1.766728811606e-07	40.8954681681954
Spis.scaffold106|size728953	244000	245000	*	1.5490012203494e-10	1.81928930523825e-07	1.57320168434367
Spis.scaffold377|size320863	259000	260000	*	1.60437659101433e-10	1.87434580213424e-07	2.468380094892
Spis.scaffold422|size288843	1000	2000	*	1.60844405547961e-10	1.87434580213424e-07	4.72982400567164
Spis.scaffold26|size1286203	966000	967000	*	1.61820886977741e-10	1.87838744677843e-07	-5.07649827272224
Spis.scaffold1567|size28157	19000	20000	*	1.6390070394996e-10	1.89515543853168e-07	7.57175215447578
Spis.scaffold64|size956391	150000	151000	*	1.66010801785239e-10	1.91214272823309e-07	24.0138592750533
Spis.scaffold240|size468294	274000	275000	*	1.66933355960668e-10	1.91537361077592e-07	-1.58480990617222
Spis.scaffold263|size433861	191000	192000	*	1.73622710814722e-10	1.97806073834412e-07	-1.28344415922065
Spis.scaffold460|size255550	93000	94000	*	1.73961348130139e-10	1.97806073834412e-07	2.163998000516
Spis.scaffold1203|size51636	1000	2000	*	1.7438601288134e-10	1.97806073834412e-07	21.0207666729406
Spis.scaffold156|size599814	491000	492000	*	1.84418871305447e-10	2.08393973738614e-07	14.1640866873065
